name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
SURAB,SURAB,DISTRICT,Enrolment Middle,5785,3208,2577,,4257,2439,1818,,1528,769,759,
SURAB,SURAB,DISTRICT,Enrolment Matric,1896,1101,795,,1192,749,443,,704,352,352,
SURAB,SURAB,DISTRICT,Enrolment Intermidiate,1737,1098,633,6,1185,769,410,6,552,329,223,
SURAB,SURAB,DISTRICT,Enrolment Graduation above,966,640,326,,547,377,170,,419,263,156,
SURAB,SURAB,DISTRICT,Never to School (all),146671,65319,81340,12,131793,59723,72058,12,14878,5596,9282,
SURAB,SURAB,DISTRICT,Drop Out (5 - 16),7199,3967,3232,,6737,3745,2992,,462,222,240,
SURAB,SURAB,DISTRICT,Never to School (5-16),62228,28966,33259,3,56564,26651,29910,3,5664,2315,3349,
SURAB,SURAB,DISTRICT,Out of School Children (5-16),69427,32933,36491,3,63301,30396,32902,3,6126,2537,3589,
WASHUK,WASHUK,DISTRICT,Population >=5,237593,127370,110198,25,206618,111358,95235,25,30975,16012,14963,
WASHUK,WASHUK,DISTRICT,Population >=10,179601,95006,84570,25,156481,83105,73351,25,23120,11901,11219,
WASHUK,WASHUK,DISTRICT,Literate >=10,38756,25425,13328,3,34213,22306,11904,3,4543,3119,1424,
WASHUK,WASHUK,DISTRICT,Literate %,21.58,26.76,15.76,12,21.86,26.84,16.23,12,19.65,26.21,12.69,
WASHUK,WASHUK,DISTRICT,Ever Attended,50706,34275,16430,1,44430,29697,14732,1,6276,4578,1698,
WASHUK,WASHUK,DISTRICT,Primary Completed,3844,2664,1180,,3226,2239,987,,618,425,193,
WASHUK,WASHUK,DISTRICT,Enrolment Primary,24258,15535,8723,,21788,13728,8060,,2470,1807,663,
WASHUK,WASHUK,DISTRICT,Enrolment Middle,5893,4182,1711,,5261,3783,1478,,632,399,233,
WASHUK,WASHUK,DISTRICT,Enrolment Matric,2628,1656,972,,2228,1497,731,,400,159,241,
WASHUK,WASHUK,DISTRICT,Enrolment Intermidiate,844,569,275,,720,483,237,,124,86,38,
WASHUK,WASHUK,DISTRICT,Enrolment Graduation above,484,368,115,1,416,309,106,1,68,59,9,
WASHUK,WASHUK,DISTRICT,Never to School (all),186887,93095,93768,24,162188,81661,80503,24,24699,11434,13265,
WASHUK,WASHUK,DISTRICT,Drop Out (5 - 16),3690,2259,1431,,3117,1885,1232,,573,374,199,
WASHUK,WASHUK,DISTRICT,Never to School (5-16),80320,41971,38341,8,69747,36797,32942,8,10573,5174,5399,
WASHUK,WASHUK,DISTRICT,Out of School Children (5-16),84010,44230,39772,8,72864,38682,34174,8,11146,5548,5598,
ZHOB,ZHOB,DISTRICT,Population >=5,265372,142552,122815,5,230695,123730,106960,5,34677,18822,15855,
ZHOB,ZHOB,DISTRICT,Population >=10,196456,104612,91839,5,169688,90140,79543,5,26768,14472,12296,
ZHOB,ZHOB,DISTRICT,Literate >=10,71952,47328,24621,3,53167,35605,17559,3,18785,11723,7062,
ZHOB,ZHOB,DISTRICT,Literate %,36.62,45.24,26.81,60,31.33,39.5,22.07,60,70.18000000000001,81,57.43,
ZHOB,ZHOB,DISTRICT,Ever Attended,99236,64549,34684,3,75895,50249,25643,3,23341,14300,9041,
ZHOB,ZHOB,DISTRICT,Primary Completed,8351,5148,3203,,6325,3989,2336,,2026,1159,867,
ZHOB,ZHOB,DISTRICT,Enrolment Primary,43305,26234,17071,,36544,22389,14155,,6761,3845,2916,
ZHOB,ZHOB,DISTRICT,Enrolment Middle,11933,8208,3725,,8858,6329,2529,,3075,1879,1196,
ZHOB,ZHOB,DISTRICT,Enrolment Matric,5471,3423,2048,,4004,2628,1376,,1467,795,672,
ZHOB,ZHOB,DISTRICT,Enrolment Intermidiate,3275,2223,1051,1,2083,1480,602,1,1192,743,449,
ZHOB,ZHOB,DISTRICT,Enrolment Graduation above,3571,2493,1078,,2115,1567,548,,1456,926,530,
ZHOB,ZHOB,DISTRICT,Never to School (all),166136,78003,88131,2,154800,73481,81317,2,11336,4522,6814,
ZHOB,ZHOB,DISTRICT,Drop Out (5 - 16),4368,2517,1849,2,3717,2135,1580,2,651,382,269,
ZHOB,ZHOB,DISTRICT,Never to School (5-16),69281,34478,34802,1,65841,32695,33145,1,3440,1783,1657,
ZHOB,ZHOB,DISTRICT,Out of School Children (5-16),73649,36995,36651,3,69558,34830,34725,3,4091,2165,1926,
ZIARAT,ZIARAT,DISTRICT,Population >=5,146113,74011,72094,8,106870,53891,52973,6,39243,20120,19121,2
ZIARAT,ZIARAT,DISTRICT,Population >=10,110630,55832,54790,8,81177,40700,40471,6,29453,15132,14319,2
ZIARAT,ZIARAT,DISTRICT,Literate >=10,47976,29624,18350,2,33955,21028,12926,1,14021,8596,5424,1
ZIARAT,ZIARAT,DISTRICT,Literate %,43.37,53.06,33.49,25,41.83,51.67,31.94,16.67,47.6,56.81,37.88,50
ZIARAT,ZIARAT,DISTRICT,Ever Attended,54629,33984,20644,1,39102,24827,14275,,15527,9157,6369,1
ZIARAT,ZIARAT,DISTRICT,Primary Completed,5870,3293,2577,,4321,2363,1958,,1549,930,619,
ZIARAT,ZIARAT,DISTRICT,Enrolment Primary,17831,10137,7694,,12946,7886,5060,,4885,2251,2634,
ZIARAT,ZIARAT,DISTRICT,Enrolment Middle,6214,3596,2618,,3636,2146,1490,,2578,1450,1128,
ZIARAT,ZIARAT,DISTRICT,Enrolment Matric,1997,1164,832,1,1434,868,566,,563,296,266,1
ZIARAT,ZIARAT,DISTRICT,Enrolment Intermidiate,1916,1216,700,,1329,861,468,,587,355,232,
ZIARAT,ZIARAT,DISTRICT,Enrolment Graduation above,1772,1234,538,,1154,786,368,,618,448,170,
ZIARAT,ZIARAT,DISTRICT,Never to School (all),91484,40027,51450,7,67768,29064,38698,6,23716,10963,12752,1
ZIARAT,ZIARAT,DISTRICT,Drop Out (5 - 16),3148,1581,1567,,2206,1101,1105,,942,480,462,
ZIARAT,ZIARAT,DISTRICT,Never to School (5-16),40420,19200,21215,5,30346,13954,16388,4,10074,5246,4827,1
ZIARAT,ZIARAT,DISTRICT,Out of School Children (5-16),43568,20781,22782,5,32552,15055,17493,4,11016,5726,5289,1
