name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
SWAT,SWAT,DISTRICT,Primary Completed,120585,69057,51525,3,81428,47883,33545,,39157,21174,17980,3
SWAT,SWAT,DISTRICT,Enrolment Primary,387536,216840,170695,1,271107,154756,116350,1,116429,62084,54345,
SWAT,SWAT,DISTRICT,Enrolment Middle,146823,94658,52165,,98318,65680,32638,,48505,28978,19527,
SWAT,SWAT,DISTRICT,Enrolment Matric,68498,45235,23258,5,43007,29502,13505,,25491,15733,9753,5
SWAT,SWAT,DISTRICT,Enrolment Intermidiate,48936,34039,14894,3,31130,22495,8634,1,17806,11544,6260,2
SWAT,SWAT,DISTRICT,Enrolment Graduation above,50560,37363,13196,1,31859,24416,7443,,18701,12947,5753,1
SWAT,SWAT,DISTRICT,Never to School (all),1107916,420004,687853,59,836152,316312,519821,19,271764,103692,168032,40
SWAT,SWAT,DISTRICT,Drop Out (5 - 16),47120,19901,27215,4,33658,14270,19385,3,13462,5631,7830,1
SWAT,SWAT,DISTRICT,Never to School (5-16),247200,95017,152171,12,196992,74196,122789,7,50208,20821,29382,5
SWAT,SWAT,DISTRICT,Out of School Children (5-16),294320,114918,179386,16,230650,88466,142174,10,63670,26452,37212,6
TANK,TANK,DISTRICT,Population >=5,388635,200533,188101,1,346359,178072,168286,1,42276,22461,19815,
TANK,TANK,DISTRICT,Population >=10,307532,159512,148019,1,272486,140777,131708,1,35046,18735,16311,
TANK,TANK,DISTRICT,Literate >=10,125071,90753,34318,,102337,76515,25822,,22734,14238,8496,
TANK,TANK,DISTRICT,Literate %,40.67,56.89,23.18,,37.56,54.35,19.61,,64.87,76,52.09,
TANK,TANK,DISTRICT,Ever Attended,163627,114748,48879,,136856,98207,38649,,26771,16541,10230,
TANK,TANK,DISTRICT,Primary Completed,13557,8835,4722,,11729,7872,3857,,1828,963,865,
TANK,TANK,DISTRICT,Enrolment Primary,46516,28854,17662,,40609,25699,14910,,5907,3155,2752,
TANK,TANK,DISTRICT,Enrolment Middle,18199,11920,6279,,15072,10291,4781,,3127,1629,1498,
TANK,TANK,DISTRICT,Enrolment Matric,8762,6205,2557,,7268,5300,1968,,1494,905,589,
TANK,TANK,DISTRICT,Enrolment Intermidiate,5313,3682,1631,,3995,2951,1044,,1318,731,587,
TANK,TANK,DISTRICT,Enrolment Graduation above,4258,2999,1259,,2872,2154,718,,1386,845,541,
TANK,TANK,DISTRICT,Never to School (all),225008,85785,139222,1,209503,79865,129637,1,15505,5920,9585,
TANK,TANK,DISTRICT,Drop Out (5 - 16),7000,3880,3120,,5993,3327,2666,,1007,553,454,
TANK,TANK,DISTRICT,Never to School (5-16),74350,27533,46817,,70545,25899,44646,,3805,1634,2171,
TANK,TANK,DISTRICT,Out of School Children (5-16),81350,31413,49937,,76538,29226,47312,,4812,2187,2625,
TORGHAR,TORGHAR,DISTRICT,Population >=5,167051,84969,82078,4,167051,84969,82078,4,,,,
TORGHAR,TORGHAR,DISTRICT,Population >=10,132971,67370,65597,4,132971,67370,65597,4,,,,
TORGHAR,TORGHAR,DISTRICT,Literate >=10,39552,31379,8173,,39552,31379,8173,,,,,
TORGHAR,TORGHAR,DISTRICT,Literate %,29.74,46.58,12.46,,29.74,46.58,12.46,,,,,
TORGHAR,TORGHAR,DISTRICT,Ever Attended,55549,41648,13901,,55549,41648,13901,,,,,
TORGHAR,TORGHAR,DISTRICT,Primary Completed,8132,6023,2109,,8132,6023,2109,,,,,
TORGHAR,TORGHAR,DISTRICT,Enrolment Primary,23048,15407,7641,,23048,15407,7641,,,,,
TORGHAR,TORGHAR,DISTRICT,Enrolment Middle,5700,4665,1035,,5700,4665,1035,,,,,
TORGHAR,TORGHAR,DISTRICT,Enrolment Matric,2189,1966,223,,2189,1966,223,,,,,
TORGHAR,TORGHAR,DISTRICT,Enrolment Intermidiate,1696,1576,120,,1696,1576,120,,,,,
TORGHAR,TORGHAR,DISTRICT,Enrolment Graduation above,1335,1261,74,,1335,1261,74,,,,,
TORGHAR,TORGHAR,DISTRICT,Never to School (all),111502,43321,68177,4,111502,43321,68177,4,,,,
TORGHAR,TORGHAR,DISTRICT,Drop Out (5 - 16),4707,2247,2460,,4707,2247,2460,,,,,
TORGHAR,TORGHAR,DISTRICT,Never to School (5-16),33371,11680,21691,,33371,11680,21691,,,,,
TORGHAR,TORGHAR,DISTRICT,Out of School Children (5-16),38078,13927,24151,,38078,13927,24151,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Population >=5,169934,87323,82611,,169934,87323,82611,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Population >=10,150810,77662,73148,,150810,77662,73148,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Literate >=10,111343,65913,45430,,111343,65913,45430,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Literate %,73.83,84.87,62.11,,73.83,84.87,62.11,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Ever Attended,126006,73787,52219,,126006,73787,52219,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Primary Completed,7542,4307,3235,,7542,4307,3235,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Enrolment Primary,19417,10057,9360,,19417,10057,9360,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Enrolment Middle,11054,5809,5245,,11054,5809,5245,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Enrolment Matric,6959,3634,3325,,6959,3634,3325,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Enrolment Intermidiate,6008,3302,2706,,6008,3302,2706,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Enrolment Graduation above,6755,3592,3163,,6755,3592,3163,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Never to School (all),43928,13536,30392,,43928,13536,30392,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Drop Out (5 - 16),1536,717,819,,1536,717,819,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Never to School (5-16),3077,1305,1772,,3077,1305,1772,,,,,
UPPER CHITRAL,UPPER CHITRAL,DISTRICT,Out of School Children (5-16),4613,2022,2591,,4613,2022,2591,,,,,
UPPER DIR,UPPER DIR,DISTRICT,Population >=5,877423,431425,445986,12,838683,411755,426917,11,38740,19670,19069,1
UPPER DIR,UPPER DIR,DISTRICT,Population >=10,690202,335178,355012,12,658475,319079,339385,11,31727,16099,15627,1
UPPER DIR,UPPER DIR,DISTRICT,Literate >=10,322810,210362,112441,7,303164,198525,104633,6,19646,11837,7808,1
UPPER DIR,UPPER DIR,DISTRICT,Literate %,46.77,62.76,31.67,58.33,46.04,62.22,30.83,54.55,61.92,73.53,49.96,100
UPPER DIR,UPPER DIR,DISTRICT,Ever Attended,435501,275587,159907,7,410475,260713,149756,6,25026,14874,10151,1
UPPER DIR,UPPER DIR,DISTRICT,Primary Completed,48382,27680,20702,,46374,26601,19773,,2008,1079,929,
UPPER DIR,UPPER DIR,DISTRICT,Enrolment Primary,152855,86365,66489,1,145668,82438,63229,1,7187,3927,3260,
UPPER DIR,UPPER DIR,DISTRICT,Enrolment Middle,61922,39145,22777,,58712,37420,21292,,3210,1725,1485,
UPPER DIR,UPPER DIR,DISTRICT,Enrolment Matric,24976,16254,8720,2,23518,15371,8146,1,1458,883,574,1
UPPER DIR,UPPER DIR,DISTRICT,Enrolment Intermidiate,19080,13206,5872,2,17795,12460,5333,2,1285,746,539,
UPPER DIR,UPPER DIR,DISTRICT,Enrolment Graduation above,19795,14567,5228,,18176,13569,4607,,1619,998,621,
UPPER DIR,UPPER DIR,DISTRICT,Never to School (all),441922,155838,286079,5,428208,151042,277161,5,13714,4796,8918,
UPPER DIR,UPPER DIR,DISTRICT,Drop Out (5 - 16),19913,8123,11789,1,19333,7898,11434,1,580,225,355,
UPPER DIR,UPPER DIR,DISTRICT,Never to School (5-16),117490,44750,72737,3,115276,43926,71347,3,2214,824,1390,
UPPER DIR,UPPER DIR,DISTRICT,Out of School Children (5-16),137403,52873,84526,4,134609,51824,82781,4,2794,1049,1745,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Population >=5,285463,146575,138884,4,285463,146575,138884,4,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Population >=10,214826,109721,105101,4,214826,109721,105101,4,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Literate >=10,40933,30128,10804,1,40933,30128,10804,1,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Literate %,19.05,27.46,10.28,25,19.05,27.46,10.28,25,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Ever Attended,49981,38550,11430,1,49981,38550,11430,1,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Primary Completed,5556,4038,1518,,5556,4038,1518,,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Enrolment Primary,20361,14423,5938,,20361,14423,5938,,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Enrolment Middle,5739,4143,1595,1,5739,4143,1595,1,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Enrolment Matric,2189,1730,459,,2189,1730,459,,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Enrolment Intermidiate,1660,1351,309,,1660,1351,309,,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Enrolment Graduation above,1373,1298,75,,1373,1298,75,,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Never to School (all),235482,108025,127454,3,235482,108025,127454,3,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Drop Out (5 - 16),3228,2009,1219,,3228,2009,1219,,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Never to School (5-16),106826,49769,57055,2,106826,49769,57055,2,,,,
UPPER KOHISTAN,UPPER KOHISTAN,DISTRICT,Out of School Children (5-16),110054,51778,58274,2,110054,51778,58274,2,,,,
