name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
HASILPUR,BAHAWALPUR,TEHSIL,60 &  ABOVE,34760,18655,16103,2,22330,12075,10255,,12430,6580,5848,2
HASILPUR,BAHAWALPUR,TEHSIL,65 &  ABOVE,22507,12172,10333,2,14693,8017,6676,,7814,4155,3657,2
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,ALL AGES,288741,145773,142952,16,241592,122056,119525,11,47149,23717,23427,5
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,UNDER 1,5883,2913,2970,,5019,2503,2516,,864,410,454,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,UNDER 5,39021,19322,19699,,33076,16372,16704,,5945,2950,2995,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,UNDER 10,77730,38739,38991,,66289,33120,33169,,11441,5619,5822,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,UNDER 15,112747,56410,56337,,95614,47906,47708,,17133,8504,8629,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,05 - 24,125963,63047,62912,4,105587,52889,52696,2,20376,10158,10216,2
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,15 - 49,138649,69515,69123,11,114797,57578,57211,8,23852,11937,11912,3
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,15 - 64,163903,82957,80933,13,135716,68688,67020,8,28187,14269,13913,5
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,18 - 60,142415,71957,70447,11,118001,59666,58328,7,24414,12291,12119,4
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,18 &  ABOVE,159085,80831,78240,14,132057,67149,64898,10,27028,13682,13342,4
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,60 &  ABOVE,18256,9708,8545,3,15354,8161,7190,3,2902,1547,1355,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,65 &  ABOVE,12091,6406,5682,3,10262,5462,4797,3,1829,944,885,
YAZMAN,BAHAWALPUR,TEHSIL,ALL AGES,686739,347439,339223,77,626145,317328,308759,58,60594,30111,30464,19
YAZMAN,BAHAWALPUR,TEHSIL,UNDER 1,13744,6932,6812,,12569,6342,6227,,1175,590,585,
YAZMAN,BAHAWALPUR,TEHSIL,UNDER 5,95598,47763,47835,,87721,43849,43872,,7877,3914,3963,
YAZMAN,BAHAWALPUR,TEHSIL,UNDER 10,188047,93543,94504,,172923,86097,86826,,15124,7446,7678,
YAZMAN,BAHAWALPUR,TEHSIL,UNDER 15,270005,134354,135651,,247826,123422,124404,,22179,10932,11247,
YAZMAN,BAHAWALPUR,TEHSIL,05 - 24,297662,148515,149130,17,271888,135936,135937,15,25774,12579,13193,2
YAZMAN,BAHAWALPUR,TEHSIL,15 - 49,329956,165990,163901,65,299378,151009,148320,49,30578,14981,15581,16
YAZMAN,BAHAWALPUR,TEHSIL,15 - 64,389191,197936,191179,76,353127,180007,173063,57,36064,17929,18116,19
YAZMAN,BAHAWALPUR,TEHSIL,18 - 60,336660,171003,165584,73,305357,155468,149835,54,31303,15535,15749,19
YAZMAN,BAHAWALPUR,TEHSIL,18 &  ABOVE,375645,192414,183157,74,340931,175047,165829,55,34714,17367,17328,19
YAZMAN,BAHAWALPUR,TEHSIL,60 &  ABOVE,42484,23304,19178,2,38745,21292,17452,1,3739,2012,1726,1
YAZMAN,BAHAWALPUR,TEHSIL,65 &  ABOVE,27543,15149,12393,1,25192,13899,11292,1,2351,1250,1101,
BHAKKAR,BHAKKAR,DISTRICT,ALL AGES,1956971,1016124,940770,77,1604680,833033,771611,36,352291,183091,169159,41
BHAKKAR,BHAKKAR,DISTRICT,UNDER 1,74322,40225,34097,,61743,33508,28235,,12579,6717,5862,
BHAKKAR,BHAKKAR,DISTRICT,UNDER 5,350083,188537,161546,,290240,155990,134250,,59843,32547,27296,
BHAKKAR,BHAKKAR,DISTRICT,UNDER 10,593924,314658,279266,,493889,261481,232408,,100035,53177,46858,
BHAKKAR,BHAKKAR,DISTRICT,UNDER 15,810806,429024,381779,3,673154,355791,317360,3,137652,73233,64419,
BHAKKAR,BHAKKAR,DISTRICT,05 - 24,801860,416700,385136,24,661033,343482,317536,15,140827,73218,67600,9
BHAKKAR,BHAKKAR,DISTRICT,15 - 49,902627,456285,446278,64,732486,370118,362339,29,170141,86167,83939,35
BHAKKAR,BHAKKAR,DISTRICT,15 - 64,1070920,545969,524878,73,869179,442971,426175,33,201741,102998,98703,40
BHAKKAR,BHAKKAR,DISTRICT,18 - 60,923928,468016,455851,61,749521,379710,369785,26,174407,88306,86066,35
BHAKKAR,BHAKKAR,DISTRICT,18 &  ABOVE,1032028,527089,504875,64,838142,428258,409858,26,193886,98831,95017,38
BHAKKAR,BHAKKAR,DISTRICT,60 &  ABOVE,117485,64170,53311,4,96215,52712,43503,,21270,11458,9808,4
BHAKKAR,BHAKKAR,DISTRICT,65 &  ABOVE,75245,41131,34113,1,62347,34271,28076,,12898,6860,6037,1
BHAKKAR,BHAKKAR,TEHSIL,ALL AGES,809649,421191,388421,37,650306,338051,312238,17,159343,83140,76183,20
BHAKKAR,BHAKKAR,TEHSIL,UNDER 1,27751,14793,12958,,22760,12131,10629,,4991,2662,2329,
BHAKKAR,BHAKKAR,TEHSIL,UNDER 5,150143,81262,68881,,121669,65431,56238,,28474,15831,12643,
BHAKKAR,BHAKKAR,TEHSIL,UNDER 10,250537,133335,117202,,204400,108474,95926,,46137,24861,21276,
BHAKKAR,BHAKKAR,TEHSIL,UNDER 15,341477,180980,160495,2,278490,147140,131348,2,62987,33840,29147,
BHAKKAR,BHAKKAR,TEHSIL,05 - 24,333263,173106,160144,13,270969,140771,130190,8,62294,32335,29954,5
BHAKKAR,BHAKKAR,TEHSIL,15 - 49,370750,187638,183083,29,294972,149438,145521,13,75778,38200,37562,16
BHAKKAR,BHAKKAR,TEHSIL,15 - 64,439193,224277,214881,35,348584,178101,170468,15,90609,46176,44413,20
BHAKKAR,BHAKKAR,TEHSIL,18 - 60,377703,191637,186038,28,299286,152048,147226,12,78417,39589,38812,16
BHAKKAR,BHAKKAR,TEHSIL,18 &  ABOVE,419712,214781,204901,30,332582,170376,162194,12,87130,44405,42707,18
BHAKKAR,BHAKKAR,TEHSIL,60 &  ABOVE,45740,25193,20544,3,36194,19940,16254,,9546,5253,4290,3
BHAKKAR,BHAKKAR,TEHSIL,65 &  ABOVE,28979,15934,13045,,23232,12810,10422,,5747,3124,2623,
DARYA KHAN,BHAKKAR,TEHSIL,ALL AGES,421233,218489,202719,25,327385,170074,157304,7,93848,48415,45415,18
DARYA KHAN,BHAKKAR,TEHSIL,UNDER 1,13571,7214,6357,,10426,5583,4843,,3145,1631,1514,
DARYA KHAN,BHAKKAR,TEHSIL,UNDER 5,72209,38551,33658,,57109,30640,26469,,15100,7911,7189,
DARYA KHAN,BHAKKAR,TEHSIL,UNDER 10,125463,66103,59360,,99183,52445,46738,,26280,13658,12622,
DARYA KHAN,BHAKKAR,TEHSIL,UNDER 15,171852,90632,81220,,135485,71639,63846,,36367,18993,17374,
DARYA KHAN,BHAKKAR,TEHSIL,05 - 24,172763,89901,82856,6,134276,69966,64308,2,38487,19935,18548,4
DARYA KHAN,BHAKKAR,TEHSIL,15 - 49,196185,99635,96526,24,150055,76132,73916,7,46130,23503,22610,17
DARYA KHAN,BHAKKAR,TEHSIL,15 - 64,232964,119050,113890,24,178774,91313,87454,7,54190,27737,26436,17
DARYA KHAN,BHAKKAR,TEHSIL,18 - 60,201802,102437,99343,22,154936,78588,76342,6,46866,23849,23001,16
DARYA KHAN,BHAKKAR,TEHSIL,18 &  ABOVE,225622,115232,110367,23,173721,88760,84955,6,51901,26472,25412,17
DARYA KHAN,BHAKKAR,TEHSIL,60 &  ABOVE,25781,13869,11911,1,20285,11000,9285,,5496,2869,2626,1
DARYA KHAN,BHAKKAR,TEHSIL,65 &  ABOVE,16417,8807,7609,1,13126,7122,6004,,3291,1685,1605,1
KALUR KOT,BHAKKAR,TEHSIL,ALL AGES,415546,215118,200419,9,359947,186423,173516,8,55599,28695,26903,1
KALUR KOT,BHAKKAR,TEHSIL,UNDER 1,23194,12857,10337,,20263,11259,9004,,2931,1598,1333,
KALUR KOT,BHAKKAR,TEHSIL,UNDER 5,78018,42021,35997,,68518,36936,31582,,9500,5085,4415,
KALUR KOT,BHAKKAR,TEHSIL,UNDER 10,129407,68437,60970,,113520,60153,53367,,15887,8284,7603,
KALUR KOT,BHAKKAR,TEHSIL,UNDER 15,175019,92646,82373,,153194,81178,72016,,21825,11468,10357,
KALUR KOT,BHAKKAR,TEHSIL,05 - 24,168882,87806,81073,3,146399,76136,70260,3,22483,11670,10813,
KALUR KOT,BHAKKAR,TEHSIL,15 - 49,188081,94626,93448,7,161292,81056,80229,7,26789,13570,13219,
KALUR KOT,BHAKKAR,TEHSIL,15 - 64,223438,113283,110146,9,191839,97206,94625,8,31599,16077,15521,1
KALUR KOT,BHAKKAR,TEHSIL,18 - 60,192379,96783,95589,7,165180,83065,82109,6,27199,13718,13480,1
KALUR KOT,BHAKKAR,TEHSIL,18 &  ABOVE,216524,109717,106800,7,186096,94287,91803,6,30428,15430,14997,1
KALUR KOT,BHAKKAR,TEHSIL,60 &  ABOVE,26195,14009,12186,,22681,12157,10524,,3514,1852,1662,
KALUR KOT,BHAKKAR,TEHSIL,65 &  ABOVE,17089,9189,7900,,14914,8039,6875,,2175,1150,1025,
MANKERA,BHAKKAR,TEHSIL,ALL AGES,310543,161326,149211,6,267042,138485,128553,4,43501,22841,20658,2
MANKERA,BHAKKAR,TEHSIL,UNDER 1,9806,5361,4445,,8294,4535,3759,,1512,826,686,
MANKERA,BHAKKAR,TEHSIL,UNDER 5,49713,26703,23010,,42944,22983,19961,,6769,3720,3049,
MANKERA,BHAKKAR,TEHSIL,UNDER 10,88517,46783,41734,,76786,40409,36377,,11731,6374,5357,
MANKERA,BHAKKAR,TEHSIL,UNDER 15,122458,64766,57691,1,105985,55834,50150,1,16473,8932,7541,
MANKERA,BHAKKAR,TEHSIL,05 - 24,126952,65887,61063,2,109389,56609,52778,2,17563,9278,8285,
MANKERA,BHAKKAR,TEHSIL,15 - 49,147611,74386,73221,4,126167,63492,62673,2,21444,10894,10548,2
MANKERA,BHAKKAR,TEHSIL,15 - 64,175325,89359,85961,5,149982,76351,73628,3,25343,13008,12333,2
MANKERA,BHAKKAR,TEHSIL,18 - 60,152044,77159,74881,4,130119,66009,64108,2,21925,11150,10773,2
MANKERA,BHAKKAR,TEHSIL,18 &  ABOVE,170170,87359,82807,4,145743,74835,70906,2,24427,12524,11901,2
MANKERA,BHAKKAR,TEHSIL,60 &  ABOVE,19769,11099,8670,,17055,9615,7440,,2714,1484,1230,
MANKERA,BHAKKAR,TEHSIL,65 &  ABOVE,12760,7201,5559,,11075,6300,4775,,1685,901,784,
CHAKWAL,CHAKWAL,DISTRICT,ALL AGES,1731689,862509,869091,89,1296931,643656,653260,15,434758,218853,215831,74
CHAKWAL,CHAKWAL,DISTRICT,UNDER 1,41580,19629,21951,,31300,14863,16437,,10280,4766,5514,
CHAKWAL,CHAKWAL,DISTRICT,UNDER 5,223007,110124,112883,,164308,81422,82886,,58699,28702,29997,
CHAKWAL,CHAKWAL,DISTRICT,UNDER 10,398401,198531,199870,,293390,146627,146763,,105011,51904,53107,
CHAKWAL,CHAKWAL,DISTRICT,UNDER 15,571696,288862,282829,5,420098,212459,207639,,151598,76403,75190,5
CHAKWAL,CHAKWAL,DISTRICT,05 - 24,635359,325385,309943,31,466912,238257,228651,4,168447,87128,81292,27
CHAKWAL,CHAKWAL,DISTRICT,15 - 49,852566,418660,433835,71,636908,311352,325543,13,215658,107308,108292,58
CHAKWAL,CHAKWAL,DISTRICT,15 - 64,1045873,515709,530083,81,785656,385538,400104,14,260217,130171,129979,67
CHAKWAL,CHAKWAL,DISTRICT,18 - 60,907706,443248,464388,70,682872,332145,350714,13,224834,111103,113674,57
CHAKWAL,CHAKWAL,DISTRICT,18 &  ABOVE,1065414,523722,541617,75,808107,395293,412800,14,257307,128429,128817,61
CHAKWAL,CHAKWAL,DISTRICT,60 &  ABOVE,168649,86082,82561,6,133485,67374,66110,1,35164,18708,16451,5
CHAKWAL,CHAKWAL,DISTRICT,65 &  ABOVE,114120,57938,56179,3,91177,45659,45517,1,22943,12279,10662,2
CHAKWAL,CHAKWAL,TEHSIL,ALL AGES,768622,377549,391013,60,524580,256175,268392,13,244042,121374,122621,47
CHAKWAL,CHAKWAL,TEHSIL,UNDER 1,20687,9469,11218,,14796,6713,8083,,5891,2756,3135,
CHAKWAL,CHAKWAL,TEHSIL,UNDER 5,106341,51628,54713,,70911,34386,36525,,35430,17242,18188,
CHAKWAL,CHAKWAL,TEHSIL,UNDER 10,184189,90800,93389,,122509,60525,61984,,61680,30275,31405,
CHAKWAL,CHAKWAL,TEHSIL,UNDER 15,262088,131287,130796,5,173802,87147,86655,,88286,44140,44141,5
CHAKWAL,CHAKWAL,TEHSIL,05 - 24,282457,143982,138451,24,187070,95202,91864,4,95387,48780,46587,20
CHAKWAL,CHAKWAL,TEHSIL,15 - 49,371476,178642,192786,48,252695,120697,131986,12,118781,57945,60800,36
CHAKWAL,CHAKWAL,TEHSIL,15 - 64,456696,220889,235754,53,313339,150405,162922,12,143357,70484,72832,41
CHAKWAL,CHAKWAL,TEHSIL,18 - 60,395674,189066,206564,44,271809,128930,142868,11,123865,60136,63696,33
CHAKWAL,CHAKWAL,TEHSIL,18 &  ABOVE,464421,224101,240273,47,322976,154488,168476,12,141445,69613,71797,35
CHAKWAL,CHAKWAL,TEHSIL,60 &  ABOVE,73700,37560,36136,4,54597,27310,27286,1,19103,10250,8850,3
CHAKWAL,CHAKWAL,TEHSIL,65 &  ABOVE,49838,25373,24463,2,37439,18623,18815,1,12399,6750,5648,1
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,ALL AGES,167537,83599,83922,16,126463,62826,63637,,41074,20773,20285,16
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,UNDER 1,5580,2366,3214,,4159,1762,2397,,1421,604,817,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,UNDER 5,25898,11698,14200,,19993,8990,11003,,5905,2708,3197,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,UNDER 10,43152,20235,22917,,32357,15104,17253,,10795,5131,5664,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,UNDER 15,60022,28932,31090,,44582,21372,23210,,15440,7560,7880,
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,05 - 24,61050,31144,29901,5,44337,22497,21840,,16713,8647,8061,5
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,15 - 49,81374,41359,40001,14,61376,31099,30277,,19998,10260,9724,14
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,15 - 64,98459,50142,48302,15,74555,37831,36724,,23904,12311,11578,15
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,18 - 60,85806,43483,42308,15,65217,33041,32176,,20589,10442,10132,15
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,18 &  ABOVE,98574,49920,48638,16,75473,38151,37322,,23101,11769,11316,16
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,60 &  ABOVE,13666,6903,6762,1,10959,5472,5487,,2707,1431,1275,1
CHOA SAIDAN SHAH,CHAKWAL,TEHSIL,65 &  ABOVE,9056,4525,4530,1,7326,3623,3703,,1730,902,827,1
KALLAR KAHAR,CHAKWAL,TEHSIL,ALL AGES,193284,99444,93838,2,143692,73193,70498,1,49592,26251,23340,1
KALLAR KAHAR,CHAKWAL,TEHSIL,UNDER 1,2750,1395,1355,,2009,1031,978,,741,364,377,
KALLAR KAHAR,CHAKWAL,TEHSIL,UNDER 5,20446,10425,10021,,15243,7757,7486,,5203,2668,2535,
KALLAR KAHAR,CHAKWAL,TEHSIL,UNDER 10,39463,20017,19446,,29404,14944,14460,,10059,5073,4986,
KALLAR KAHAR,CHAKWAL,TEHSIL,UNDER 15,58694,30162,28532,,43539,22364,21175,,15155,7798,7357,
KALLAR KAHAR,CHAKWAL,TEHSIL,05 - 24,71293,37415,33877,1,51856,26950,24906,,19437,10465,8971,1
KALLAR KAHAR,CHAKWAL,TEHSIL,15 - 49,99727,51561,48164,2,73310,37394,35915,1,26417,14167,12249,1
KALLAR KAHAR,CHAKWAL,TEHSIL,15 - 64,121579,62782,58795,2,89936,45777,44158,1,31643,17005,14637,1
KALLAR KAHAR,CHAKWAL,TEHSIL,18 - 60,104991,53861,51129,1,78116,39522,38593,1,26875,14339,12536,
KALLAR KAHAR,CHAKWAL,TEHSIL,18 &  ABOVE,122843,62833,60009,1,92068,46443,45624,1,30775,16390,14385,
KALLAR KAHAR,CHAKWAL,TEHSIL,60 &  ABOVE,19247,9666,9581,,14996,7430,7566,,4251,2236,2015,
KALLAR KAHAR,CHAKWAL,TEHSIL,65 &  ABOVE,13011,6500,6511,,10217,5052,5165,,2794,1448,1346,
LAWA,CHAKWAL,TEHSIL,ALL AGES,144611,72904,71707,,123992,62596,61396,,20619,10308,10311,
LAWA,CHAKWAL,TEHSIL,UNDER 1,3963,1904,2059,,3026,1524,1502,,937,380,557,
LAWA,CHAKWAL,TEHSIL,UNDER 5,20414,10386,10028,,16765,8758,8007,,3649,1628,2021,
LAWA,CHAKWAL,TEHSIL,UNDER 10,34983,17929,17054,,29438,15270,14168,,5545,2659,2886,
LAWA,CHAKWAL,TEHSIL,UNDER 15,49149,25452,23697,,41702,21762,19940,,7447,3690,3757,
LAWA,CHAKWAL,TEHSIL,05 - 24,52151,27115,25036,,45248,23395,21853,,6903,3720,3183,
LAWA,CHAKWAL,TEHSIL,15 - 49,68867,34131,34736,,59313,29305,30008,,9554,4826,4728,
LAWA,CHAKWAL,TEHSIL,15 - 64,84737,42064,42673,,72963,36136,36827,,11774,5928,5846,
LAWA,CHAKWAL,TEHSIL,18 - 60,73382,36061,37321,,63162,31004,32158,,10220,5057,5163,
LAWA,CHAKWAL,TEHSIL,18 &  ABOVE,87962,43483,44479,,75819,37454,38365,,12143,6029,6114,
LAWA,CHAKWAL,TEHSIL,60 &  ABOVE,15375,7831,7544,,13332,6793,6539,,2043,1038,1005,
LAWA,CHAKWAL,TEHSIL,65 &  ABOVE,10725,5388,5337,,9327,4698,4629,,1398,690,708,
TALA GANG,CHAKWAL,TEHSIL,ALL AGES,457635,229013,228611,11,378204,188866,189337,1,79431,40147,39274,10
TALA GANG,CHAKWAL,TEHSIL,UNDER 1,8600,4495,4105,,7310,3833,3477,,1290,662,628,
TALA GANG,CHAKWAL,TEHSIL,UNDER 5,49908,25987,23921,,41396,21531,19865,,8512,4456,4056,
TALA GANG,CHAKWAL,TEHSIL,UNDER 10,96614,49550,47064,,79682,40784,38898,,16932,8766,8166,
TALA GANG,CHAKWAL,TEHSIL,UNDER 15,141743,73029,68714,,116473,59814,56659,,25270,13215,12055,
TALA GANG,CHAKWAL,TEHSIL,05 - 24,168408,85729,82678,1,138401,70213,68188,,30007,15516,14490,1
TALA GANG,CHAKWAL,TEHSIL,15 - 49,231122,112967,118148,7,190214,92857,97357,,40908,20110,20791,7
TALA GANG,CHAKWAL,TEHSIL,15 - 64,284402,139832,144559,11,234863,115389,119473,1,49539,24443,25086,10
TALA GANG,CHAKWAL,TEHSIL,18 - 60,247853,120777,127066,10,204568,99648,104919,1,43285,21129,22147,9
TALA GANG,CHAKWAL,TEHSIL,18 &  ABOVE,291614,143385,148218,11,241771,118757,123013,1,49843,24628,25205,10
TALA GANG,CHAKWAL,TEHSIL,60 &  ABOVE,46661,24122,22538,1,39601,20369,19232,,7060,3753,3306,1
TALA GANG,CHAKWAL,TEHSIL,65 &  ABOVE,31490,16152,15338,,26868,13663,13205,,4622,2489,2133,
CHINIOT,CHINIOT,DISTRICT,ALL AGES,1563024,790731,772126,167,1071352,542708,528595,49,491672,248023,243531,118
CHINIOT,CHINIOT,DISTRICT,UNDER 1,36916,18690,18226,,27007,13710,13297,,9909,4980,4929,
CHINIOT,CHINIOT,DISTRICT,UNDER 5,216063,108882,107181,,155898,78799,77099,,60165,30083,30082,
CHINIOT,CHINIOT,DISTRICT,UNDER 10,417070,209934,207136,,298053,150589,147464,,119017,59345,59672,
CHINIOT,CHINIOT,DISTRICT,UNDER 15,603222,304122,299099,1,423677,214321,209355,1,179545,89801,89744,
CHINIOT,CHINIOT,DISTRICT,05 - 24,668831,336926,331854,51,455900,230501,225381,18,212931,106425,106473,33
CHINIOT,CHINIOT,DISTRICT,15 - 49,743672,371489,372035,148,496112,247599,248474,39,247560,123890,123561,109
CHINIOT,CHINIOT,DISTRICT,15 - 64,887859,447315,440384,160,595423,299871,295506,46,292436,147444,144878,114
CHINIOT,CHINIOT,DISTRICT,18 - 60,763091,383099,379848,144,511106,256308,254759,39,251985,126791,125089,105
CHINIOT,CHINIOT,DISTRICT,18 &  ABOVE,864151,437784,426215,152,583620,295473,288106,41,280531,142311,138109,111
CHINIOT,CHINIOT,DISTRICT,60 &  ABOVE,110984,59825,51150,9,79521,42781,36738,2,31463,17044,14412,7
CHINIOT,CHINIOT,DISTRICT,65 &  ABOVE,71943,39294,32643,6,52252,28516,23734,2,19691,10778,8909,4
BHAWANA,CHINIOT,TEHSIL,ALL AGES,428617,217050,211539,28,389347,197351,191978,18,39270,19699,19561,10
BHAWANA,CHINIOT,TEHSIL,UNDER 1,11440,5853,5587,,10754,5516,5238,,686,337,349,
BHAWANA,CHINIOT,TEHSIL,UNDER 5,63370,32204,31166,,58240,29578,28662,,5130,2626,2504,
BHAWANA,CHINIOT,TEHSIL,UNDER 10,121258,61412,59846,,110860,56213,54647,,10398,5199,5199,
BHAWANA,CHINIOT,TEHSIL,UNDER 15,172153,87107,85046,,156648,79365,77283,,15505,7742,7763,
BHAWANA,CHINIOT,TEHSIL,05 - 24,182781,92220,90551,10,165243,83526,81709,8,17538,8694,8842,2
BHAWANA,CHINIOT,TEHSIL,15 - 49,197304,98459,98822,23,178125,88928,89182,15,19179,9531,9640,8
BHAWANA,CHINIOT,TEHSIL,15 - 64,236867,119256,117584,27,214249,107913,106318,18,22618,11343,11266,9
BHAWANA,CHINIOT,TEHSIL,18 - 60,202951,101687,101241,23,183554,91983,91557,14,19397,9704,9684,9
BHAWANA,CHINIOT,TEHSIL,18 &  ABOVE,230653,116611,114018,24,209457,105947,103496,14,21196,10664,10522,10
BHAWANA,CHINIOT,TEHSIL,60 &  ABOVE,30378,16298,14078,2,28356,15222,13134,,2022,1076,944,2
BHAWANA,CHINIOT,TEHSIL,65 &  ABOVE,19597,10687,8909,1,18450,10073,8377,,1147,614,532,1
CHINIOT,CHINIOT,TEHSIL,ALL AGES,633621,322132,311426,63,315456,160356,155089,11,318165,161776,156337,52
CHINIOT,CHINIOT,TEHSIL,UNDER 1,13006,6554,6452,,6682,3383,3299,,6324,3171,3153,
CHINIOT,CHINIOT,TEHSIL,UNDER 5,82952,41579,41373,,43984,22182,21802,,38968,19397,19571,
CHINIOT,CHINIOT,TEHSIL,UNDER 10,163484,82050,81434,,85426,43118,42308,,78058,38932,39126,
CHINIOT,CHINIOT,TEHSIL,UNDER 15,241076,121589,119486,1,122593,62114,60478,1,118483,59475,59008,
CHINIOT,CHINIOT,TEHSIL,05 - 24,276660,139756,136880,24,136436,69354,67078,4,140224,70402,69802,20
CHINIOT,CHINIOT,TEHSIL,15 - 49,309426,155760,153608,58,148827,74670,74148,9,160599,81090,79460,49
CHINIOT,CHINIOT,TEHSIL,15 - 64,366087,185945,180081,61,177852,90015,87827,10,188235,95930,92254,51
CHINIOT,CHINIOT,TEHSIL,18 - 60,315096,159525,155517,54,152852,77026,75817,9,162244,82499,79700,45
CHINIOT,CHINIOT,TEHSIL,18 &  ABOVE,352629,180130,172442,57,173614,88331,85274,9,179015,91799,87168,48
CHINIOT,CHINIOT,TEHSIL,60 &  ABOVE,41763,22790,18970,3,23105,12507,10598,,18658,10283,8372,3
CHINIOT,CHINIOT,TEHSIL,65 &  ABOVE,26458,14598,11859,1,15011,8227,6784,,11447,6371,5075,1
LALIAN,CHINIOT,TEHSIL,ALL AGES,500786,251549,249161,76,366549,185001,181528,20,134237,66548,67633,56
LALIAN,CHINIOT,TEHSIL,UNDER 1,12470,6283,6187,,9571,4811,4760,,2899,1472,1427,
LALIAN,CHINIOT,TEHSIL,UNDER 5,69741,35099,34642,,53674,27039,26635,,16067,8060,8007,
LALIAN,CHINIOT,TEHSIL,UNDER 10,132328,66472,65856,,101767,51258,50509,,30561,15214,15347,
LALIAN,CHINIOT,TEHSIL,UNDER 15,189993,95426,94567,,144436,72842,71594,,45557,22584,22973,
LALIAN,CHINIOT,TEHSIL,05 - 24,209390,104950,104423,17,154221,77621,76594,6,55169,27329,27829,11
LALIAN,CHINIOT,TEHSIL,15 - 49,236942,117270,119605,67,169160,84001,85144,15,67782,33269,34461,52
LALIAN,CHINIOT,TEHSIL,15 - 64,284905,142114,142719,72,203322,101943,101361,18,81583,40171,41358,54
LALIAN,CHINIOT,TEHSIL,18 - 60,245044,121887,123090,67,174700,87299,87385,16,70344,34588,35705,51
LALIAN,CHINIOT,TEHSIL,18 &  ABOVE,280869,141043,139755,71,200549,101195,99336,18,80320,39848,40419,53
LALIAN,CHINIOT,TEHSIL,60 &  ABOVE,38843,20737,18102,4,28060,15052,13006,2,10783,5685,5096,2
LALIAN,CHINIOT,TEHSIL,65 &  ABOVE,25888,14009,11875,4,18791,10216,8573,2,7097,3793,3302,2
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,ALL AGES,3386575,1709510,1676944,121,2581903,1302359,1279508,36,804672,407151,397436,85
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 1,87925,44459,43466,,69280,35211,34069,,18645,9248,9397,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 5,623649,314290,309359,,494060,249067,244993,,129589,65223,64366,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 10,1151122,580555,570567,,914339,461297,453042,,236783,119258,117525,
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,UNDER 15,1582819,799820,782995,4,1247040,630570,616467,3,335779,169250,166528,1
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,05 - 24,1555455,785506,769889,60,1199569,606038,593515,16,355886,179468,176374,44
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,15 - 49,1461488,728783,732598,107,1081325,538454,542843,28,380163,190329,189755,79
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,15 - 64,1690929,849340,841474,115,1248775,625766,622977,32,442154,223574,218497,83
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,18 - 60,1448654,723104,725443,107,1068471,531980,536466,25,380183,191124,188977,82
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,18 &  ABOVE,1605777,807240,798427,110,1186825,595157,591641,27,418952,212083,206786,83
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,60 &  ABOVE,172025,92026,79995,4,129389,69063,60323,3,42636,22963,19672,1
DERA GHAZI KHAN,DERA GHAZI KHAN,DISTRICT,65 &  ABOVE,112827,60350,52475,2,86088,46023,40064,1,26739,14327,12411,1
DERA GHAZI KHAN,DERA GHAZI KHAN,TEHSIL,ALL AGES,1436937,722648,714235,54,913542,457122,456408,12,523395,265526,257827,42
