name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
GADAP,MALIR,SUB-DIVISION,Out of School Children (5-16),10911,5445,5465,1,10911,5445,5465,1,,,,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Population >=5,1153708,621703,531870,135,566074,304812,261191,71,587634,316891,270679,64
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Population >=10,972716,528420,444161,135,476031,258089,217871,71,496685,270331,226290,64
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Literate >=10,563256,330796,232421,39,247845,143892,103936,17,315411,186904,128485,22
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Literate %,57.91,62.6,52.33,28.89,52.06,55.75,47.71,23.94,63.5,69.14,56.78,34.38
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Ever Attended,607414,355024,252367,23,263744,152537,111190,17,343670,202487,141177,6
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Primary Completed,65518,35434,30079,5,32295,17916,14375,4,33223,17518,15704,1
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Enrolment Primary,134144,73684,60460,,61278,33699,27579,,72866,39985,32881,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Enrolment Middle,54178,27101,27072,5,21600,10182,11415,3,32578,16919,15657,2
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Enrolment Matric,26668,12966,13702,,10576,5033,5543,,16092,7933,8159,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Enrolment Intermidiate,17280,10004,7276,,6672,3693,2979,,10608,6311,4297,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Enrolment Graduation above,10598,5910,4688,,3828,2087,1741,,6770,3823,2947,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Never to School (all),546294,266679,279503,112,302330,152275,150001,54,243964,114404,129502,58
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Drop Out (5 - 16),31951,16186,15764,1,15597,7931,7665,1,16354,8255,8099,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Never to School (5-16),150188,76614,73564,10,85676,44806,40869,1,64512,31808,32695,9
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Out of School Children (5-16),182139,92800,89328,11,101273,52737,48534,2,80866,40063,40794,9
MURAD MEMON,MALIR,SUB-DIVISION,Population >=5,335036,174737,160283,16,132626,69626,62999,1,202410,105111,97284,15
MURAD MEMON,MALIR,SUB-DIVISION,Population >=10,290927,152133,138778,16,113602,59773,53828,1,177325,92360,84950,15
MURAD MEMON,MALIR,SUB-DIVISION,Literate >=10,209124,116223,92893,8,71608,41677,29931,,137516,74546,62962,8
MURAD MEMON,MALIR,SUB-DIVISION,Literate %,71.88,76.40000000000001,66.94,50,63.03,69.73,55.6,,77.55,80.70999999999999,74.12,53.33
MURAD MEMON,MALIR,SUB-DIVISION,Ever Attended,227500,126370,101123,7,76775,44801,31974,,150725,81569,69149,7
MURAD MEMON,MALIR,SUB-DIVISION,Primary Completed,23016,12121,10894,1,10795,5830,4965,,12221,6291,5929,1
MURAD MEMON,MALIR,SUB-DIVISION,Enrolment Primary,40236,21565,18670,1,16532,9106,7426,,23704,12459,11244,1
MURAD MEMON,MALIR,SUB-DIVISION,Enrolment Middle,15969,7919,8050,,6066,3115,2951,,9903,4804,5099,
MURAD MEMON,MALIR,SUB-DIVISION,Enrolment Matric,8355,4043,4312,,3062,1546,1516,,5293,2497,2796,
MURAD MEMON,MALIR,SUB-DIVISION,Enrolment Intermidiate,7004,3722,3282,,2081,1207,874,,4923,2515,2408,
MURAD MEMON,MALIR,SUB-DIVISION,Enrolment Graduation above,7217,4068,3148,1,1838,1032,806,,5379,3036,2342,1
MURAD MEMON,MALIR,SUB-DIVISION,Never to School (all),107536,48367,59160,9,55851,24825,31025,1,51685,23542,28135,8
MURAD MEMON,MALIR,SUB-DIVISION,Drop Out (5 - 16),9765,4824,4941,,2979,1454,1525,,6786,3370,3416,
MURAD MEMON,MALIR,SUB-DIVISION,Never to School (5-16),24787,12560,12226,1,13660,6876,6784,,11127,5684,5442,1
MURAD MEMON,MALIR,SUB-DIVISION,Out of School Children (5-16),34552,17384,17167,1,16639,8330,8309,,17913,9054,8858,1
SHAH MUREED,MALIR,SUB-DIVISION,Population >=5,31562,16792,14769,1,31562,16792,14769,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Population >=10,26716,14245,12470,1,26716,14245,12470,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Literate >=10,13277,8050,5226,1,13277,8050,5226,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Literate %,49.7,56.51,41.91,100,49.7,56.51,41.91,100,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Ever Attended,11755,7407,4348,,11755,7407,4348,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Primary Completed,2356,1576,780,,2356,1576,780,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Enrolment Primary,3162,1809,1353,,3162,1809,1353,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Enrolment Middle,989,498,491,,989,498,491,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Enrolment Matric,440,211,229,,440,211,229,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Enrolment Intermidiate,245,155,90,,245,155,90,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Enrolment Graduation above,430,289,141,,430,289,141,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Never to School (all),19807,9385,10421,1,19807,9385,10421,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Drop Out (5 - 16),870,491,379,,870,491,379,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Never to School (5-16),5285,2733,2552,,5285,2733,2552,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,Out of School Children (5-16),6155,3224,2931,,6155,3224,2931,,,,,
MATIARI,MATIARI,DISTRICT,Population >=5,707625,358576,349024,25,537318,272558,264751,9,170307,86018,84273,16
MATIARI,MATIARI,DISTRICT,Population >=10,582611,295460,287126,25,439211,222857,216345,9,143400,72603,70781,16
MATIARI,MATIARI,DISTRICT,Literate >=10,267295,166462,100825,8,178345,114733,63612,,88950,51729,37213,8
MATIARI,MATIARI,DISTRICT,Literate %,45.88,56.34,35.12,32,40.61,51.48,29.4,,62.03,71.25,52.57,50
MATIARI,MATIARI,DISTRICT,Ever Attended,315043,193103,121933,7,211566,133130,78436,,103477,59973,43497,7
MATIARI,MATIARI,DISTRICT,Primary Completed,66929,36789,30139,1,49923,28240,21683,,17006,8549,8456,1
MATIARI,MATIARI,DISTRICT,Enrolment Primary,90425,48372,42053,,65797,35023,30774,,24628,13349,11279,
MATIARI,MATIARI,DISTRICT,Enrolment Middle,26646,15905,10741,,18037,11179,6858,,8609,4726,3883,
MATIARI,MATIARI,DISTRICT,Enrolment Matric,10424,6697,3727,,6177,4288,1889,,4247,2409,1838,
MATIARI,MATIARI,DISTRICT,Enrolment Intermidiate,9037,5906,3131,,5481,3922,1559,,3556,1984,1572,
MATIARI,MATIARI,DISTRICT,Enrolment Graduation above,7954,5292,2662,,4268,3164,1104,,3686,2128,1558,
MATIARI,MATIARI,DISTRICT,Never to School (all),392582,165473,227091,18,325752,139428,186315,9,66830,26045,40776,9
MATIARI,MATIARI,DISTRICT,Drop Out (5 - 16),18086,8507,9579,,14571,6852,7719,,3515,1655,1860,
MATIARI,MATIARI,DISTRICT,Never to School (5-16),111604,50917,60682,5,95666,44468,51195,3,15938,6449,9487,2
MATIARI,MATIARI,DISTRICT,Out of School Children (5-16),129690,59424,70261,5,110237,51320,58914,3,19453,8104,11347,2
HALA,MATIARI,TALUKA,Population >=5,237137,119440,117683,14,128206,64735,63469,2,108931,54705,54214,12
HALA,MATIARI,TALUKA,Population >=10,197618,99603,98001,14,105369,53203,52164,2,92249,46400,45837,12
HALA,MATIARI,TALUKA,Literate >=10,103915,62286,41623,6,47328,29812,17516,,56587,32474,24107,6
HALA,MATIARI,TALUKA,Literate %,52.58,62.53,42.47,42.86,44.92,56.03,33.58,,61.34,69.98999999999999,52.59,50
HALA,MATIARI,TALUKA,Ever Attended,117680,70382,47293,5,52476,32884,19592,,65204,37498,27701,5
HALA,MATIARI,TALUKA,Primary Completed,22939,12361,10578,,12436,7163,5273,,10503,5198,5305,
HALA,MATIARI,TALUKA,Enrolment Primary,31601,16931,14670,,16483,8719,7764,,15118,8212,6906,
HALA,MATIARI,TALUKA,Enrolment Middle,9679,5583,4096,,4337,2651,1686,,5342,2932,2410,
HALA,MATIARI,TALUKA,Enrolment Matric,4236,2591,1645,,1528,1067,461,,2708,1524,1184,
HALA,MATIARI,TALUKA,Enrolment Intermidiate,3529,2145,1384,,1353,946,407,,2176,1199,977,
HALA,MATIARI,TALUKA,Enrolment Graduation above,3510,2127,1383,,1074,758,316,,2436,1369,1067,
HALA,MATIARI,TALUKA,Never to School (all),119457,49058,70390,9,75730,31851,43877,2,43727,17207,26513,7
HALA,MATIARI,TALUKA,Drop Out (5 - 16),5517,2530,2987,,3368,1551,1817,,2149,979,1170,
HALA,MATIARI,TALUKA,Never to School (5-16),30637,13275,17360,2,20516,9334,11182,,10121,3941,6178,2
HALA,MATIARI,TALUKA,Out of School Children (5-16),36154,15805,20347,2,23884,10885,12999,,12270,4920,7348,2
MATIARI,MATIARI,TALUKA,Population >=5,316385,161415,154964,6,275102,140198,134900,4,41283,21217,20064,2
MATIARI,MATIARI,TALUKA,Population >=10,257962,131699,126257,6,223725,114043,109678,4,34237,17656,16579,2
MATIARI,MATIARI,TALUKA,Literate >=10,102267,65788,36479,,81794,53389,28405,,20473,12399,8074,
MATIARI,MATIARI,TALUKA,Literate %,39.64,49.95,28.89,,36.56,46.81,25.9,,59.8,70.23,48.7,
MATIARI,MATIARI,TALUKA,Ever Attended,119829,75946,43883,,95410,61393,34017,,24419,14553,9866,
MATIARI,MATIARI,TALUKA,Primary Completed,25836,15296,10540,,21472,12973,8499,,4364,2323,2041,
MATIARI,MATIARI,TALUKA,Enrolment Primary,37855,20493,17362,,31526,17040,14486,,6329,3453,2876,
MATIARI,MATIARI,TALUKA,Enrolment Middle,10589,6443,4146,,8401,5206,3195,,2188,1237,951,
MATIARI,MATIARI,TALUKA,Enrolment Matric,3692,2461,1231,,2723,1879,844,,969,582,387,
MATIARI,MATIARI,TALUKA,Enrolment Intermidiate,3390,2329,1061,,2565,1860,705,,825,469,356,
MATIARI,MATIARI,TALUKA,Enrolment Graduation above,2780,1979,801,,1975,1494,481,,805,485,320,
MATIARI,MATIARI,TALUKA,Never to School (all),196556,85469,111081,6,179692,78805,100883,4,16864,6664,10198,2
MATIARI,MATIARI,TALUKA,Drop Out (5 - 16),7713,3932,3781,,6751,3424,3327,,962,508,454,
MATIARI,MATIARI,TALUKA,Never to School (5-16),60088,28342,31745,1,55539,26334,29204,1,4549,2008,2541,
MATIARI,MATIARI,TALUKA,Out of School Children (5-16),67801,32274,35526,1,62290,29758,32531,1,5511,2516,2995,
SAEEDABAD,MATIARI,TALUKA,Population >=5,154103,77721,76377,5,134010,67625,66382,3,20093,10096,9995,2
SAEEDABAD,MATIARI,TALUKA,Population >=10,127031,64158,62868,5,110117,55611,54503,3,16914,8547,8365,2
SAEEDABAD,MATIARI,TALUKA,Literate >=10,61113,38388,22723,2,49223,31532,17691,,11890,6856,5032,2
SAEEDABAD,MATIARI,TALUKA,Literate %,48.11,59.83,36.14,40,44.7,56.7,32.46,,70.3,80.22,60.16,100
SAEEDABAD,MATIARI,TALUKA,Ever Attended,77534,46775,30757,2,63680,38853,24827,,13854,7922,5930,2
SAEEDABAD,MATIARI,TALUKA,Primary Completed,18154,9132,9021,1,16015,8104,7911,,2139,1028,1110,1
SAEEDABAD,MATIARI,TALUKA,Enrolment Primary,20969,10948,10021,,17788,9264,8524,,3181,1684,1497,
SAEEDABAD,MATIARI,TALUKA,Enrolment Middle,6378,3879,2499,,5299,3322,1977,,1079,557,522,
SAEEDABAD,MATIARI,TALUKA,Enrolment Matric,2496,1645,851,,1926,1342,584,,570,303,267,
SAEEDABAD,MATIARI,TALUKA,Enrolment Intermidiate,2118,1432,686,,1563,1116,447,,555,316,239,
SAEEDABAD,MATIARI,TALUKA,Enrolment Graduation above,1664,1186,478,,1219,912,307,,445,274,171,
SAEEDABAD,MATIARI,TALUKA,Never to School (all),76569,30946,45620,3,70330,28772,41555,3,6239,2174,4065,
SAEEDABAD,MATIARI,TALUKA,Drop Out (5 - 16),4856,2045,2811,,4452,1877,2575,,404,168,236,
SAEEDABAD,MATIARI,TALUKA,Never to School (5-16),20879,9300,11577,2,19611,8800,10809,2,1268,500,768,
SAEEDABAD,MATIARI,TALUKA,Out of School Children (5-16),25735,11345,14388,2,24063,10677,13384,2,1672,668,1004,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Population >=5,1395168,730485,664604,79,978787,512625,466142,20,416381,217860,198462,59
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Population >=10,1143427,598439,544909,79,788325,412236,376069,20,355102,186203,168840,59
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Literate >=10,518786,329388,189380,18,274415,189383,85027,5,244371,140005,104353,13
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Literate %,45.37,55.04,34.75,22.78,34.81,45.94,22.61,25,68.81999999999999,75.19,61.81,22.03
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Ever Attended,596976,383457,213503,16,314655,222487,92163,5,282321,160970,121340,11
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Primary Completed,85667,54477,31186,4,53081,36695,16384,2,32586,17782,14802,2
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Enrolment Primary,172732,106792,65939,1,111495,73366,38128,1,61237,33426,27811,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Enrolment Middle,56134,36058,20075,1,31757,22437,9320,,24377,13621,10755,1
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Enrolment Matric,25166,15913,9252,1,12669,8644,4024,1,12497,7269,5228,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Enrolment Intermidiate,19599,12635,6964,,8906,6683,2223,,10693,5952,4741,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Enrolment Graduation above,21420,13406,8013,1,8171,6169,2001,1,13249,7237,6012,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Never to School (all),798192,347028,451101,63,664132,290138,373979,15,134060,56890,77122,48
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Drop Out (5 - 16),22409,12943,9465,1,14908,8821,6086,1,7501,4122,3379,
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Never to School (5-16),244738,107555,137179,4,216902,94979,121920,3,27836,12576,15259,1
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Out of School Children (5-16),267147,120498,146644,5,231810,103800,128006,4,35337,16698,18638,1
DIGRI,MIRPUR KHAS,TALUKA,Population >=5,197615,102986,94618,11,126922,65911,61007,4,70693,37075,33611,7
DIGRI,MIRPUR KHAS,TALUKA,Population >=10,162705,84707,77987,11,102952,53401,49547,4,59753,31306,28440,7
DIGRI,MIRPUR KHAS,TALUKA,Literate >=10,74999,47727,27270,2,38090,25886,12203,1,36909,21841,15067,1
DIGRI,MIRPUR KHAS,TALUKA,Literate %,46.1,56.34,34.97,18.18,37,48.47,24.63,25,61.77,69.77,52.98,14.29
DIGRI,MIRPUR KHAS,TALUKA,Ever Attended,85293,55219,30073,1,42748,29889,12858,1,42545,25330,17215,
DIGRI,MIRPUR KHAS,TALUKA,Primary Completed,12596,7997,4598,1,7643,5154,2488,1,4953,2843,2110,
DIGRI,MIRPUR KHAS,TALUKA,Enrolment Primary,24307,15163,9144,,14240,9417,4823,,10067,5746,4321,
DIGRI,MIRPUR KHAS,TALUKA,Enrolment Middle,7793,5053,2740,,4036,2835,1201,,3757,2218,1539,
DIGRI,MIRPUR KHAS,TALUKA,Enrolment Matric,3672,2315,1357,,1704,1154,550,,1968,1161,807,
DIGRI,MIRPUR KHAS,TALUKA,Enrolment Intermidiate,2703,1764,939,,1196,871,325,,1507,893,614,
DIGRI,MIRPUR KHAS,TALUKA,Enrolment Graduation above,3079,1924,1155,,1011,717,294,,2068,1207,861,
DIGRI,MIRPUR KHAS,TALUKA,Never to School (all),112322,47767,64545,10,84174,36022,48149,3,28148,11745,16396,7
DIGRI,MIRPUR KHAS,TALUKA,Drop Out (5 - 16),3472,2022,1450,,1840,1139,701,,1632,883,749,
DIGRI,MIRPUR KHAS,TALUKA,Never to School (5-16),32596,13795,18801,,26251,11023,15228,,6345,2772,3573,
DIGRI,MIRPUR KHAS,TALUKA,Out of School Children (5-16),36068,15817,20251,,28091,12162,15929,,7977,3655,4322,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Population >=5,143779,75140,68638,1,143779,75140,68638,1,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Population >=10,117015,61258,55756,1,117015,61258,55756,1,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Literate >=10,38922,27504,11418,,38922,27504,11418,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Literate %,33.26,44.9,20.48,,33.26,44.9,20.48,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Ever Attended,46945,32963,13982,,46945,32963,13982,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Primary Completed,7803,5417,2386,,7803,5417,2386,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Enrolment Primary,15920,10315,5605,,15920,10315,5605,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Enrolment Middle,4632,3235,1397,,4632,3235,1397,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Enrolment Matric,1913,1324,589,,1913,1324,589,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Enrolment Intermidiate,1297,943,354,,1297,943,354,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Enrolment Graduation above,1227,920,307,,1227,920,307,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Never to School (all),96834,42177,54656,1,96834,42177,54656,1,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Drop Out (5 - 16),2556,1524,1032,,2556,1524,1032,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Never to School (5-16),30495,13203,17292,,30495,13203,17292,,,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Out of School Children (5-16),33051,14727,18324,,33051,14727,18324,,,,,
JHUDO,MIRPUR KHAS,TALUKA,Population >=5,184542,97662,86877,3,129405,68529,60874,2,55137,29133,26003,1
JHUDO,MIRPUR KHAS,TALUKA,Population >=10,148487,78308,70176,3,102491,54010,48479,2,45996,24298,21697,1
JHUDO,MIRPUR KHAS,TALUKA,Literate >=10,57300,38255,19045,,28118,20824,7294,,29182,17431,11751,
JHUDO,MIRPUR KHAS,TALUKA,Literate %,38.59,48.85,27.14,,27.43,38.56,15.05,,63.44,71.73999999999999,54.16,
JHUDO,MIRPUR KHAS,TALUKA,Ever Attended,68993,46192,22801,,35156,26082,9074,,33837,20110,13727,
JHUDO,MIRPUR KHAS,TALUKA,Primary Completed,9811,6538,3273,,5867,4281,1586,,3944,2257,1687,
JHUDO,MIRPUR KHAS,TALUKA,Enrolment Primary,22037,14144,7893,,13579,9378,4201,,8458,4766,3692,
JHUDO,MIRPUR KHAS,TALUKA,Enrolment Middle,7042,4797,2245,,3878,2947,931,,3164,1850,1314,
JHUDO,MIRPUR KHAS,TALUKA,Enrolment Matric,3154,2140,1014,,1400,1010,390,,1754,1130,624,
JHUDO,MIRPUR KHAS,TALUKA,Enrolment Intermidiate,2187,1536,651,,943,774,169,,1244,762,482,
JHUDO,MIRPUR KHAS,TALUKA,Enrolment Graduation above,1869,1216,653,,592,484,108,,1277,732,545,
JHUDO,MIRPUR KHAS,TALUKA,Never to School (all),115549,51470,64076,3,94249,42447,51800,2,21300,9023,12276,1
JHUDO,MIRPUR KHAS,TALUKA,Drop Out (5 - 16),2684,1609,1075,,1753,1092,661,,931,517,414,
JHUDO,MIRPUR KHAS,TALUKA,Never to School (5-16),38327,17672,20654,1,33189,15329,17859,1,5138,2343,2795,
JHUDO,MIRPUR KHAS,TALUKA,Out of School Children (5-16),41011,19281,21729,1,34942,16421,18520,1,6069,2860,3209,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Population >=5,257415,134569,122841,5,231459,121089,110367,3,25956,13480,12474,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Population >=10,207118,108026,99087,5,184848,96473,88372,3,22270,11553,10715,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Literate >=10,85320,56153,29166,1,70741,47674,23066,1,14579,8479,6100,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Literate %,41.19,51.98,29.43,20,38.27,49.42,26.1,33.33,65.45999999999999,73.39,56.93,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Ever Attended,93302,64427,28874,1,76574,54648,21925,1,16728,9779,6949,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Primary Completed,13704,9521,4183,,12034,8561,3473,,1670,960,710,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Enrolment Primary,32882,21311,11571,,29154,19232,9922,,3728,2079,1649,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Enrolment Middle,9220,6363,2857,,7766,5566,2200,,1454,797,657,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Enrolment Matric,3932,2593,1338,1,3150,2142,1007,1,782,451,331,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Enrolment Intermidiate,2711,1925,786,,2095,1583,512,,616,342,274,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Enrolment Graduation above,2491,1714,777,,1725,1312,413,,766,402,364,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Never to School (all),164113,70142,93967,4,154885,66441,88442,2,9228,3701,5525,2
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Drop Out (5 - 16),4159,2387,1772,,3753,2168,1585,,406,219,187,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Never to School (5-16),53436,22790,30646,,51793,22127,29666,,1643,663,980,
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Out of School Children (5-16),57595,25177,32418,,55546,24295,31251,,2049,882,1167,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Population >=5,245455,128095,117315,45,17243,9004,8239,,228212,119091,109076,45
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Population >=10,211249,110724,100480,45,14444,7588,6856,,196805,103136,93624,45
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Literate >=10,157655,88156,69488,11,8742,5242,3500,,148913,82914,65988,11
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Literate %,74.63,79.62,69.16,24.44,60.52,69.08,51.05,,75.67,80.39,70.48,24.44
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Ever Attended,183837,101954,81873,10,10863,6394,4469,,172974,95560,77404,10
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Primary Completed,21802,11525,10275,2,1790,1030,760,,20012,10495,9515,2
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Enrolment Primary,37218,19783,17435,,2727,1495,1232,,34491,18288,16203,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Enrolment Middle,15161,8153,7007,1,929,474,455,,14232,7679,6552,1
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Enrolment Matric,7613,4205,3408,,476,275,201,,7137,3930,3207,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Enrolment Intermidiate,7075,3752,3323,,387,232,155,,6688,3520,3168,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Enrolment Graduation above,9008,4805,4203,,464,288,176,,8544,4517,4027,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Never to School (all),61618,26141,35442,35,6380,2610,3770,,55238,23531,31672,35
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Drop Out (5 - 16),4452,2431,2021,,373,198,175,,4079,2233,1846,
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Never to School (5-16),10640,4890,5749,1,1526,688,838,,9114,4202,4911,1
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Out of School Children (5-16),15092,7321,7770,1,1899,886,1013,,13193,6435,6757,1
SHUJAABAD,MIRPUR KHAS,TALUKA,Population >=5,155188,80808,74373,7,135211,70381,64826,4,19977,10427,9547,3
SHUJAABAD,MIRPUR KHAS,TALUKA,Population >=10,128764,67235,61522,7,111609,58206,53399,4,17155,9029,8123,3
SHUJAABAD,MIRPUR KHAS,TALUKA,Literate >=10,50815,33854,16960,1,39717,27240,12477,,11098,6614,4483,1
SHUJAABAD,MIRPUR KHAS,TALUKA,Literate %,39.46,50.35,27.57,14.29,35.59,46.8,23.37,,64.69,73.25,55.19,33.33
SHUJAABAD,MIRPUR KHAS,TALUKA,Ever Attended,59791,39746,20044,1,48604,33094,15510,,11187,6652,4534,1
SHUJAABAD,MIRPUR KHAS,TALUKA,Primary Completed,10554,6756,3798,,9126,5956,3170,,1428,800,628,
SHUJAABAD,MIRPUR KHAS,TALUKA,Enrolment Primary,17825,10966,6859,,15426,9701,5725,,2399,1265,1134,
SHUJAABAD,MIRPUR KHAS,TALUKA,Enrolment Middle,5971,3846,2125,,4841,3204,1637,,1130,642,488,
SHUJAABAD,MIRPUR KHAS,TALUKA,Enrolment Matric,2515,1676,839,,1946,1300,646,,569,376,193,
SHUJAABAD,MIRPUR KHAS,TALUKA,Enrolment Intermidiate,2019,1421,598,,1514,1101,413,,505,320,185,
SHUJAABAD,MIRPUR KHAS,TALUKA,Enrolment Graduation above,1916,1283,633,,1468,1017,451,,448,266,182,
SHUJAABAD,MIRPUR KHAS,TALUKA,Never to School (all),95397,41062,54329,6,86607,37287,49316,4,8790,3775,5013,2
SHUJAABAD,MIRPUR KHAS,TALUKA,Drop Out (5 - 16),2488,1397,1091,,2164,1208,956,,324,189,135,
SHUJAABAD,MIRPUR KHAS,TALUKA,Never to School (5-16),27012,11551,15461,,25020,10642,14378,,1992,909,1083,
SHUJAABAD,MIRPUR KHAS,TALUKA,Out of School Children (5-16),29500,12948,16552,,27184,11850,15334,,2316,1098,1218,
SINDHRI,MIRPUR KHAS,TALUKA,Population >=5,211174,111225,99942,7,194768,102571,92191,6,16406,8654,7751,1
SINDHRI,MIRPUR KHAS,TALUKA,Population >=10,168089,88181,79901,7,154966,81300,73660,6,13123,6881,6241,1
SINDHRI,MIRPUR KHAS,TALUKA,Literate >=10,53775,37739,16033,3,50085,35013,15069,3,3690,2726,964,
SINDHRI,MIRPUR KHAS,TALUKA,Literate %,31.99,42.8,20.07,42.86,32.32,43.07,20.46,50,28.12,39.62,15.45,
SINDHRI,MIRPUR KHAS,TALUKA,Ever Attended,58815,42956,15856,3,53765,39417,14345,3,5050,3539,1511,
SINDHRI,MIRPUR KHAS,TALUKA,Primary Completed,9397,6723,2673,1,8818,6296,2521,1,579,427,152,
SINDHRI,MIRPUR KHAS,TALUKA,Enrolment Primary,22543,15110,7432,1,20449,13828,6620,1,2094,1282,812,
SINDHRI,MIRPUR KHAS,TALUKA,Enrolment Middle,6315,4611,1704,,5675,4176,1499,,640,435,205,
