name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,CHRISTIAN,82390,40492,41896,2,48986,23969,25015,2,33404,16523,16881,
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,HINDU JATI,375,198,177,,193,103,90,,182,95,87,
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,MUSLIM,1696981,824002,872813,166,978348,471367,506920,61,718633,352635,365893,105
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,OTHERS,108,58,50,,39,22,17,,69,36,33,
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,PARSI,1,,1,,,,,,1,,1,
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,SCHEDULED CASTE,19,5,14,,15,3,12,,4,2,2,
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,SIKH,50,28,22,,29,17,12,,21,11,10,
SHORKOT,JHANG,TEHSIL,QADIANI/AHMADI,191,92,99,,123,63,60,,68,29,39,
SHORKOT,JHANG,TEHSIL,CHRISTIAN,3602,1904,1697,1,2771,1481,1289,1,831,423,408,
SHORKOT,JHANG,TEHSIL,HINDU JATI,9,5,4,,9,5,4,,,,,
SHORKOT,JHANG,TEHSIL,MUSLIM,600924,290539,310316,69,534334,257839,276473,22,66590,32700,33843,47
SHORKOT,JHANG,TEHSIL,OTHERS,13,8,5,,13,8,5,,,,,
SHORKOT,JHANG,TEHSIL,PARSI,,,,,,,,,,,,
SHORKOT,JHANG,TEHSIL,SCHEDULED CASTE,11,4,7,,8,3,5,,3,1,2,
SHORKOT,JHANG,TEHSIL,SIKH,13,5,8,,11,3,8,,2,2,,
SHUJABAD,MULTAN,TEHSIL,QADIANI/AHMADI,12,4,8,,11,4,7,,1,,1,
SHUJABAD,MULTAN,TEHSIL,CHRISTIAN,1527,788,739,,1182,618,564,,345,170,175,
SHUJABAD,MULTAN,TEHSIL,HINDU JATI,1,,1,,1,,1,,,,,
SHUJABAD,MULTAN,TEHSIL,MUSLIM,680709,335326,345365,18,529962,261083,268868,11,150747,74243,76497,7
SHUJABAD,MULTAN,TEHSIL,OTHERS,41,19,22,,40,19,21,,1,,1,
SHUJABAD,MULTAN,TEHSIL,PARSI,1,,1,,1,,1,,,,,
SHUJABAD,MULTAN,TEHSIL,SCHEDULED CASTE,8,5,3,,7,4,3,,1,1,,
SHUJABAD,MULTAN,TEHSIL,SIKH,8,4,3,1,8,4,3,1,,,,
SIALKOT,SIALKOT,DISTRICT,QADIANI/AHMADI,11386,5663,5723,,10150,5065,5085,,1236,598,638,
SIALKOT,SIALKOT,DISTRICT,CHRISTIAN,154884,76832,78042,10,101997,50634,51359,4,52887,26198,26683,6
SIALKOT,SIALKOT,DISTRICT,HINDU JATI,3112,1560,1552,,1497,769,728,,1615,791,824,
SIALKOT,SIALKOT,DISTRICT,MUSLIM,4302067,2122232,2179379,456,2903060,1440884,1461981,195,1399007,681348,717398,261
SIALKOT,SIALKOT,DISTRICT,OTHERS,668,131,144,393,137,66,71,,531,65,73,393
SIALKOT,SIALKOT,DISTRICT,PARSI,2,1,1,,1,1,,,1,,1,
SIALKOT,SIALKOT,DISTRICT,SCHEDULED CASTE,83,40,43,,58,30,28,,25,10,15,
SIALKOT,SIALKOT,DISTRICT,SIKH,260,132,128,,187,94,93,,73,38,35,
SIALKOT,SIALKOT,TEHSIL,QADIANI/AHMADI,1215,640,575,,876,479,397,,339,161,178,
SIALKOT,SIALKOT,TEHSIL,CHRISTIAN,77762,38319,39440,3,42951,21113,21837,1,34811,17206,17603,2
SIALKOT,SIALKOT,TEHSIL,HINDU JATI,2392,1188,1204,,1060,540,520,,1332,648,684,
SIALKOT,SIALKOT,TEHSIL,MUSLIM,1979620,974175,1005265,180,1094284,544954,549255,75,885336,429221,456010,105
SIALKOT,SIALKOT,TEHSIL,OTHERS,506,56,59,391,56,23,33,,450,33,26,391
SIALKOT,SIALKOT,TEHSIL,PARSI,,,,,,,,,,,,
SIALKOT,SIALKOT,TEHSIL,SCHEDULED CASTE,44,23,21,,29,14,15,,15,9,6,
SIALKOT,SIALKOT,TEHSIL,SIKH,105,50,55,,39,15,24,,66,35,31,
SILLANWALI,SARGODHA,TEHSIL,QADIANI/AHMADI,1026,512,514,,773,383,390,,253,129,124,
SILLANWALI,SARGODHA,TEHSIL,CHRISTIAN,3361,1667,1694,,3208,1577,1631,,153,90,63,
SILLANWALI,SARGODHA,TEHSIL,HINDU JATI,6,4,2,,6,4,2,,,,,
SILLANWALI,SARGODHA,TEHSIL,MUSLIM,381477,189665,191801,11,332582,165383,167195,4,48895,24282,24606,7
SILLANWALI,SARGODHA,TEHSIL,OTHERS,2,1,1,,2,1,1,,,,,
SILLANWALI,SARGODHA,TEHSIL,PARSI,,,,,,,,,,,,
SILLANWALI,SARGODHA,TEHSIL,SCHEDULED CASTE,4,2,2,,2,,2,,2,2,,
SILLANWALI,SARGODHA,TEHSIL,SIKH,2,1,1,,2,1,1,,,,,
SOHAWA,JHELUM,TEHSIL,QADIANI/AHMADI,3,1,2,,3,1,2,,,,,
SOHAWA,JHELUM,TEHSIL,CHRISTIAN,733,412,321,,424,242,182,,309,170,139,
SOHAWA,JHELUM,TEHSIL,HINDU JATI,,,,,,,,,,,,
SOHAWA,JHELUM,TEHSIL,MUSLIM,224550,111862,112678,10,164495,81736,82753,6,60055,30126,29925,4
SOHAWA,JHELUM,TEHSIL,OTHERS,76,44,32,,55,29,26,,21,15,6,
SOHAWA,JHELUM,TEHSIL,PARSI,,,,,,,,,,,,
SOHAWA,JHELUM,TEHSIL,SCHEDULED CASTE,4,2,2,,4,2,2,,,,,
SOHAWA,JHELUM,TEHSIL,SIKH,1,1,,,1,1,,,,,,
TALA GANG,CHAKWAL,TEHSIL,QADIANI/AHMADI,4,3,1,,2,1,1,,2,2,,
TALA GANG,CHAKWAL,TEHSIL,CHRISTIAN,1972,1018,954,,1198,625,573,,774,393,381,
TALA GANG,CHAKWAL,TEHSIL,HINDU JATI,14,9,5,,8,5,3,,6,4,2,
TALA GANG,CHAKWAL,TEHSIL,MUSLIM,455632,227573,228048,11,376991,188704,188286,1,78641,38869,39762,10
TALA GANG,CHAKWAL,TEHSIL,OTHERS,9,7,2,,2,1,1,,7,6,1,
TALA GANG,CHAKWAL,TEHSIL,PARSI,,,,,,,,,,,,
TALA GANG,CHAKWAL,TEHSIL,SCHEDULED CASTE,2,,2,,2,,2,,,,,
TALA GANG,CHAKWAL,TEHSIL,SIKH,2,1,1,,1,1,,,1,,1,
TANDLIAN WALA,FAISALABAD,TEHSIL,QADIANI/AHMADI,76,40,36,,67,36,31,,9,4,5,
TANDLIAN WALA,FAISALABAD,TEHSIL,CHRISTIAN,4871,2456,2414,1,3236,1643,1592,1,1635,813,822,
TANDLIAN WALA,FAISALABAD,TEHSIL,HINDU JATI,22,12,10,,22,12,10,,,,,
TANDLIAN WALA,FAISALABAD,TEHSIL,MUSLIM,789284,378859,410356,69,701457,336530,364871,56,87827,42329,45485,13
TANDLIAN WALA,FAISALABAD,TEHSIL,OTHERS,48,24,24,,47,23,24,,1,1,,
TANDLIAN WALA,FAISALABAD,TEHSIL,PARSI,,,,,,,,,,,,
TANDLIAN WALA,FAISALABAD,TEHSIL,SCHEDULED CASTE,9,6,3,,6,3,3,,3,3,,
TANDLIAN WALA,FAISALABAD,TEHSIL,SIKH,13,3,10,,9,2,7,,4,1,3,
TAUNSA,DERA GHAZI KHAN,TEHSIL,QADIANI/AHMADI,212,120,92,,54,32,22,,158,88,70,
TAUNSA,DERA GHAZI KHAN,TEHSIL,CHRISTIAN,1551,820,731,,1176,616,560,,375,204,171,
TAUNSA,DERA GHAZI KHAN,TEHSIL,HINDU JATI,12,5,7,,6,2,4,,6,3,3,
TAUNSA,DERA GHAZI KHAN,TEHSIL,MUSLIM,794446,387765,406662,19,636991,310915,326069,7,157455,76850,80593,12
TAUNSA,DERA GHAZI KHAN,TEHSIL,OTHERS,20,12,8,,15,11,4,,5,1,4,
TAUNSA,DERA GHAZI KHAN,TEHSIL,PARSI,,,,,,,,,,,,
TAUNSA,DERA GHAZI KHAN,TEHSIL,SCHEDULED CASTE,6,1,5,,6,1,5,,,,,
TAUNSA,DERA GHAZI KHAN,TEHSIL,SIKH,7,2,5,,7,2,5,,,,,
TAXILA,RAWALPINDI,TEHSIL,QADIANI/AHMADI,371,185,186,,43,23,20,,328,162,166,
TAXILA,RAWALPINDI,TEHSIL,CHRISTIAN,12686,6450,6236,,1534,771,763,,11152,5679,5473,
TAXILA,RAWALPINDI,TEHSIL,HINDU JATI,120,67,53,,9,5,4,,111,62,49,
TAXILA,RAWALPINDI,TEHSIL,MUSLIM,723506,356690,366775,41,199867,98231,101633,3,523639,258459,265142,38
TAXILA,RAWALPINDI,TEHSIL,OTHERS,53,28,24,1,13,7,6,,40,21,18,1
TAXILA,RAWALPINDI,TEHSIL,PARSI,,,,,,,,,,,,
TAXILA,RAWALPINDI,TEHSIL,SCHEDULED CASTE,10,5,5,,4,2,2,,6,3,3,
TAXILA,RAWALPINDI,TEHSIL,SIKH,58,33,25,,50,29,21,,8,4,4,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,QADIANI/AHMADI,1980,963,1017,,1794,880,914,,186,83,103,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,CHRISTIAN,81259,39666,41580,13,62432,30318,32107,7,18827,9348,9473,6
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,HINDU JATI,238,108,130,,203,92,111,,35,16,19,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,MUSLIM,2440350,1187327,1252800,223,1895906,922061,973761,84,544444,265266,279039,139
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,OTHERS,153,68,85,,133,60,73,,20,8,12,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,PARSI,4,2,2,,4,2,2,,,,,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,SCHEDULED CASTE,41,16,25,,35,12,23,,6,4,2,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,SIKH,19,12,7,,12,9,3,,7,3,4,
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,QADIANI/AHMADI,210,111,99,,208,111,97,,2,,2,
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,CHRISTIAN,23658,11612,12039,7,19947,9692,10251,4,3711,1920,1788,3
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,HINDU JATI,74,40,34,,66,38,28,,8,2,6,
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,MUSLIM,825376,401618,423685,73,705998,343105,362847,46,119378,58513,60838,27
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,OTHERS,13,3,10,,12,2,10,,1,1,,
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,PARSI,1,,1,,1,,1,,,,,
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,SCHEDULED CASTE,15,7,8,,14,6,8,,1,1,,
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,SIKH,5,3,2,,4,2,2,,1,1,,
VEHARI,VEHARI,DISTRICT,QADIANI/AHMADI,673,342,331,,576,293,283,,97,49,48,
VEHARI,VEHARI,DISTRICT,CHRISTIAN,29043,14955,14084,4,17179,8909,8266,4,11864,6046,5818,
VEHARI,VEHARI,DISTRICT,HINDU JATI,137,79,58,,95,56,39,,42,23,19,
VEHARI,VEHARI,DISTRICT,MUSLIM,3397920,1678528,1718958,434,2627681,1296524,1330921,236,770239,382004,388037,198
VEHARI,VEHARI,DISTRICT,OTHERS,263,117,145,1,89,47,42,,174,70,103,1
VEHARI,VEHARI,DISTRICT,PARSI,,,,,,,,,,,,
VEHARI,VEHARI,DISTRICT,SCHEDULED CASTE,89,35,54,,73,30,43,,16,5,11,
VEHARI,VEHARI,DISTRICT,SIKH,66,31,35,,34,13,21,,32,18,14,
VEHARI,VEHARI,TEHSIL,QADIANI/AHMADI,302,151,151,,229,113,116,,73,38,35,
VEHARI,VEHARI,TEHSIL,CHRISTIAN,8398,4322,4075,1,4315,2249,2065,1,4083,2073,2010,
VEHARI,VEHARI,TEHSIL,HINDU JATI,51,30,21,,39,23,16,,12,7,5,
VEHARI,VEHARI,TEHSIL,MUSLIM,1096600,539233,557186,181,890663,437376,453162,125,205937,101857,104024,56
VEHARI,VEHARI,TEHSIL,OTHERS,168,69,98,1,20,11,9,,148,58,89,1
VEHARI,VEHARI,TEHSIL,PARSI,,,,,,,,,,,,
VEHARI,VEHARI,TEHSIL,SCHEDULED CASTE,27,12,15,,26,12,14,,1,,1,
VEHARI,VEHARI,TEHSIL,SIKH,28,13,15,,13,4,9,,15,9,6,
WAZIRABAD,GUJRANWALA,TEHSIL,QADIANI/AHMADI,747,368,379,,615,301,314,,132,67,65,
WAZIRABAD,GUJRANWALA,TEHSIL,CHRISTIAN,34919,17503,17407,9,26085,13037,13042,6,8834,4466,4365,3
WAZIRABAD,GUJRANWALA,TEHSIL,HINDU JATI,108,53,55,,67,32,35,,41,21,20,
WAZIRABAD,GUJRANWALA,TEHSIL,MUSLIM,957556,478187,479198,171,597576,298445,299075,56,359980,179742,180123,115
WAZIRABAD,GUJRANWALA,TEHSIL,OTHERS,58,27,31,,48,23,25,,10,4,6,
WAZIRABAD,GUJRANWALA,TEHSIL,PARSI,,,,,,,,,,,,
WAZIRABAD,GUJRANWALA,TEHSIL,SCHEDULED CASTE,9,4,5,,6,1,5,,3,3,,
WAZIRABAD,GUJRANWALA,TEHSIL,SIKH,15,8,7,,6,3,3,,9,5,4,
YAZMAN,BAHAWALPUR,TEHSIL,QADIANI/AHMADI,110,56,54,,106,53,53,,4,3,1,
YAZMAN,BAHAWALPUR,TEHSIL,CHRISTIAN,3693,1910,1783,,2739,1432,1307,,954,478,476,
YAZMAN,BAHAWALPUR,TEHSIL,HINDU JATI,35726,17591,18134,1,35643,17540,18102,1,83,51,32,
YAZMAN,BAHAWALPUR,TEHSIL,MUSLIM,644597,318407,326114,76,585646,288757,296832,57,58951,29650,29282,19
YAZMAN,BAHAWALPUR,TEHSIL,OTHERS,1088,521,567,,776,375,401,,312,146,166,
YAZMAN,BAHAWALPUR,TEHSIL,PARSI,16,6,10,,16,6,10,,,,,
YAZMAN,BAHAWALPUR,TEHSIL,SCHEDULED CASTE,1495,728,767,,1213,594,619,,282,134,148,
YAZMAN,BAHAWALPUR,TEHSIL,SIKH,14,4,10,,6,2,4,,8,2,6,
ZAFARWAL,NAROWAL,TEHSIL,QADIANI/AHMADI,209,93,116,,159,69,90,,50,24,26,
ZAFARWAL,NAROWAL,TEHSIL,CHRISTIAN,5433,2689,2744,,4796,2365,2431,,637,324,313,
ZAFARWAL,NAROWAL,TEHSIL,HINDU JATI,483,246,237,,348,179,169,,135,67,68,
ZAFARWAL,NAROWAL,TEHSIL,MUSLIM,495000,242897,252069,34,443223,217443,225763,17,51777,25454,26306,17
ZAFARWAL,NAROWAL,TEHSIL,OTHERS,30,16,14,,30,16,14,,,,,
ZAFARWAL,NAROWAL,TEHSIL,PARSI,,,,,,,,,,,,
ZAFARWAL,NAROWAL,TEHSIL,SCHEDULED CASTE,14,7,7,,7,3,4,,7,4,3,
ZAFARWAL,NAROWAL,TEHSIL,SIKH,44,23,21,,11,4,7,,33,19,14,
