name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
GUMBAT,KOHAT,TEHSIL,Self care etc,2151,1093,1058,2151,1093,1058,,,
KOHAT,KOHAT,TEHSIL,Population,817530,417357,400173,581692,295018,286674,235838,122339,113499
KOHAT,KOHAT,TEHSIL,Disability,35518,18438,17080,26157,13465,12692,9361,4973,4388
KOHAT,KOHAT,TEHSIL,Functional limitation,94963,48916,46047,67517,34249,33268,27446,14667,12779
KOHAT,KOHAT,TEHSIL,Seeing,16911,8856,8055,12204,6317,5887,4707,2539,2168
KOHAT,KOHAT,TEHSIL,Hearing,18310,9514,8796,13092,6698,6394,5218,2816,2402
KOHAT,KOHAT,TEHSIL,Walking/ Climbing,32509,16875,15634,23452,12018,11434,9057,4857,4200
KOHAT,KOHAT,TEHSIL,Communication,10595,5655,4940,7817,4131,3686,2778,1524,1254
KOHAT,KOHAT,TEHSIL,Memorization/ Focus,14574,7655,6919,10497,5461,5036,4077,2194,1883
KOHAT,KOHAT,TEHSIL,Self care etc,10892,5459,5433,7638,3766,3872,3254,1693,1561
LACHI,KOHAT,TEHSIL,Population,152680,78506,74174,109819,56147,53672,42861,22359,20502
LACHI,KOHAT,TEHSIL,Disability,6460,3396,3064,4500,2340,2160,1960,1056,904
LACHI,KOHAT,TEHSIL,Functional limitation,19004,9836,9168,13275,6760,6515,5729,3076,2653
LACHI,KOHAT,TEHSIL,Seeing,4290,2218,2072,2807,1450,1357,1483,768,715
LACHI,KOHAT,TEHSIL,Hearing,3983,1988,1995,2862,1406,1456,1121,582,539
LACHI,KOHAT,TEHSIL,Walking/ Climbing,6955,3608,3347,4842,2485,2357,2113,1123,990
LACHI,KOHAT,TEHSIL,Communication,2298,1264,1034,1682,923,759,616,341,275
LACHI,KOHAT,TEHSIL,Memorization/ Focus,3148,1659,1489,2214,1149,1065,934,510,424
LACHI,KOHAT,TEHSIL,Self care etc,1730,870,860,1219,594,625,511,276,235
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Population,236726,121744,114982,236726,121744,114982,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Disability,4148,2013,2135,4148,2013,2135,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Functional limitation,7114,3635,3479,7114,3635,3479,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Seeing,1404,762,642,1404,762,642,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Hearing,1174,628,546,1174,628,546,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Walking/ Climbing,2809,1432,1377,2809,1432,1377,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Communication,833,431,402,833,431,402,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Memorization/ Focus,1062,559,503,1062,559,503,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,Self care etc,809,397,412,809,397,412,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Population,139976,72510,67466,139976,72510,67466,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Disability,1198,441,757,1198,441,757,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Functional limitation,3278,1538,1740,3278,1538,1740,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Seeing,651,350,301,651,350,301,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Hearing,578,290,288,578,290,288,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Walking/ Climbing,1444,692,752,1444,692,752,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Communication,301,138,163,301,138,163,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Memorization/ Focus,450,212,238,450,212,238,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,Self care etc,313,126,187,313,126,187,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Population,96750,49234,47516,96750,49234,47516,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Disability,2950,1572,1378,2950,1572,1378,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Functional limitation,3836,2097,1739,3836,2097,1739,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Seeing,753,412,341,753,412,341,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Hearing,596,338,258,596,338,258,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Walking/ Climbing,1365,740,625,1365,740,625,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Communication,532,293,239,532,293,239,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Memorization/ Focus,612,347,265,612,347,265,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,Self care etc,496,271,225,496,271,225,,,
KURRAM,KURRAM,DISTRICT,Population,785434,406929,378505,739963,382761,357202,45471,24168,21303
KURRAM,KURRAM,DISTRICT,Disability,24448,14195,10253,23104,13429,9675,1344,766,578
KURRAM,KURRAM,DISTRICT,Functional limitation,59628,29991,29637,56251,28243,28008,3377,1748,1629
KURRAM,KURRAM,DISTRICT,Seeing,11896,6033,5863,11221,5679,5542,675,354,321
KURRAM,KURRAM,DISTRICT,Hearing,11979,5934,6045,11301,5586,5715,678,348,330
KURRAM,KURRAM,DISTRICT,Walking/ Climbing,20993,10863,10130,19814,10231,9583,1179,632,547
KURRAM,KURRAM,DISTRICT,Communication,7301,4014,3287,6858,3775,3083,443,239,204
KURRAM,KURRAM,DISTRICT,Memorization/ Focus,9634,5062,4572,8990,4767,4223,644,295,349
KURRAM,KURRAM,DISTRICT,Self care etc,6282,3131,3151,5947,2954,2993,335,177,158
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Population,358670,190460,168210,358670,190460,168210,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Disability,6610,3862,2748,6610,3862,2748,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Functional limitation,19293,9565,9728,19293,9565,9728,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Seeing,4149,2113,2036,4149,2113,2036,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Hearing,3889,1907,1982,3889,1907,1982,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Walking/ Climbing,7068,3656,3412,7068,3656,3412,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Communication,2232,1205,1027,2232,1205,1027,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Memorization/ Focus,2989,1529,1460,2989,1529,1460,,,
CENTRAL KURRAM F.R,KURRAM,TEHSIL,Self care etc,1787,869,918,1787,869,918,,,
LOWER KURRAM,KURRAM,TEHSIL,Population,150945,77729,73216,111057,56535,54522,39888,21194,18694
LOWER KURRAM,KURRAM,TEHSIL,Disability,9030,5135,3895,7845,4457,3388,1185,678,507
LOWER KURRAM,KURRAM,TEHSIL,Functional limitation,16273,8423,7850,13362,6907,6455,2911,1516,1395
LOWER KURRAM,KURRAM,TEHSIL,Seeing,2963,1526,1437,2383,1222,1161,580,304,276
LOWER KURRAM,KURRAM,TEHSIL,Hearing,3064,1594,1470,2476,1287,1189,588,307,281
LOWER KURRAM,KURRAM,TEHSIL,Walking/ Climbing,5114,2643,2471,4103,2092,2011,1011,551,460
LOWER KURRAM,KURRAM,TEHSIL,Communication,2006,1079,927,1617,870,747,389,209,180
LOWER KURRAM,KURRAM,TEHSIL,Memorization/ Focus,2538,1351,1187,1986,1098,888,552,253,299
LOWER KURRAM,KURRAM,TEHSIL,Self care etc,2031,1080,951,1745,928,817,286,152,134
UPPER KURRAM,KURRAM,TEHSIL,Population,275819,138740,137079,270236,135766,134470,5583,2974,2609
UPPER KURRAM,KURRAM,TEHSIL,Disability,8808,5198,3610,8649,5110,3539,159,88,71
UPPER KURRAM,KURRAM,TEHSIL,Functional limitation,24062,12003,12059,23596,11771,11825,466,232,234
UPPER KURRAM,KURRAM,TEHSIL,Seeing,4784,2394,2390,4689,2344,2345,95,50,45
UPPER KURRAM,KURRAM,TEHSIL,Hearing,5026,2433,2593,4936,2392,2544,90,41,49
UPPER KURRAM,KURRAM,TEHSIL,Walking/ Climbing,8811,4564,4247,8643,4483,4160,168,81,87
UPPER KURRAM,KURRAM,TEHSIL,Communication,3063,1730,1333,3009,1700,1309,54,30,24
UPPER KURRAM,KURRAM,TEHSIL,Memorization/ Focus,4107,2182,1925,4015,2140,1875,92,42,50
UPPER KURRAM,KURRAM,TEHSIL,Self care etc,2464,1182,1282,2415,1157,1258,49,25,24
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Population,1036300,524946,511354,934362,473285,461077,101938,51661,50277
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Disability,28621,14968,13653,26456,13840,12616,2165,1128,1037
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Functional limitation,100517,50494,50023,90649,45528,45121,9868,4966,4902
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Seeing,18003,9201,8802,16216,8296,7920,1787,905,882
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Hearing,20474,10238,10236,18383,9181,9202,2091,1057,1034
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Walking/ Climbing,31470,16015,15455,28400,14458,13942,3070,1557,1513
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Communication,9994,5197,4797,9025,4693,4332,969,504,465
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Memorization/ Focus,14872,7639,7233,13408,6892,6516,1464,747,717
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,Self care etc,11387,5602,5785,10283,5059,5224,1104,543,561
BETTANI,LAKKI MARWAT,SUB-DIVISION,Population,35570,18290,17280,35570,18290,17280,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Disability,2338,1234,1104,2338,1234,1104,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Functional limitation,4181,2112,2069,4181,2112,2069,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Seeing,819,421,398,819,421,398,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Hearing,946,530,416,946,530,416,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Walking/ Climbing,1212,598,614,1212,598,614,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Communication,372,182,190,372,182,190,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Memorization/ Focus,522,263,259,522,263,259,,,
BETTANI,LAKKI MARWAT,SUB-DIVISION,Self care etc,465,219,246,465,219,246,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Population,327584,164757,162827,327584,164757,162827,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Disability,10179,5266,4913,10179,5266,4913,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Functional limitation,33951,16889,17062,33951,16889,17062,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Seeing,5858,2947,2911,5858,2947,2911,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Hearing,6592,3176,3416,6592,3176,3416,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Walking/ Climbing,10618,5348,5270,10618,5348,5270,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Communication,3414,1804,1610,3414,1804,1610,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Memorization/ Focus,5189,2651,2538,5189,2651,2538,,,
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,Self care etc,3910,1915,1995,3910,1915,1995,,,
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Population,340598,172436,168162,270872,137003,133869,69726,35433,34293
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Disability,8407,4339,4068,6812,3505,3307,1595,834,761
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Functional limitation,33141,16505,16636,26100,12955,13145,7041,3550,3491
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Seeing,5894,2974,2920,4616,2331,2285,1278,643,635
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Hearing,6851,3420,3431,5338,2651,2687,1513,769,744
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Walking/ Climbing,10321,5204,5117,8126,4087,4039,2195,1117,1078
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Communication,3265,1685,1580,2548,1317,1231,717,368,349
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Memorization/ Focus,4788,2434,2354,3728,1891,1837,1060,543,517
LAKKI MARWAT,LAKKI MARWAT,TEHSIL,Self care etc,3786,1850,1936,2993,1459,1534,793,391,402
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Population,332548,169463,163085,300336,153235,147101,32212,16228,15984
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Disability,7697,4129,3568,7127,3835,3292,570,294,276
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Functional limitation,29244,14988,14256,26417,13572,12845,2827,1416,1411
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Seeing,5432,2859,2573,4923,2597,2326,509,262,247
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Hearing,6085,3112,2973,5507,2824,2683,578,288,290
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Walking/ Climbing,9319,4865,4454,8444,4425,4019,875,440,435
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Communication,2943,1526,1417,2691,1390,1301,252,136,116
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Memorization/ Focus,4373,2291,2082,3969,2087,1882,404,204,200
SARAI NAURANG,LAKKI MARWAT,TEHSIL,Self care etc,3226,1618,1608,2915,1466,1449,311,152,159
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Population,318234,162541,155693,262710,134043,128667,55524,28498,27026
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Disability,11064,6665,4399,9932,5913,4019,1132,752,380
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Functional limitation,24316,14307,10009,20672,12070,8602,3644,2237,1407
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Seeing,5562,3129,2433,4837,2703,2134,725,426,299
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Hearing,5266,3099,2167,4453,2604,1849,813,495,318
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Walking/ Climbing,9362,5323,4039,8097,4563,3534,1265,760,505
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Communication,3259,1958,1301,2794,1673,1121,465,285,180
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Memorization/ Focus,4154,2415,1739,3574,2066,1508,580,349,231
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,Self care etc,2136,1319,817,1772,1092,680,364,227,137
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Population,209301,106756,102545,153777,78258,75519,55524,28498,27026
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Disability,6967,4204,2763,5835,3452,2383,1132,752,380
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Functional limitation,16629,9721,6908,12985,7484,5501,3644,2237,1407
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Seeing,3955,2208,1747,3230,1782,1448,725,426,299
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Hearing,3791,2229,1562,2978,1734,1244,813,495,318
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Walking/ Climbing,6442,3626,2816,5177,2866,2311,1265,760,505
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Communication,2217,1334,883,1752,1049,703,465,285,180
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Memorization/ Focus,2677,1527,1150,2097,1178,919,580,349,231
CHITRAL,LOWER CHITRAL,SUB-DIVISION,Self care etc,1368,836,532,1004,609,395,364,227,137
DROSH,LOWER CHITRAL,SUB-DIVISION,Population,108933,55785,53148,108933,55785,53148,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Disability,4097,2461,1636,4097,2461,1636,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Functional limitation,7687,4586,3101,7687,4586,3101,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Seeing,1607,921,686,1607,921,686,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Hearing,1475,870,605,1475,870,605,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Walking/ Climbing,2920,1697,1223,2920,1697,1223,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Communication,1042,624,418,1042,624,418,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Memorization/ Focus,1477,888,589,1477,888,589,,,
DROSH,LOWER CHITRAL,SUB-DIVISION,Self care etc,768,483,285,768,483,285,,,
LOWER DIR,LOWER DIR,DISTRICT,Population,1648620,812829,835791,1600760,788409,812351,47860,24420,23440
LOWER DIR,LOWER DIR,DISTRICT,Disability,40113,24952,15161,39243,24382,14861,870,570,300
LOWER DIR,LOWER DIR,DISTRICT,Functional limitation,80442,47003,33439,78289,45671,32618,2153,1332,821
LOWER DIR,LOWER DIR,DISTRICT,Seeing,18899,10628,8271,18376,10319,8057,523,309,214
LOWER DIR,LOWER DIR,DISTRICT,Hearing,16389,9344,7045,15955,9081,6874,434,263,171
LOWER DIR,LOWER DIR,DISTRICT,Walking/ Climbing,32977,19061,13916,32099,18535,13564,878,526,352
LOWER DIR,LOWER DIR,DISTRICT,Communication,13463,8128,5335,13123,7913,5210,340,215,125
LOWER DIR,LOWER DIR,DISTRICT,Memorization/ Focus,17128,9966,7162,16658,9677,6981,470,289,181
LOWER DIR,LOWER DIR,DISTRICT,Self care etc,6349,3853,2496,6195,3757,2438,154,96,58
ADENZAI,LOWER DIR,SUB-DIVISION,Population,377568,192243,185325,377568,192243,185325,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Disability,7044,4554,2490,7044,4554,2490,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Functional limitation,16460,10093,6367,16460,10093,6367,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Seeing,4040,2413,1627,4040,2413,1627,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Hearing,3553,2129,1424,3553,2129,1424,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Walking/ Climbing,7023,4212,2811,7023,4212,2811,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Communication,2735,1679,1056,2735,1679,1056,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Memorization/ Focus,3667,2172,1495,3667,2172,1495,,,
ADENZAI,LOWER DIR,SUB-DIVISION,Self care etc,1124,733,391,1124,733,391,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Population,247297,116928,130369,247297,116928,130369,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Disability,14192,8772,5420,14192,8772,5420,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Functional limitation,20403,11925,8478,20403,11925,8478,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Seeing,3834,2162,1672,3834,2162,1672,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Hearing,3557,2062,1495,3557,2062,1495,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Walking/ Climbing,6784,3918,2866,6784,3918,2866,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Communication,3307,1983,1324,3307,1983,1324,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Memorization/ Focus,3775,2209,1566,3775,2209,1566,,,
LAL QILA,LOWER DIR,SUB-DIVISION,Self care etc,2473,1490,983,2473,1490,983,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Population,427628,211604,216024,427628,211604,216024,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Disability,6449,4045,2404,6449,4045,2404,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Functional limitation,16178,9244,6934,16178,9244,6934,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Seeing,3902,2140,1762,3902,2140,1762,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Hearing,3498,1955,1543,3498,1955,1543,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Walking/ Climbing,6934,3966,2968,6934,3966,2968,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Communication,2727,1673,1054,2727,1673,1054,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Memorization/ Focus,3483,2018,1465,3483,2018,1465,,,
SAMARBAGH,LOWER DIR,SUB-DIVISION,Self care etc,1098,632,466,1098,632,466,,,
TEMERGARA,LOWER DIR,SUB-DIVISION,Population,596127,292054,304073,548267,267634,280633,47860,24420,23440
TEMERGARA,LOWER DIR,SUB-DIVISION,Disability,12428,7581,4847,11558,7011,4547,870,570,300
TEMERGARA,LOWER DIR,SUB-DIVISION,Functional limitation,27401,15741,11660,25248,14409,10839,2153,1332,821
TEMERGARA,LOWER DIR,SUB-DIVISION,Seeing,7123,3913,3210,6600,3604,2996,523,309,214
TEMERGARA,LOWER DIR,SUB-DIVISION,Hearing,5781,3198,2583,5347,2935,2412,434,263,171
TEMERGARA,LOWER DIR,SUB-DIVISION,Walking/ Climbing,12236,6965,5271,11358,6439,4919,878,526,352
TEMERGARA,LOWER DIR,SUB-DIVISION,Communication,4694,2793,1901,4354,2578,1776,340,215,125
TEMERGARA,LOWER DIR,SUB-DIVISION,Memorization/ Focus,6203,3567,2636,5733,3278,2455,470,289,181
TEMERGARA,LOWER DIR,SUB-DIVISION,Self care etc,1654,998,656,1500,902,598,154,96,58
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,303305,156043,147262,303305,156043,147262,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,8150,4491,3659,8150,4491,3659,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,15641,8532,7109,15641,8532,7109,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,3120,1723,1397,3120,1723,1397,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,2728,1526,1202,2728,1526,1202,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,5754,3141,2613,5754,3141,2613,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,1797,1008,789,1797,1008,789,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,2313,1301,1012,2313,1301,1012,,,
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,1817,986,831,1817,986,831,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Population,177057,91348,85709,177057,91348,85709,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Disability,2951,1680,1271,2951,1680,1271,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Functional limitation,7817,4296,3521,7817,4296,3521,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Seeing,1653,889,764,1653,889,764,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Hearing,1416,781,635,1416,781,635,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Walking/ Climbing,3110,1710,1400,3110,1710,1400,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Communication,778,441,337,778,441,337,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Memorization/ Focus,1137,655,482,1137,655,482,,,
BANKAND RANOLIA,LOWER KOHISTAN,TEHSIL,Self care etc,781,450,331,781,450,331,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Population,126248,64695,61553,126248,64695,61553,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Disability,5199,2811,2388,5199,2811,2388,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Functional limitation,7824,4236,3588,7824,4236,3588,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Seeing,1467,834,633,1467,834,633,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Hearing,1312,745,567,1312,745,567,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Walking/ Climbing,2644,1431,1213,2644,1431,1213,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Communication,1019,567,452,1019,567,452,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Memorization/ Focus,1176,646,530,1176,646,530,,,
PATTAN,LOWER KOHISTAN,SUB-DIVISION,Self care etc,1036,536,500,1036,536,500,,,
MALAKAND,MALAKAND,DISTRICT,Population,825377,422386,402991,751852,384031,367821,73525,38355,35170
MALAKAND,MALAKAND,DISTRICT,Disability,29052,15336,13716,27190,14304,12886,1862,1032,830
MALAKAND,MALAKAND,DISTRICT,Functional limitation,63766,32268,31498,58876,29649,29227,4890,2619,2271
MALAKAND,MALAKAND,DISTRICT,Seeing,12616,6459,6157,11623,5921,5702,993,538,455
MALAKAND,MALAKAND,DISTRICT,Hearing,12819,6509,6310,11883,6012,5871,936,497,439
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,23033,11800,11233,21199,10823,10376,1834,977,857
MALAKAND,MALAKAND,DISTRICT,Communication,9029,4830,4199,8436,4499,3937,593,331,262
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,11471,5980,5491,10624,5520,5104,847,460,387
MALAKAND,MALAKAND,DISTRICT,Self care etc,6673,3268,3405,6222,3026,3196,451,242,209
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Population,352872,180546,172326,352872,180546,172326,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Disability,15935,8409,7526,15935,8409,7526,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Functional limitation,30847,15639,15208,30847,15639,15208,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Seeing,5736,2930,2806,5736,2930,2806,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Hearing,6092,3106,2986,6092,3106,2986,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Walking/ Climbing,10240,5263,4977,10240,5263,4977,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Communication,4591,2444,2147,4591,2444,2147,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Memorization/ Focus,5621,2956,2665,5621,2956,2665,,,
SAM RANI ZAI,MALAKAND,SUB-DIVISION,Self care etc,3617,1803,1814,3617,1803,1814,,,
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Population,472505,241840,230665,398980,203485,195495,73525,38355,35170
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Disability,13117,6927,6190,11255,5895,5360,1862,1032,830
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Functional limitation,32919,16629,16290,28029,14010,14019,4890,2619,2271
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Seeing,6880,3529,3351,5887,2991,2896,993,538,455
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Hearing,6727,3403,3324,5791,2906,2885,936,497,439
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Walking/ Climbing,12793,6537,6256,10959,5560,5399,1834,977,857
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Communication,4438,2386,2052,3845,2055,1790,593,331,262
SWAT RANI ZAI,MALAKAND,SUB-DIVISION,Memorization/ Focus,5850,3024,2826,5003,2564,2439,847,460,387
