name_admin_unit,part_of_district,admin_unit,disab_func_lim,all_sexes_overall,male_overall,female_overall,all_sexes_rural,male_rural,female_rural,all_sexes_urban,male_urban,female_urban
BAKRANI,LARKANA,TALUKA,Seeing,5141,2873,2268,4400,2466,1934,741,407,334
BAKRANI,LARKANA,TALUKA,Hearing,6236,3471,2765,5376,3011,2365,860,460,400
BAKRANI,LARKANA,TALUKA,Walking/ Climbing,7765,4224,3541,6619,3585,3034,1146,639,507
BAKRANI,LARKANA,TALUKA,Communication,2508,1509,999,2129,1249,880,379,260,119
BAKRANI,LARKANA,TALUKA,Memorization/ Focus,4042,2322,1720,3426,1976,1450,616,346,270
BAKRANI,LARKANA,TALUKA,Self care etc,2832,1483,1349,2337,1280,1057,495,203,292
DOKRI,LARKANA,TALUKA,Population,257394,133151,124243,186513,96537,89976,70881,36614,34267
DOKRI,LARKANA,TALUKA,Disability,10702,6014,4688,8481,4756,3725,2221,1258,963
DOKRI,LARKANA,TALUKA,Functional limitation,32716,18014,14702,24237,13303,10934,8479,4711,3768
DOKRI,LARKANA,TALUKA,Seeing,6066,3371,2695,4484,2505,1979,1582,866,716
DOKRI,LARKANA,TALUKA,Hearing,6933,3886,3047,5247,2878,2369,1686,1008,678
DOKRI,LARKANA,TALUKA,Walking/ Climbing,9452,5304,4148,6794,3714,3080,2658,1590,1068
DOKRI,LARKANA,TALUKA,Communication,3365,1860,1505,2539,1472,1067,826,388,438
DOKRI,LARKANA,TALUKA,Memorization/ Focus,4737,2553,2184,3640,1960,1680,1097,593,504
DOKRI,LARKANA,TALUKA,Self care etc,4133,2270,1863,2991,1683,1308,1142,587,555
LARKANA,LARKANA,TALUKA,Population,873868,460493,413375,322152,169227,152925,551716,291266,260450
LARKANA,LARKANA,TALUKA,Disability,4654,3012,1642,1791,1162,629,2863,1850,1013
LARKANA,LARKANA,TALUKA,Functional limitation,81408,46006,35402,29181,16407,12774,52227,29599,22628
LARKANA,LARKANA,TALUKA,Seeing,15869,8846,7023,5648,3111,2537,10221,5735,4486
LARKANA,LARKANA,TALUKA,Hearing,19472,10974,8498,6968,3927,3041,12504,7047,5457
LARKANA,LARKANA,TALUKA,Walking/ Climbing,23550,13327,10223,8440,4742,3698,15110,8585,6525
LARKANA,LARKANA,TALUKA,Communication,6878,4045,2833,2413,1430,983,4465,2615,1850
LARKANA,LARKANA,TALUKA,Memorization/ Focus,11875,6755,5120,4245,2414,1831,7630,4341,3289
LARKANA,LARKANA,TALUKA,Self care etc,8688,4937,3751,3114,1765,1349,5574,3172,2402
RATODERO,LARKANA,TALUKA,Population,377923,195025,182898,243142,125576,117566,134781,69449,65332
RATODERO,LARKANA,TALUKA,Disability,3643,2694,949,2419,1802,617,1224,892,332
RATODERO,LARKANA,TALUKA,Functional limitation,35560,20168,15392,22699,12925,9774,12861,7243,5618
RATODERO,LARKANA,TALUKA,Seeing,6955,3850,3105,4451,2445,2006,2504,1405,1099
RATODERO,LARKANA,TALUKA,Hearing,8011,4458,3553,5089,2819,2270,2922,1639,1283
RATODERO,LARKANA,TALUKA,Walking/ Climbing,10815,6194,4621,6983,4018,2965,3832,2176,1656
RATODERO,LARKANA,TALUKA,Communication,3247,2042,1205,1954,1175,779,1293,867,426
RATODERO,LARKANA,TALUKA,Memorization/ Focus,5231,3044,2187,3393,1998,1395,1838,1046,792
RATODERO,LARKANA,TALUKA,Self care etc,3743,2178,1565,2452,1469,983,1291,709,582
MALIR,MALIR,DISTRICT,Population,2419736,1282829,1136907,1264678,673678,591000,1155058,609151,545907
MALIR,MALIR,DISTRICT,Disability,46420,22990,23430,22195,10918,11277,24225,12072,12153
MALIR,MALIR,DISTRICT,Functional limitation,167807,87979,79828,81798,42908,38890,86009,45071,40938
MALIR,MALIR,DISTRICT,Seeing,34495,18514,15981,16304,8679,7625,18191,9835,8356
MALIR,MALIR,DISTRICT,Hearing,38204,20523,17681,17924,9580,8344,20280,10943,9337
MALIR,MALIR,DISTRICT,Walking/ Climbing,54792,29094,25698,25652,13612,12040,29140,15482,13658
MALIR,MALIR,DISTRICT,Communication,21620,11922,9698,9430,5308,4122,12190,6614,5576
MALIR,MALIR,DISTRICT,Memorization/ Focus,28613,15539,13074,13417,7189,6228,15196,8350,6846
MALIR,MALIR,DISTRICT,Self care etc,18300,9260,9040,9243,4628,4615,9057,4632,4425
AIRPORT,MALIR,SUB-DIVISION,Population,249544,128302,121242,,,,249544,128302,121242
AIRPORT,MALIR,SUB-DIVISION,Disability,4864,2436,2428,,,,4864,2436,2428
AIRPORT,MALIR,SUB-DIVISION,Functional limitation,20716,10553,10163,,,,20716,10553,10163
AIRPORT,MALIR,SUB-DIVISION,Seeing,4058,2143,1915,,,,4058,2143,1915
AIRPORT,MALIR,SUB-DIVISION,Hearing,4759,2515,2244,,,,4759,2515,2244
AIRPORT,MALIR,SUB-DIVISION,Walking/ Climbing,6128,3140,2988,,,,6128,3140,2988
AIRPORT,MALIR,SUB-DIVISION,Communication,2766,1345,1421,,,,2766,1345,1421
AIRPORT,MALIR,SUB-DIVISION,Memorization/ Focus,3118,1641,1477,,,,3118,1641,1477
AIRPORT,MALIR,SUB-DIVISION,Self care etc,2091,1035,1056,,,,2091,1035,1056
BIN QASIM,MALIR,SUB-DIVISION,Population,322915,172419,150496,322915,172419,150496,,,
BIN QASIM,MALIR,SUB-DIVISION,Disability,4979,2944,2035,4979,2944,2035,,,
BIN QASIM,MALIR,SUB-DIVISION,Functional limitation,21044,11672,9372,21044,11672,9372,,,
BIN QASIM,MALIR,SUB-DIVISION,Seeing,4239,2333,1906,4239,2333,1906,,,
BIN QASIM,MALIR,SUB-DIVISION,Hearing,4769,2571,2198,4769,2571,2198,,,
BIN QASIM,MALIR,SUB-DIVISION,Walking/ Climbing,6724,3712,3012,6724,3712,3012,,,
BIN QASIM,MALIR,SUB-DIVISION,Communication,2617,1615,1002,2617,1615,1002,,,
BIN QASIM,MALIR,SUB-DIVISION,Memorization/ Focus,3507,2068,1439,3507,2068,1439,,,
BIN QASIM,MALIR,SUB-DIVISION,Self care etc,2360,1342,1018,2360,1342,1018,,,
GADAP,MALIR,SUB-DIVISION,Population,100200,52257,47943,100200,52257,47943,,,
GADAP,MALIR,SUB-DIVISION,Disability,5471,2293,3178,5471,2293,3178,,,
GADAP,MALIR,SUB-DIVISION,Functional limitation,11196,5133,6063,11196,5133,6063,,,
GADAP,MALIR,SUB-DIVISION,Seeing,1858,879,979,1858,879,979,,,
GADAP,MALIR,SUB-DIVISION,Hearing,2215,1224,991,2215,1224,991,,,
GADAP,MALIR,SUB-DIVISION,Walking/ Climbing,3033,1372,1661,3033,1372,1661,,,
GADAP,MALIR,SUB-DIVISION,Communication,1381,694,687,1381,694,687,,,
GADAP,MALIR,SUB-DIVISION,Memorization/ Focus,2183,951,1232,2183,951,1232,,,
GADAP,MALIR,SUB-DIVISION,Self care etc,1782,705,1077,1782,705,1077,,,
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Population,1334133,714778,619355,654857,351128,303729,679276,363650,315626
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Disability,22961,11468,11493,6721,3304,3417,16240,8164,8076
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Functional limitation,83470,44810,38660,35182,18885,16297,48288,25925,22363
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Seeing,17879,9783,8096,7138,3855,3283,10741,5928,4813
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Hearing,19595,10726,8869,7979,4305,3674,11616,6421,5195
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Walking/ Climbing,29188,15844,13344,11592,6286,5306,17596,9558,8038
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Communication,11305,6417,4888,3828,2170,1658,7477,4247,3230
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Memorization/ Focus,14768,8261,6507,5522,3063,2459,9246,5198,4048
IBRAHIM HYDRI,MALIR,SUB-DIVISION,Self care etc,8705,4599,4106,3523,1866,1657,5182,2733,2449
MURAD MEMON,MALIR,SUB-DIVISION,Population,376957,195981,180976,150719,78782,71937,226238,117199,109039
MURAD MEMON,MALIR,SUB-DIVISION,Disability,5225,2498,2727,2104,1026,1078,3121,1472,1649
MURAD MEMON,MALIR,SUB-DIVISION,Functional limitation,26812,13616,13196,9807,5023,4784,17005,8593,8412
MURAD MEMON,MALIR,SUB-DIVISION,Seeing,5423,2852,2571,2031,1088,943,3392,1764,1628
MURAD MEMON,MALIR,SUB-DIVISION,Hearing,5983,3107,2876,2078,1100,978,3905,2007,1898
MURAD MEMON,MALIR,SUB-DIVISION,Walking/ Climbing,8559,4408,4151,3143,1624,1519,5416,2784,2632
MURAD MEMON,MALIR,SUB-DIVISION,Communication,3071,1621,1450,1124,599,525,1947,1022,925
MURAD MEMON,MALIR,SUB-DIVISION,Memorization/ Focus,4458,2335,2123,1626,824,802,2832,1511,1321
MURAD MEMON,MALIR,SUB-DIVISION,Self care etc,2742,1317,1425,958,453,505,1784,864,920
SHAH MUREED,MALIR,SUB-DIVISION,Population,35987,19092,16895,35987,19092,16895,,,
SHAH MUREED,MALIR,SUB-DIVISION,Disability,2920,1351,1569,2920,1351,1569,,,
SHAH MUREED,MALIR,SUB-DIVISION,Functional limitation,4569,2195,2374,4569,2195,2374,,,
SHAH MUREED,MALIR,SUB-DIVISION,Seeing,1038,524,514,1038,524,514,,,
SHAH MUREED,MALIR,SUB-DIVISION,Hearing,883,380,503,883,380,503,,,
SHAH MUREED,MALIR,SUB-DIVISION,Walking/ Climbing,1160,618,542,1160,618,542,,,
SHAH MUREED,MALIR,SUB-DIVISION,Communication,480,230,250,480,230,250,,,
SHAH MUREED,MALIR,SUB-DIVISION,Memorization/ Focus,579,283,296,579,283,296,,,
SHAH MUREED,MALIR,SUB-DIVISION,Self care etc,620,262,358,620,262,358,,,
MATIARI,MATIARI,DISTRICT,Population,849351,430105,419246,646688,327874,318814,202663,102231,100432
MATIARI,MATIARI,DISTRICT,Disability,18327,9304,9023,15348,7730,7618,2979,1574,1405
MATIARI,MATIARI,DISTRICT,Functional limitation,60212,30295,29917,46516,23305,23211,13696,6990,6706
MATIARI,MATIARI,DISTRICT,Seeing,11684,5956,5728,9056,4597,4459,2628,1359,1269
MATIARI,MATIARI,DISTRICT,Hearing,12404,6279,6125,9530,4806,4724,2874,1473,1401
MATIARI,MATIARI,DISTRICT,Walking/ Climbing,19933,10186,9747,15411,7831,7580,4522,2355,2167
MATIARI,MATIARI,DISTRICT,Communication,6935,3672,3263,5540,2913,2627,1395,759,636
MATIARI,MATIARI,DISTRICT,Memorization/ Focus,9249,4741,4508,7137,3656,3481,2112,1085,1027
MATIARI,MATIARI,DISTRICT,Self care etc,6399,3116,3283,4956,2388,2568,1443,728,715
HALA,MATIARI,TALUKA,Population,286155,144005,142150,155724,78472,77252,130431,65533,64898
HALA,MATIARI,TALUKA,Disability,4148,2188,1960,2297,1212,1085,1851,976,875
HALA,MATIARI,TALUKA,Functional limitation,18856,9547,9309,10019,5072,4947,8837,4475,4362
HALA,MATIARI,TALUKA,Seeing,3748,1936,1812,2022,1052,970,1726,884,842
HALA,MATIARI,TALUKA,Hearing,3963,2016,1947,2098,1063,1035,1865,953,912
HALA,MATIARI,TALUKA,Walking/ Climbing,6301,3240,3061,3349,1719,1630,2952,1521,1431
HALA,MATIARI,TALUKA,Communication,2168,1199,969,1273,715,558,895,484,411
HALA,MATIARI,TALUKA,Memorization/ Focus,2823,1452,1371,1469,748,721,1354,704,650
HALA,MATIARI,TALUKA,Self care etc,1836,894,942,949,460,489,887,434,453
MATIARI,MATIARI,TALUKA,Population,377945,192619,185326,329787,167997,161790,48158,24622,23536
MATIARI,MATIARI,TALUKA,Disability,4417,2318,2099,3831,2004,1827,586,314,272
MATIARI,MATIARI,TALUKA,Functional limitation,22430,11411,11019,19373,9823,9550,3057,1588,1469
MATIARI,MATIARI,TALUKA,Seeing,4510,2312,2198,3918,2000,1918,592,312,280
MATIARI,MATIARI,TALUKA,Hearing,4825,2446,2379,4164,2105,2059,661,341,320
MATIARI,MATIARI,TALUKA,Walking/ Climbing,7522,3885,3637,6526,3361,3165,996,524,472
MATIARI,MATIARI,TALUKA,Communication,2336,1252,1084,2011,1069,942,325,183,142
MATIARI,MATIARI,TALUKA,Memorization/ Focus,3385,1758,1627,2940,1519,1421,445,239,206
MATIARI,MATIARI,TALUKA,Self care etc,2229,1089,1140,1915,932,983,314,157,157
SAEEDABAD,MATIARI,TALUKA,Population,185251,93481,91770,161177,81405,79772,24074,12076,11998
SAEEDABAD,MATIARI,TALUKA,Disability,9762,4798,4964,9220,4514,4706,542,284,258
SAEEDABAD,MATIARI,TALUKA,Functional limitation,18926,9337,9589,17124,8410,8714,1802,927,875
SAEEDABAD,MATIARI,TALUKA,Seeing,3426,1708,1718,3116,1545,1571,310,163,147
SAEEDABAD,MATIARI,TALUKA,Hearing,3616,1817,1799,3268,1638,1630,348,179,169
SAEEDABAD,MATIARI,TALUKA,Walking/ Climbing,6110,3061,3049,5536,2751,2785,574,310,264
SAEEDABAD,MATIARI,TALUKA,Communication,2431,1221,1210,2256,1129,1127,175,92,83
SAEEDABAD,MATIARI,TALUKA,Memorization/ Focus,3041,1531,1510,2728,1389,1339,313,142,171
SAEEDABAD,MATIARI,TALUKA,Self care etc,2334,1133,1201,2092,996,1096,242,137,105
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Population,1680980,881942,799038,1189032,623915,565117,491948,258027,233921
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Disability,31219,15070,16149,20593,10016,10577,10626,5054,5572
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Functional limitation,162121,84414,77707,108841,56545,52296,53280,27869,25411
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Seeing,32287,16907,15380,21764,11356,10408,10523,5551,4972
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Hearing,36163,19137,17026,24693,12986,11707,11470,6151,5319
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Walking/ Climbing,49929,26084,23845,32838,17123,15715,17091,8961,8130
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Communication,15394,8308,7086,10422,5596,4826,4972,2712,2260
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Memorization/ Focus,24335,12901,11434,16531,8788,7743,7804,4113,3691
MIRPUR KHAS,MIRPUR KHAS,DISTRICT,Self care etc,17457,8868,8589,11659,6030,5629,5798,2838,2960
DIGRI,MIRPUR KHAS,TALUKA,Population,234578,122270,112308,151616,78682,72934,82962,43588,39374
DIGRI,MIRPUR KHAS,TALUKA,Disability,4704,2424,2280,2996,1581,1415,1708,843,865
DIGRI,MIRPUR KHAS,TALUKA,Functional limitation,24028,12628,11400,14950,7865,7085,9078,4763,4315
DIGRI,MIRPUR KHAS,TALUKA,Seeing,4872,2538,2334,3085,1594,1491,1787,944,843
DIGRI,MIRPUR KHAS,TALUKA,Hearing,5321,2880,2441,3252,1728,1524,2069,1152,917
DIGRI,MIRPUR KHAS,TALUKA,Walking/ Climbing,7344,3980,3364,4519,2417,2102,2825,1563,1262
DIGRI,MIRPUR KHAS,TALUKA,Communication,2489,1294,1195,1702,874,828,787,420,367
DIGRI,MIRPUR KHAS,TALUKA,Memorization/ Focus,3860,1996,1864,2534,1322,1212,1326,674,652
DIGRI,MIRPUR KHAS,TALUKA,Self care etc,2690,1355,1335,1586,906,680,1104,449,655
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Population,172143,90141,82002,172143,90141,82002,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Disability,7362,3388,3974,7362,3388,3974,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Functional limitation,20437,10274,10163,20437,10274,10163,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Seeing,3779,1983,1796,3779,1983,1796,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Hearing,4396,2266,2130,4396,2266,2130,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Walking/ Climbing,5983,3007,2976,5983,3007,2976,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Communication,1928,1009,919,1928,1009,919,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Memorization/ Focus,2930,1472,1458,2930,1472,1458,,,
HUSSAIN BUX MARI,MIRPUR KHAS,TALUKA,Self care etc,2482,1201,1281,2482,1201,1281,,,
JHUDO,MIRPUR KHAS,TALUKA,Population,230285,122368,107917,162610,86494,76116,67675,35874,31801
JHUDO,MIRPUR KHAS,TALUKA,Disability,2186,1081,1105,1444,730,714,742,351,391
JHUDO,MIRPUR KHAS,TALUKA,Functional limitation,19052,10068,8984,12946,6808,6138,6106,3260,2846
JHUDO,MIRPUR KHAS,TALUKA,Seeing,3812,1979,1833,2573,1320,1253,1239,659,580
JHUDO,MIRPUR KHAS,TALUKA,Hearing,4424,2380,2044,3049,1619,1430,1375,761,614
JHUDO,MIRPUR KHAS,TALUKA,Walking/ Climbing,5759,3025,2734,3814,1990,1824,1945,1035,910
JHUDO,MIRPUR KHAS,TALUKA,Communication,1616,907,709,1097,629,468,519,278,241
JHUDO,MIRPUR KHAS,TALUKA,Memorization/ Focus,2832,1507,1325,1926,1017,909,906,490,416
JHUDO,MIRPUR KHAS,TALUKA,Self care etc,2014,1042,972,1381,709,672,633,333,300
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Population,309901,162288,147613,279988,146689,133299,29913,15599,14314
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Disability,3752,1886,1866,3283,1655,1628,469,231,238
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Functional limitation,26754,13960,12794,23622,12331,11291,3132,1629,1503
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Seeing,5647,2950,2697,5024,2623,2401,623,327,296
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Hearing,6219,3297,2922,5520,2932,2588,699,365,334
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Walking/ Climbing,8429,4455,3974,7406,3904,3502,1023,551,472
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Communication,2503,1392,1111,2204,1226,978,299,166,133
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Memorization/ Focus,4121,2208,1913,3640,1956,1684,481,252,229
KOT GHULAM MUHAMMAD,MIRPUR KHAS,TALUKA,Self care etc,2704,1373,1331,2378,1205,1173,326,168,158
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Population,287637,150410,137227,19856,10350,9506,267781,140060,127721
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Disability,7316,3435,3881,245,115,130,7071,3320,3751
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Functional limitation,32888,17177,15711,1894,989,905,30994,16188,14806
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Seeing,6504,3443,3061,359,188,171,6145,3255,2890
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Hearing,6898,3671,3227,432,228,204,6466,3443,3023
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Walking/ Climbing,10632,5524,5108,585,311,274,10047,5213,4834
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Communication,3121,1676,1445,169,88,81,2952,1588,1364
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Memorization/ Focus,4835,2567,2268,270,139,131,4565,2428,2137
MIRPUR KHAS,MIRPUR KHAS,TALUKA,Self care etc,3550,1802,1748,200,104,96,3350,1698,1652
SHUJAABAD,MIRPUR KHAS,TALUKA,Population,185654,96634,89020,162606,84584,78022,23048,12050,10998
SHUJAABAD,MIRPUR KHAS,TALUKA,Disability,3646,1764,1882,3218,1546,1672,428,218,210
SHUJAABAD,MIRPUR KHAS,TALUKA,Functional limitation,18200,9398,8802,15855,8188,7667,2345,1210,1135
SHUJAABAD,MIRPUR KHAS,TALUKA,Seeing,3498,1783,1715,3079,1572,1507,419,211,208
SHUJAABAD,MIRPUR KHAS,TALUKA,Hearing,4057,2043,2014,3561,1796,1765,496,247,249
SHUJAABAD,MIRPUR KHAS,TALUKA,Walking/ Climbing,5347,2693,2654,4602,2346,2256,745,347,398
SHUJAABAD,MIRPUR KHAS,TALUKA,Communication,1956,1036,920,1683,853,830,273,183,90
SHUJAABAD,MIRPUR KHAS,TALUKA,Memorization/ Focus,2678,1495,1183,2374,1340,1034,304,155,149
SHUJAABAD,MIRPUR KHAS,TALUKA,Self care etc,1853,989,864,1631,880,751,222,109,113
SINDHRI,MIRPUR KHAS,TALUKA,Population,260782,137831,122951,240213,126975,113238,20569,10856,9713
SINDHRI,MIRPUR KHAS,TALUKA,Disability,2253,1092,1161,2045,1001,1044,208,91,117
SINDHRI,MIRPUR KHAS,TALUKA,Functional limitation,20762,10909,9853,19137,10090,9047,1625,819,806
SINDHRI,MIRPUR KHAS,TALUKA,Seeing,4175,2231,1944,3865,2076,1789,310,155,155
SINDHRI,MIRPUR KHAS,TALUKA,Hearing,4848,2600,2248,4483,2417,2066,365,183,182
SINDHRI,MIRPUR KHAS,TALUKA,Walking/ Climbing,6435,3400,3035,5929,3148,2781,506,252,254
SINDHRI,MIRPUR KHAS,TALUKA,Communication,1781,994,787,1639,917,722,142,77,65
SINDHRI,MIRPUR KHAS,TALUKA,Memorization/ Focus,3079,1656,1423,2857,1542,1315,222,114,108
SINDHRI,MIRPUR KHAS,TALUKA,Self care etc,2164,1106,1058,2001,1025,976,163,81,82
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Population,1776459,901398,875061,1269838,645537,624301,506621,255861,250760
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Disability,32652,16093,16559,22898,11288,11610,9754,4805,4949
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Functional limitation,160573,73154,87419,112952,51392,61560,47621,21762,25859
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Seeing,30753,14371,16382,21435,10010,11425,9318,4361,4957
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Hearing,35403,16189,19214,24909,11376,13533,10494,4813,5681
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Walking/ Climbing,49769,23520,26249,34933,16455,18478,14836,7065,7771
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Communication,16302,7929,8373,11424,5638,5786,4878,2291,2587
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Memorization/ Focus,23986,11244,12742,16931,7951,8980,7055,3293,3762
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,Self care etc,17331,7570,9761,12277,5330,6947,5054,2240,2814
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Population,329920,167762,162158,257760,131459,126301,72160,36303,35857
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Disability,5589,2831,2758,3816,1969,1847,1773,862,911
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Functional limitation,29819,13763,16056,22452,10403,12049,7367,3360,4007
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Seeing,5592,2627,2965,4175,1976,2199,1417,651,766
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Hearing,6511,3031,3480,4932,2298,2634,1579,733,846
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Walking/ Climbing,9008,4274,4734,6760,3212,3548,2248,1062,1186
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Communication,2952,1446,1506,2271,1138,1133,681,308,373
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Memorization/ Focus,4222,1997,2225,3219,1534,1685,1003,463,540
BHIRIA,NAUSHAHRO FEROZE,TALUKA,Self care etc,3187,1455,1732,2362,1067,1295,825,388,437
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Population,356506,180464,176042,312124,158234,153890,44382,22230,22152
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Disability,4442,2099,2343,3890,1845,2045,552,254,298
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Functional limitation,29392,13129,16263,25407,11356,14051,3985,1773,2212
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Seeing,5684,2601,3083,4943,2266,2677,741,335,406
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Hearing,6635,2922,3713,5727,2513,3214,908,409,499
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Walking/ Climbing,9295,4305,4990,8106,3769,4337,1189,536,653
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Communication,2629,1267,1362,2225,1083,1142,404,184,220
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Memorization/ Focus,4251,1966,2285,3655,1692,1963,596,274,322
KANDIARO,NAUSHAHRO FEROZE,TALUKA,Self care etc,3064,1329,1735,2639,1142,1497,425,187,238
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Population,273567,138380,135187,190469,96264,94205,83098,42116,40982
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Disability,7438,3775,3663,5728,2892,2836,1710,883,827
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Functional limitation,26996,12368,14628,19083,8723,10360,7913,3645,4268
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Seeing,4844,2232,2612,3383,1539,1844,1461,693,768
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Hearing,5786,2706,3080,4046,1902,2144,1740,804,936
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Walking/ Climbing,7925,3722,4203,5434,2501,2933,2491,1221,1270
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Communication,3017,1505,1512,2158,1084,1074,859,421,438
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Memorization/ Focus,4180,1992,2188,2995,1448,1547,1185,544,641
MEHRABPUR,NAUSHAHRO FEROZE,TALUKA,Self care etc,3098,1312,1786,2265,965,1300,833,347,486
MORO,NAUSHAHRO FEROZE,TALUKA,Population,408110,208102,200008,265463,135803,129660,142647,72299,70348
MORO,NAUSHAHRO FEROZE,TALUKA,Disability,9053,4414,4639,6342,3035,3307,2711,1379,1332
MORO,NAUSHAHRO FEROZE,TALUKA,Functional limitation,38544,17574,20970,25343,11521,13822,13201,6053,7148
MORO,NAUSHAHRO FEROZE,TALUKA,Seeing,7349,3463,3886,4835,2289,2546,2514,1174,1340
MORO,NAUSHAHRO FEROZE,TALUKA,Hearing,8295,3775,4520,5445,2505,2940,2850,1270,1580
MORO,NAUSHAHRO FEROZE,TALUKA,Walking/ Climbing,12317,5954,6363,8170,3940,4230,4147,2014,2133
MORO,NAUSHAHRO FEROZE,TALUKA,Communication,4085,1948,2137,2640,1267,1373,1445,681,764
MORO,NAUSHAHRO FEROZE,TALUKA,Memorization/ Focus,6034,2773,3261,3948,1800,2148,2086,973,1113
MORO,NAUSHAHRO FEROZE,TALUKA,Self care etc,4236,1854,2382,2842,1218,1624,1394,636,758
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Population,408356,206690,201666,244022,123777,120245,164334,82913,81421
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Disability,6130,2974,3156,3122,1547,1575,3008,1427,1581
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Functional limitation,35822,16320,19502,20667,9389,11278,15155,6931,8224
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Seeing,7284,3448,3836,4099,1940,2159,3185,1508,1677
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,Hearing,8176,3755,4421,4759,2158,2601,3417,1597,1820
