name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
DRUG,MUSAKHEL,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,CHRISTIAN,30,14,16,,30,14,16,,,,,
DRUG,MUSAKHEL,TEHSIL,HINDU JATI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,MUSLIM,21762,10697,11065,,21762,10697,11065,,,,,
DRUG,MUSAKHEL,TEHSIL,OTHERS,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,PARSI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,SIKH,,,,,,,,,,,,
DUKI,DUKI,DISTRICT,QADIANI/AHMADI,8,1,6,1,8,1,6,1,,,,
DUKI,DUKI,DISTRICT,CHRISTIAN,799,366,431,2,659,301,356,2,140,65,75,
DUKI,DUKI,DISTRICT,HINDU JATI,30,13,17,,22,11,11,,8,2,6,
DUKI,DUKI,DISTRICT,MUSLIM,204086,97350,106695,41,194470,92926,101506,38,9616,4424,5189,3
DUKI,DUKI,DISTRICT,OTHERS,85,31,53,1,75,28,46,1,10,3,7,
DUKI,DUKI,DISTRICT,PARSI,10,4,6,,2,,2,,8,4,4,
DUKI,DUKI,DISTRICT,SCHEDULED CASTE,9,2,5,2,9,2,5,2,,,,
DUKI,DUKI,DISTRICT,SIKH,17,8,8,1,16,7,8,1,1,1,,
DUKI,DUKI,SUB-DIVISION,QADIANI/AHMADI,6,1,5,,6,1,5,,,,,
DUKI,DUKI,SUB-DIVISION,CHRISTIAN,538,244,294,,398,179,219,,140,65,75,
DUKI,DUKI,SUB-DIVISION,HINDU JATI,24,11,13,,16,9,7,,8,2,6,
DUKI,DUKI,SUB-DIVISION,MUSLIM,136692,64645,72033,14,127076,60221,66844,11,9616,4424,5189,3
DUKI,DUKI,SUB-DIVISION,OTHERS,14,5,9,,4,2,2,,10,3,7,
DUKI,DUKI,SUB-DIVISION,PARSI,9,4,5,,1,,1,,8,4,4,
DUKI,DUKI,SUB-DIVISION,SCHEDULED CASTE,3,2,1,,3,2,1,,,,,
DUKI,DUKI,SUB-DIVISION,SIKH,8,3,5,,7,2,5,,1,1,,
DUREJI,LASBELA,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
DUREJI,LASBELA,SUB-DIVISION,CHRISTIAN,181,94,87,,119,66,53,,62,28,34,
DUREJI,LASBELA,SUB-DIVISION,HINDU JATI,647,301,346,,420,201,219,,227,100,127,
DUREJI,LASBELA,SUB-DIVISION,MUSLIM,51249,25192,26053,4,35871,17726,18144,1,15378,7466,7909,3
DUREJI,LASBELA,SUB-DIVISION,OTHERS,158,65,93,,137,64,73,,21,1,20,
DUREJI,LASBELA,SUB-DIVISION,PARSI,,,,,,,,,,,,
DUREJI,LASBELA,SUB-DIVISION,SCHEDULED CASTE,1,,1,,1,,1,,,,,
DUREJI,LASBELA,SUB-DIVISION,SIKH,,,,,,,,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,QADIANI/AHMADI,1,1,,,1,1,,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,CHRISTIAN,136,77,59,,136,77,59,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,HINDU JATI,87,52,35,,87,52,35,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,MUSLIM,68625,33631,34994,,68625,33631,34994,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,OTHERS,60,31,29,,60,31,29,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,PARSI,,,,,,,,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,SCHEDULED CASTE,38,21,17,,38,21,17,,,,,
FARIDABAD,SOHBATPUR,TEHSIL,SIKH,1,,1,,1,,1,,,,,
GADDANI,LASBELA,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
GADDANI,LASBELA,TEHSIL,CHRISTIAN,71,36,35,,13,8,5,,58,28,30,
GADDANI,LASBELA,TEHSIL,HINDU JATI,27,13,14,,18,13,5,,9,,9,
GADDANI,LASBELA,TEHSIL,MUSLIM,29116,14502,14614,,11643,5796,5847,,17473,8706,8767,
GADDANI,LASBELA,TEHSIL,OTHERS,,,,,,,,,,,,
GADDANI,LASBELA,TEHSIL,PARSI,,,,,,,,,,,,
GADDANI,LASBELA,TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
GADDANI,LASBELA,TEHSIL,SIKH,,,,,,,,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,CHRISTIAN,260,122,138,,260,122,138,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,HINDU JATI,176,86,90,,176,86,90,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,MUSLIM,80690,40313,40377,,80690,40313,40377,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,OTHERS,56,27,29,,56,27,29,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,PARSI,,,,,,,,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,SCHEDULED CASTE,8,4,4,,8,4,4,,,,,
GANDAKHA,JAFFARABAD,TEHSIL,SIKH,,,,,,,,,,,,
GANDAWA,JHAL MAGSI,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
GANDAWA,JHAL MAGSI,TEHSIL,CHRISTIAN,179,109,70,,100,54,46,,79,55,24,
GANDAWA,JHAL MAGSI,TEHSIL,HINDU JATI,437,216,221,,,,,,437,216,221,
GANDAWA,JHAL MAGSI,TEHSIL,MUSLIM,70602,35631,34969,2,46995,23287,23708,,23607,12344,11261,2
GANDAWA,JHAL MAGSI,TEHSIL,OTHERS,6,1,5,,5,1,4,,1,,1,
GANDAWA,JHAL MAGSI,TEHSIL,PARSI,,,,,,,,,,,,
GANDAWA,JHAL MAGSI,TEHSIL,SCHEDULED CASTE,6,3,3,,,,,,6,3,3,
GANDAWA,JHAL MAGSI,TEHSIL,SIKH,,,,,,,,,,,,
GAZG,KALAT,SUB-TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
GAZG,KALAT,SUB-TEHSIL,CHRISTIAN,66,32,34,,66,32,34,,,,,
GAZG,KALAT,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
GAZG,KALAT,SUB-TEHSIL,MUSLIM,8217,3745,4469,3,8217,3745,4469,3,,,,
GAZG,KALAT,SUB-TEHSIL,OTHERS,1,1,,,1,1,,,,,,
GAZG,KALAT,SUB-TEHSIL,PARSI,,,,,,,,,,,,
GAZG,KALAT,SUB-TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
GAZG,KALAT,SUB-TEHSIL,SIKH,,,,,,,,,,,,
GICHK,PANJGUR,SUB-TEHSIL,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
GICHK,PANJGUR,SUB-TEHSIL,CHRISTIAN,212,71,141,,212,71,141,,,,,
GICHK,PANJGUR,SUB-TEHSIL,HINDU JATI,4,1,3,,4,1,3,,,,,
GICHK,PANJGUR,SUB-TEHSIL,MUSLIM,32498,12015,20480,3,32498,12015,20480,3,,,,
GICHK,PANJGUR,SUB-TEHSIL,OTHERS,842,369,473,,842,369,473,,,,,
GICHK,PANJGUR,SUB-TEHSIL,PARSI,1,,1,,1,,1,,,,,
GICHK,PANJGUR,SUB-TEHSIL,SCHEDULED CASTE,5,2,3,,5,2,3,,,,,
GICHK,PANJGUR,SUB-TEHSIL,SIKH,14,,14,,14,,14,,,,,
GIDDER,SURAB,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
GIDDER,SURAB,SUB-DIVISION,CHRISTIAN,228,123,105,,228,123,105,,,,,
GIDDER,SURAB,SUB-DIVISION,HINDU JATI,7,3,4,,7,3,4,,,,,
GIDDER,SURAB,SUB-DIVISION,MUSLIM,89381,43131,46250,,89381,43131,46250,,,,,
GIDDER,SURAB,SUB-DIVISION,OTHERS,11,1,10,,11,1,10,,,,,
GIDDER,SURAB,SUB-DIVISION,PARSI,,,,,,,,,,,,
GIDDER,SURAB,SUB-DIVISION,SCHEDULED CASTE,1,1,,,1,1,,,,,,
GIDDER,SURAB,SUB-DIVISION,SIKH,3,1,2,,3,1,2,,,,,
GISHKORE,AWARAN,TEHSIL,QADIANI/AHMADI,1,1,,,1,1,,,,,,
GISHKORE,AWARAN,TEHSIL,CHRISTIAN,183,83,100,,183,83,100,,,,,
GISHKORE,AWARAN,TEHSIL,HINDU JATI,,,,,,,,,,,,
GISHKORE,AWARAN,TEHSIL,MUSLIM,31256,15264,15990,2,31256,15264,15990,2,,,,
GISHKORE,AWARAN,TEHSIL,OTHERS,16,5,10,1,16,5,10,1,,,,
GISHKORE,AWARAN,TEHSIL,PARSI,,,,,,,,,,,,
GISHKORE,AWARAN,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
GISHKORE,AWARAN,TEHSIL,SIKH,6,2,4,,6,2,4,,,,,
GOWARGO,PANJGUR,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
GOWARGO,PANJGUR,SUB-DIVISION,CHRISTIAN,212,104,108,,212,104,108,,,,,
GOWARGO,PANJGUR,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
GOWARGO,PANJGUR,SUB-DIVISION,MUSLIM,31431,14327,17101,3,31431,14327,17101,3,,,,
GOWARGO,PANJGUR,SUB-DIVISION,OTHERS,65,32,33,,65,32,33,,,,,
GOWARGO,PANJGUR,SUB-DIVISION,PARSI,1,1,,,1,1,,,,,,
GOWARGO,PANJGUR,SUB-DIVISION,SCHEDULED CASTE,8,3,5,,8,3,5,,,,,
GOWARGO,PANJGUR,SUB-DIVISION,SIKH,1,1,,,1,1,,,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,CHRISTIAN,234,106,128,,234,106,128,,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,HINDU JATI,342,142,200,,342,142,200,,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,MUSLIM,68930,30985,37935,10,68930,30985,37935,10,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,OTHERS,157,67,90,,157,67,90,,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,PARSI,,,,,,,,,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
GRESHA,KHUZDAR,SUB-TEHSIL,SIKH,1,,1,,1,,1,,,,,
GRISANI,KOHLU,SUB-TEHSIL,QADIANI/AHMADI,1,1,,,1,1,,,,,,
GRISANI,KOHLU,SUB-TEHSIL,CHRISTIAN,19,8,11,,19,8,11,,,,,
GRISANI,KOHLU,SUB-TEHSIL,HINDU JATI,6,5,1,,6,5,1,,,,,
GRISANI,KOHLU,SUB-TEHSIL,MUSLIM,15213,7364,7849,,15213,7364,7849,,,,,
GRISANI,KOHLU,SUB-TEHSIL,OTHERS,5,,5,,5,,5,,,,,
GRISANI,KOHLU,SUB-TEHSIL,PARSI,,,,,,,,,,,,
GRISANI,KOHLU,SUB-TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
GRISANI,KOHLU,SUB-TEHSIL,SIKH,1,,1,,1,,1,,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,QADIANI/AHMADI,1,,1,,1,,1,,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,CHRISTIAN,299,159,140,,299,159,140,,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,MUSLIM,126147,59840,66298,9,126147,59840,66298,9,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,OTHERS,24,8,16,,24,8,16,,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,PARSI,,,,,,,,,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,SCHEDULED CASTE,3,2,1,,3,2,1,,,,,
GULISTAN,KILLA ABDULLAH,SUB-DIVISION,SIKH,,,,,,,,,,,,
GWADAR,GWADAR,DISTRICT,QADIANI/AHMADI,3,1,2,,1,,1,,2,1,1,
GWADAR,GWADAR,DISTRICT,CHRISTIAN,814,396,418,,241,130,111,,573,266,307,
GWADAR,GWADAR,DISTRICT,HINDU JATI,826,320,505,1,278,106,172,,548,214,333,1
GWADAR,GWADAR,DISTRICT,MUSLIM,300255,141992,158233,30,145103,69143,75946,14,155152,72849,82287,16
GWADAR,GWADAR,DISTRICT,OTHERS,922,462,460,,498,258,240,,424,204,220,
GWADAR,GWADAR,DISTRICT,PARSI,,,,,,,,,,,,
GWADAR,GWADAR,DISTRICT,SCHEDULED CASTE,7,,7,,1,,1,,6,,6,
GWADAR,GWADAR,DISTRICT,SIKH,4,3,1,,3,2,1,,1,1,,
GWADAR,GWADAR,SUB-DIVISION,QADIANI/AHMADI,1,,1,,1,,1,,,,,
GWADAR,GWADAR,SUB-DIVISION,CHRISTIAN,327,172,155,,121,72,49,,206,100,106,
GWADAR,GWADAR,SUB-DIVISION,HINDU JATI,704,274,429,1,259,102,157,,445,172,272,1
GWADAR,GWADAR,SUB-DIVISION,MUSLIM,146253,68748,77490,15,76427,35933,40486,8,69826,32815,37004,7
GWADAR,GWADAR,SUB-DIVISION,OTHERS,382,184,198,,11,5,6,,371,179,192,
GWADAR,GWADAR,SUB-DIVISION,PARSI,,,,,,,,,,,,
GWADAR,GWADAR,SUB-DIVISION,SCHEDULED CASTE,5,,5,,1,,1,,4,,4,
GWADAR,GWADAR,SUB-DIVISION,SIKH,1,1,,,1,1,,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,CHRISTIAN,16,10,6,,16,10,6,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,HINDU JATI,51,24,27,,51,24,27,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,MUSLIM,16786,8402,8384,,16786,8402,8384,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,OTHERS,,,,,,,,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,PARSI,,,,,,,,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,SCHEDULED CASTE,37,15,22,,37,15,22,,,,,
HAIR DIN,SOHBATPUR,TEHSIL,SIKH,1,1,,,1,1,,,,,,
HARNAI,HARNAI,DISTRICT,QADIANI/AHMADI,2,,2,,2,,2,,,,,
HARNAI,HARNAI,DISTRICT,CHRISTIAN,589,276,312,1,266,121,145,,323,155,167,1
HARNAI,HARNAI,DISTRICT,HINDU JATI,419,213,206,,92,52,40,,327,161,166,
HARNAI,HARNAI,DISTRICT,MUSLIM,126465,59672,66790,3,93687,45265,48419,3,32778,14407,18371,
HARNAI,HARNAI,DISTRICT,OTHERS,87,38,49,,83,38,45,,4,,4,
HARNAI,HARNAI,DISTRICT,PARSI,1,,1,,1,,1,,,,,
HARNAI,HARNAI,DISTRICT,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
HARNAI,HARNAI,DISTRICT,SIKH,6,5,1,,5,4,1,,1,1,,
HARNAI,HARNAI,SUB-DIVISION,QADIANI/AHMADI,2,,2,,2,,2,,,,,
HARNAI,HARNAI,SUB-DIVISION,CHRISTIAN,375,192,182,1,178,87,91,,197,105,91,1
HARNAI,HARNAI,SUB-DIVISION,HINDU JATI,402,206,196,,92,52,40,,310,154,156,
HARNAI,HARNAI,SUB-DIVISION,MUSLIM,81133,40562,40568,3,67364,33703,33658,3,13769,6859,6910,
HARNAI,HARNAI,SUB-DIVISION,OTHERS,82,38,44,,82,38,44,,,,,
HARNAI,HARNAI,SUB-DIVISION,PARSI,,,,,,,,,,,,
HARNAI,HARNAI,SUB-DIVISION,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
HARNAI,HARNAI,SUB-DIVISION,SIKH,5,4,1,,4,3,1,,1,1,,
HOSHAB,KECH,SUB-TEHSIL,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
HOSHAB,KECH,SUB-TEHSIL,CHRISTIAN,284,131,153,,284,131,153,,,,,
HOSHAB,KECH,SUB-TEHSIL,HINDU JATI,7,4,3,,7,4,3,,,,,
HOSHAB,KECH,SUB-TEHSIL,MUSLIM,66255,31471,34779,5,66255,31471,34779,5,,,,
HOSHAB,KECH,SUB-TEHSIL,OTHERS,14,6,8,,14,6,8,,,,,
HOSHAB,KECH,SUB-TEHSIL,PARSI,,,,,,,,,,,,
HOSHAB,KECH,SUB-TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
HOSHAB,KECH,SUB-TEHSIL,SIKH,4,2,2,,4,2,2,,,,,
HUB,LASBELA,SUB-DIVISION,QADIANI/AHMADI,21,8,13,,1,,1,,20,8,12,
HUB,LASBELA,SUB-DIVISION,CHRISTIAN,1355,700,655,,46,25,21,,1309,675,634,
HUB,LASBELA,SUB-DIVISION,HINDU JATI,4003,2031,1972,,256,127,129,,3747,1904,1843,
HUB,LASBELA,SUB-DIVISION,MUSLIM,227735,111685,116043,7,37479,18756,18722,1,190256,92929,97321,6
HUB,LASBELA,SUB-DIVISION,OTHERS,250,110,140,,,,,,250,110,140,
HUB,LASBELA,SUB-DIVISION,PARSI,7,3,4,,,,,,7,3,4,
HUB,LASBELA,SUB-DIVISION,SCHEDULED CASTE,67,41,26,,,,,,67,41,26,
HUB,LASBELA,SUB-DIVISION,SIKH,5,2,3,,,,,,5,2,3,
HURRAM ZAI,PISHIN,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
HURRAM ZAI,PISHIN,SUB-DIVISION,CHRISTIAN,245,114,131,,189,85,104,,56,29,27,
HURRAM ZAI,PISHIN,SUB-DIVISION,HINDU JATI,1,,1,,,,,,1,,1,
HURRAM ZAI,PISHIN,SUB-DIVISION,MUSLIM,147595,73831,73763,1,104709,52521,52187,1,42886,21310,21576,
HURRAM ZAI,PISHIN,SUB-DIVISION,OTHERS,1,1,,,,,,,1,1,,
HURRAM ZAI,PISHIN,SUB-DIVISION,PARSI,,,,,,,,,,,,
HURRAM ZAI,PISHIN,SUB-DIVISION,SCHEDULED CASTE,1,,1,,,,,,1,,1,
HURRAM ZAI,PISHIN,SUB-DIVISION,SIKH,1,1,,,1,1,,,,,,
JAFFARABAD,JAFFARABAD,DISTRICT,QADIANI/AHMADI,5,2,3,,4,1,3,,1,1,,
JAFFARABAD,JAFFARABAD,DISTRICT,CHRISTIAN,1419,706,713,,806,397,409,,613,309,304,
JAFFARABAD,JAFFARABAD,DISTRICT,HINDU JATI,7034,3525,3509,,1820,963,857,,5214,2562,2652,
JAFFARABAD,JAFFARABAD,DISTRICT,MUSLIM,584619,288193,296416,10,427980,211080,216897,3,156639,77113,79519,7
JAFFARABAD,JAFFARABAD,DISTRICT,OTHERS,925,460,464,1,444,245,199,,481,215,265,1
JAFFARABAD,JAFFARABAD,DISTRICT,PARSI,32,15,17,,26,12,14,,6,3,3,
JAFFARABAD,JAFFARABAD,DISTRICT,SCHEDULED CASTE,345,183,162,,79,44,35,,266,139,127,
JAFFARABAD,JAFFARABAD,DISTRICT,SIKH,179,93,86,,6,1,5,,173,92,81,
JAHEEN PAROME,PANJGUR,TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
JAHEEN PAROME,PANJGUR,TEHSIL,CHRISTIAN,153,67,85,1,153,67,85,1,,,,
JAHEEN PAROME,PANJGUR,TEHSIL,HINDU JATI,1,,1,,1,,1,,,,,
JAHEEN PAROME,PANJGUR,TEHSIL,MUSLIM,30752,15086,15664,2,30752,15086,15664,2,,,,
JAHEEN PAROME,PANJGUR,TEHSIL,OTHERS,37,13,24,,37,13,24,,,,,
JAHEEN PAROME,PANJGUR,TEHSIL,PARSI,2,1,1,,2,1,1,,,,,
JAHEEN PAROME,PANJGUR,TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
JAHEEN PAROME,PANJGUR,TEHSIL,SIKH,166,11,154,1,166,11,154,1,,,,
JHAL JAO,AWARAN,TEHSIL,QADIANI/AHMADI,1,,1,,1,,1,,,,,
JHAL JAO,AWARAN,TEHSIL,CHRISTIAN,89,42,47,,89,42,47,,,,,
JHAL JAO,AWARAN,TEHSIL,HINDU JATI,,,,,,,,,,,,
JHAL JAO,AWARAN,TEHSIL,MUSLIM,27967,13630,14334,3,27967,13630,14334,3,,,,
JHAL JAO,AWARAN,TEHSIL,OTHERS,73,36,37,,73,36,37,,,,,
JHAL JAO,AWARAN,TEHSIL,PARSI,,,,,,,,,,,,
JHAL JAO,AWARAN,TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
JHAL JAO,AWARAN,TEHSIL,SIKH,1,1,,,1,1,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,CHRISTIAN,553,290,263,,474,235,239,,79,55,24,
JHAL MAGSI,JHAL MAGSI,DISTRICT,HINDU JATI,1208,604,604,,771,388,383,,437,216,221,
JHAL MAGSI,JHAL MAGSI,DISTRICT,MUSLIM,201535,99014,102508,13,177928,86670,91247,11,23607,12344,11261,2
JHAL MAGSI,JHAL MAGSI,DISTRICT,OTHERS,20,5,15,,19,5,14,,1,,1,
JHAL MAGSI,JHAL MAGSI,DISTRICT,PARSI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,DISTRICT,SCHEDULED CASTE,44,16,28,,38,13,25,,6,3,3,
JHAL MAGSI,JHAL MAGSI,DISTRICT,SIKH,6,3,3,,6,3,3,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,CHRISTIAN,334,161,173,,334,161,173,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,HINDU JATI,680,343,337,,680,343,337,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,MUSLIM,115460,55638,59811,11,115460,55638,59811,11,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,OTHERS,10,2,8,,10,2,8,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,PARSI,,,,,,,,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,SCHEDULED CASTE,36,12,24,,36,12,24,,,,,
JHAL MAGSI,JHAL MAGSI,TEHSIL,SIKH,6,3,3,,6,3,3,,,,,
JHAT PAT,JAFFARABAD,SUB-DIVISION,QADIANI/AHMADI,3,1,2,,2,,2,,1,1,,
JHAT PAT,JAFFARABAD,SUB-DIVISION,CHRISTIAN,781,396,385,,370,187,183,,411,209,202,
JHAT PAT,JAFFARABAD,SUB-DIVISION,HINDU JATI,3074,1580,1494,,1163,614,549,,1911,966,945,
JHAT PAT,JAFFARABAD,SUB-DIVISION,MUSLIM,297851,145699,152147,5,201965,99140,102822,3,95886,46559,49325,2
JHAT PAT,JAFFARABAD,SUB-DIVISION,OTHERS,342,171,171,,167,89,78,,175,82,93,
JHAT PAT,JAFFARABAD,SUB-DIVISION,PARSI,26,12,14,,26,12,14,,,,,
JHAT PAT,JAFFARABAD,SUB-DIVISION,SCHEDULED CASTE,307,165,142,,42,27,15,,265,138,127,
JHAT PAT,JAFFARABAD,SUB-DIVISION,SIKH,114,60,54,,2,,2,,112,60,52,
JIWANI,GWADAR,TEHSIL,QADIANI/AHMADI,1,1,,,,,,,1,1,,
JIWANI,GWADAR,TEHSIL,CHRISTIAN,110,46,64,,26,14,12,,84,32,52,
JIWANI,GWADAR,TEHSIL,HINDU JATI,11,,11,,,,,,11,,11,
JIWANI,GWADAR,TEHSIL,MUSLIM,34880,16440,18434,6,9645,5063,4580,2,25235,11377,13854,4
JIWANI,GWADAR,TEHSIL,OTHERS,,,,,,,,,,,,
JIWANI,GWADAR,TEHSIL,PARSI,,,,,,,,,,,,
JIWANI,GWADAR,TEHSIL,SCHEDULED CASTE,1,,1,,,,,,1,,1,
JIWANI,GWADAR,TEHSIL,SIKH,1,,1,,1,,1,,,,,
JOHAN,KALAT,SUB-TEHSIL,QADIANI/AHMADI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,CHRISTIAN,64,26,38,,64,26,38,,,,,
JOHAN,KALAT,SUB-TEHSIL,HINDU JATI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,MUSLIM,15664,7695,7969,,15664,7695,7969,,,,,
JOHAN,KALAT,SUB-TEHSIL,OTHERS,2,,2,,2,,2,,,,,
JOHAN,KALAT,SUB-TEHSIL,PARSI,,,,,,,,,,,,
JOHAN,KALAT,SUB-TEHSIL,SCHEDULED CASTE,1,,1,,1,,1,,,,,
JOHAN,KALAT,SUB-TEHSIL,SIKH,,,,,,,,,,,,
KACHHI,KACHHI,DISTRICT,QADIANI/AHMADI,9,5,4,,5,3,2,,4,2,2,
KACHHI,KACHHI,DISTRICT,CHRISTIAN,2034,923,1111,,1389,605,784,,645,318,327,
KACHHI,KACHHI,DISTRICT,HINDU JATI,3944,1880,2063,1,1905,838,1066,1,2039,1042,997,
KACHHI,KACHHI,DISTRICT,MUSLIM,436547,206182,230332,33,358797,168352,190419,26,77750,37830,39913,7
KACHHI,KACHHI,DISTRICT,OTHERS,72,24,48,,62,20,42,,10,4,6,
KACHHI,KACHHI,DISTRICT,PARSI,2,,2,,2,,2,,,,,
KACHHI,KACHHI,DISTRICT,SCHEDULED CASTE,12,5,7,,12,5,7,,,,,
KACHHI,KACHHI,DISTRICT,SIKH,54,37,17,,50,36,14,,4,1,3,
KAHAN,KOHLU,SUB-DIVISION,QADIANI/AHMADI,2,,2,,2,,2,,,,,
KAHAN,KOHLU,SUB-DIVISION,CHRISTIAN,455,199,255,1,455,199,255,1,,,,
KAHAN,KOHLU,SUB-DIVISION,HINDU JATI,15,6,9,,15,6,9,,,,,
KAHAN,KOHLU,SUB-DIVISION,MUSLIM,107338,48339,58987,12,107338,48339,58987,12,,,,
KAHAN,KOHLU,SUB-DIVISION,OTHERS,17,4,13,,17,4,13,,,,,
KAHAN,KOHLU,SUB-DIVISION,PARSI,,,,,,,,,,,,
KAHAN,KOHLU,SUB-DIVISION,SCHEDULED CASTE,11,8,3,,11,8,3,,,,,
KAHAN,KOHLU,SUB-DIVISION,SIKH,2,2,,,2,2,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,QADIANI/AHMADI,1,1,,,1,1,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,CHRISTIAN,15,8,7,,15,8,7,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,HINDU JATI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,MUSLIM,14940,7148,7792,,14940,7148,7792,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,OTHERS,1,1,,,1,1,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,PARSI,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,SCHEDULED CASTE,,,,,,,,,,,,
KAKAR KHURASAN,ZHOB,SUB-DIVISION,SIKH,,,,,,,,,,,,
KALAT,KALAT,DISTRICT,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
KALAT,KALAT,DISTRICT,CHRISTIAN,840,417,423,,729,366,363,,111,51,60,
KALAT,KALAT,DISTRICT,HINDU JATI,1060,552,508,,7,4,3,,1053,548,505,
