name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
OGHI,MANSEHRA,TEHSIL,Enrolment Intermidiate,4270,2951,1319,,4270,2951,1319,,,,,
OGHI,MANSEHRA,TEHSIL,Enrolment Graduation above,2775,1977,798,,2775,1977,798,,,,,
OGHI,MANSEHRA,TEHSIL,Never to School (all),93872,30299,63571,2,93872,30299,63571,2,,,,
OGHI,MANSEHRA,TEHSIL,Drop Out (5 - 16),5543,2005,3538,,5543,2005,3538,,,,,
OGHI,MANSEHRA,TEHSIL,Never to School (5-16),15032,4815,10217,,15032,4815,10217,,,,,
OGHI,MANSEHRA,TEHSIL,Out of School Children (5-16),20575,6820,13755,,20575,6820,13755,,,,,
MARDAN,MARDAN,DISTRICT,Population >=5,2333697,1195914,1137730,53,1944636,994793,949824,19,389061,201121,187906,34
MARDAN,MARDAN,DISTRICT,Population >=10,1954332,999836,954443,53,1623089,828770,794300,19,331243,171066,160143,34
MARDAN,MARDAN,DISTRICT,Literate >=10,1090251,683025,407192,34,879622,557537,322072,13,210629,125488,85120,21
MARDAN,MARDAN,DISTRICT,Literate %,55.79,68.31,42.66,64.15000000000001,54.19,67.27,40.55,68.42,63.59,73.36,53.15,61.76
MARDAN,MARDAN,DISTRICT,Ever Attended,1327612,815924,511661,27,1080247,668978,411256,13,247365,146946,100405,14
MARDAN,MARDAN,DISTRICT,Primary Completed,123009,65071,57932,6,101001,53425,47572,4,22008,11646,10360,2
MARDAN,MARDAN,DISTRICT,Enrolment Primary,360783,193114,167668,1,301791,160974,140816,1,58992,32140,26852,
MARDAN,MARDAN,DISTRICT,Enrolment Middle,162168,95262,66903,3,135589,80476,55110,3,26579,14786,11793,
MARDAN,MARDAN,DISTRICT,Enrolment Matric,77761,47339,30421,1,64080,39633,24446,1,13681,7706,5975,
MARDAN,MARDAN,DISTRICT,Enrolment Intermidiate,54474,35119,19353,2,43662,28799,14861,2,10812,6320,4492,
MARDAN,MARDAN,DISTRICT,Enrolment Graduation above,54350,35465,18885,,42334,28314,14020,,12016,7151,4865,
MARDAN,MARDAN,DISTRICT,Never to School (all),1006085,379990,626069,26,864389,325815,538568,6,141696,54175,87501,20
MARDAN,MARDAN,DISTRICT,Drop Out (5 - 16),45659,19999,25659,1,38931,16858,22072,1,6728,3141,3587,
MARDAN,MARDAN,DISTRICT,Never to School (5-16),185310,77753,107556,1,161575,67387,94188,,23735,10366,13368,1
MARDAN,MARDAN,DISTRICT,Out of School Children (5-16),230969,97752,133215,2,200506,84245,116260,1,30463,13507,16955,1
GHARI KAPOORA,MARDAN,TEHSIL,Population >=5,271854,137690,134160,4,271854,137690,134160,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Population >=10,226896,114571,112321,4,226896,114571,112321,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Literate >=10,117311,75872,41435,4,117311,75872,41435,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Literate %,51.7,66.22,36.89,100,51.7,66.22,36.89,100,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Ever Attended,145817,91665,54148,4,145817,91665,54148,4,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Primary Completed,13845,7422,6420,3,13845,7422,6420,3,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Enrolment Primary,40147,21450,18697,,40147,21450,18697,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Enrolment Middle,18238,10970,7266,2,18238,10970,7266,2,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Enrolment Matric,8244,5131,3113,,8244,5131,3113,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Enrolment Intermidiate,5803,3920,1883,,5803,3920,1883,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Enrolment Graduation above,4766,3155,1611,,4766,3155,1611,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Never to School (all),126037,46025,80012,,126037,46025,80012,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Drop Out (5 - 16),6033,2792,3240,1,6033,2792,3240,1,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Never to School (5-16),25467,10265,15202,,25467,10265,15202,,,,,
GHARI KAPOORA,MARDAN,TEHSIL,Out of School Children (5-16),31500,13057,18442,1,31500,13057,18442,1,,,,
KATLANG,MARDAN,TEHSIL,Population >=5,319832,162664,157167,1,319832,162664,157167,1,,,,
KATLANG,MARDAN,TEHSIL,Population >=10,266165,134785,131379,1,266165,134785,131379,1,,,,
KATLANG,MARDAN,TEHSIL,Literate >=10,163608,101392,62215,1,163608,101392,62215,1,,,,
KATLANG,MARDAN,TEHSIL,Literate %,61.47,75.22,47.36,100,61.47,75.22,47.36,100,,,,
KATLANG,MARDAN,TEHSIL,Ever Attended,196856,120649,76206,1,196856,120649,76206,1,,,,
KATLANG,MARDAN,TEHSIL,Primary Completed,18141,9102,9039,,18141,9102,9039,,,,,
KATLANG,MARDAN,TEHSIL,Enrolment Primary,53185,28312,24873,,53185,28312,24873,,,,,
KATLANG,MARDAN,TEHSIL,Enrolment Middle,24945,14532,10413,,24945,14532,10413,,,,,
KATLANG,MARDAN,TEHSIL,Enrolment Matric,12468,7774,4694,,12468,7774,4694,,,,,
KATLANG,MARDAN,TEHSIL,Enrolment Intermidiate,8148,5432,2716,,8148,5432,2716,,,,,
KATLANG,MARDAN,TEHSIL,Enrolment Graduation above,6995,4755,2240,,6995,4755,2240,,,,,
KATLANG,MARDAN,TEHSIL,Never to School (all),122976,42015,80961,,122976,42015,80961,,,,,
KATLANG,MARDAN,TEHSIL,Drop Out (5 - 16),5736,2156,3580,,5736,2156,3580,,,,,
KATLANG,MARDAN,TEHSIL,Never to School (5-16),19822,8188,11634,,19822,8188,11634,,,,,
KATLANG,MARDAN,TEHSIL,Out of School Children (5-16),25558,10344,15214,,25558,10344,15214,,,,,
MARDAN,MARDAN,TEHSIL,Population >=5,888067,459969,428058,40,571553,295739,275808,6,316514,164230,152250,34
MARDAN,MARDAN,TEHSIL,Population >=10,749159,387735,361384,40,478447,247406,231035,6,270712,140329,130349,34
MARDAN,MARDAN,TEHSIL,Literate >=10,422605,264194,158388,23,249613,160916,88695,2,172992,103278,69693,21
MARDAN,MARDAN,TEHSIL,Literate %,56.41,68.14,43.83,57.5,52.17,65.04000000000001,38.39,33.33,63.9,73.59999999999999,53.47,61.76
MARDAN,MARDAN,TEHSIL,Ever Attended,511040,313506,197518,16,309176,193226,115948,2,201864,120280,81570,14
MARDAN,MARDAN,TEHSIL,Primary Completed,46959,25612,21344,3,29051,16038,13012,1,17908,9574,8332,2
MARDAN,MARDAN,TEHSIL,Enrolment Primary,132484,71690,60794,,85742,46017,39725,,46742,25673,21069,
MARDAN,MARDAN,TEHSIL,Enrolment Middle,60120,35324,24796,,38685,23320,15365,,21435,12004,9431,
MARDAN,MARDAN,TEHSIL,Enrolment Matric,28700,17273,11427,,17799,11076,6723,,10901,6197,4704,
MARDAN,MARDAN,TEHSIL,Enrolment Intermidiate,21290,13426,7864,,12513,8259,4254,,8777,5167,3610,
MARDAN,MARDAN,TEHSIL,Enrolment Graduation above,23243,14721,8522,,13443,8905,4538,,9800,5816,3984,
MARDAN,MARDAN,TEHSIL,Never to School (all),377027,146463,230540,24,262377,102513,159860,4,114650,43950,70680,20
MARDAN,MARDAN,TEHSIL,Drop Out (5 - 16),16577,7757,8820,,11231,5204,6027,,5346,2553,2793,
MARDAN,MARDAN,TEHSIL,Never to School (5-16),71237,30401,40835,1,51605,21812,29793,,19632,8589,11042,1
MARDAN,MARDAN,TEHSIL,Out of School Children (5-16),87814,38158,49655,1,62836,27016,35820,,24978,11142,13835,1
RUSTAM,MARDAN,TEHSIL,Population >=5,241041,121255,119784,2,241041,121255,119784,2,,,,
RUSTAM,MARDAN,TEHSIL,Population >=10,202035,101319,100714,2,202035,101319,100714,2,,,,
RUSTAM,MARDAN,TEHSIL,Literate >=10,100971,66041,34929,1,100971,66041,34929,1,,,,
RUSTAM,MARDAN,TEHSIL,Literate %,49.98,65.18000000000001,34.68,50,49.98,65.18000000000001,34.68,50,,,,
RUSTAM,MARDAN,TEHSIL,Ever Attended,126445,79985,46459,1,126445,79985,46459,1,,,,
RUSTAM,MARDAN,TEHSIL,Primary Completed,13168,6828,6340,,13168,6828,6340,,,,,
RUSTAM,MARDAN,TEHSIL,Enrolment Primary,36111,19451,16660,,36111,19451,16660,,,,,
RUSTAM,MARDAN,TEHSIL,Enrolment Middle,15315,9649,5666,,15315,9649,5666,,,,,
RUSTAM,MARDAN,TEHSIL,Enrolment Matric,7310,4736,2574,,7310,4736,2574,,,,,
RUSTAM,MARDAN,TEHSIL,Enrolment Intermidiate,4301,2935,1366,,4301,2935,1366,,,,,
RUSTAM,MARDAN,TEHSIL,Enrolment Graduation above,3947,2687,1260,,3947,2687,1260,,,,,
RUSTAM,MARDAN,TEHSIL,Never to School (all),114596,41270,73325,1,114596,41270,73325,1,,,,
RUSTAM,MARDAN,TEHSIL,Drop Out (5 - 16),5566,2224,3342,,5566,2224,3342,,,,,
RUSTAM,MARDAN,TEHSIL,Never to School (5-16),22264,8614,13650,,22264,8614,13650,,,,,
RUSTAM,MARDAN,TEHSIL,Out of School Children (5-16),27830,10838,16992,,27830,10838,16992,,,,,
TAKHT BHAI,MARDAN,TEHSIL,Population >=5,612903,314336,298561,6,540356,277445,262905,6,72547,36891,35656,
TAKHT BHAI,MARDAN,TEHSIL,Population >=10,510077,261426,248645,6,449546,230689,218851,6,60531,30737,29794,
TAKHT BHAI,MARDAN,TEHSIL,Literate >=10,285756,175526,110225,5,248119,153316,94798,5,37637,22210,15427,
TAKHT BHAI,MARDAN,TEHSIL,Literate %,56.02,67.14,44.33,83.33,55.19,66.45999999999999,43.32,83.33,62.18,72.26000000000001,51.78,
TAKHT BHAI,MARDAN,TEHSIL,Ever Attended,347454,210119,137330,5,301953,183453,118495,5,45501,26666,18835,
TAKHT BHAI,MARDAN,TEHSIL,Primary Completed,30896,16107,14789,,26796,14035,12761,,4100,2072,2028,
TAKHT BHAI,MARDAN,TEHSIL,Enrolment Primary,98856,52211,46644,1,86606,45744,40861,1,12250,6467,5783,
TAKHT BHAI,MARDAN,TEHSIL,Enrolment Middle,43550,24787,18762,1,38406,22005,16400,1,5144,2782,2362,
TAKHT BHAI,MARDAN,TEHSIL,Enrolment Matric,21039,12425,8613,1,18259,10916,7342,1,2780,1509,1271,
TAKHT BHAI,MARDAN,TEHSIL,Enrolment Intermidiate,14932,9406,5524,2,12897,8253,4642,2,2035,1153,882,
TAKHT BHAI,MARDAN,TEHSIL,Enrolment Graduation above,15399,10147,5252,,13183,8812,4371,,2216,1335,881,
TAKHT BHAI,MARDAN,TEHSIL,Never to School (all),265449,104217,161231,1,238403,93992,144410,1,27046,10225,16821,
TAKHT BHAI,MARDAN,TEHSIL,Drop Out (5 - 16),11747,5070,6677,,10365,4482,5883,,1382,588,794,
TAKHT BHAI,MARDAN,TEHSIL,Never to School (5-16),46520,20285,26235,,42417,18508,23909,,4103,1777,2326,
TAKHT BHAI,MARDAN,TEHSIL,Out of School Children (5-16),58267,25355,32912,,52782,22990,29792,,5485,2365,3120,
MOHMAND,MOHMAND,DISTRICT,Population >=5,457993,233025,224962,6,457993,233025,224962,6,,,,
MOHMAND,MOHMAND,DISTRICT,Population >=10,362180,184649,177525,6,362180,184649,177525,6,,,,
MOHMAND,MOHMAND,DISTRICT,Literate >=10,113307,86501,26802,4,113307,86501,26802,4,,,,
MOHMAND,MOHMAND,DISTRICT,Literate %,31.28,46.85,15.1,66.67,31.28,46.85,15.1,66.67,,,,
MOHMAND,MOHMAND,DISTRICT,Ever Attended,139733,106739,32990,4,139733,106739,32990,4,,,,
MOHMAND,MOHMAND,DISTRICT,Primary Completed,16159,12390,3767,2,16159,12390,3767,2,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Primary,49402,34296,15106,,49402,34296,15106,,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Middle,15894,12544,3349,1,15894,12544,3349,1,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Matric,6213,5276,936,1,6213,5276,936,1,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Intermidiate,4320,3697,623,,4320,3697,623,,,,,
MOHMAND,MOHMAND,DISTRICT,Enrolment Graduation above,3651,3201,450,,3651,3201,450,,,,,
MOHMAND,MOHMAND,DISTRICT,Never to School (all),318260,126286,191972,2,318260,126286,191972,2,,,,
MOHMAND,MOHMAND,DISTRICT,Drop Out (5 - 16),7906,4577,3329,,7906,4577,3329,,,,,
MOHMAND,MOHMAND,DISTRICT,Never to School (5-16),115176,42118,73058,,115176,42118,73058,,,,,
MOHMAND,MOHMAND,DISTRICT,Out of School Children (5-16),123082,46695,76387,,123082,46695,76387,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Population >=5,63810,32409,31400,1,63810,32409,31400,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Population >=10,48274,24541,23732,1,48274,24541,23732,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Literate >=10,10479,8119,2360,,10479,8119,2360,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Literate %,21.71,33.08,9.94,,21.71,33.08,9.94,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Ever Attended,11430,9766,1664,,11430,9766,1664,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Primary Completed,1364,1193,171,,1364,1193,171,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Enrolment Primary,4550,3839,711,,4550,3839,711,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Enrolment Middle,1608,1460,148,,1608,1460,148,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Enrolment Matric,553,517,36,,553,517,36,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Enrolment Intermidiate,404,377,27,,404,377,27,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Enrolment Graduation above,346,330,16,,346,330,16,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Never to School (all),52380,22643,29736,1,52380,22643,29736,1,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Drop Out (5 - 16),961,593,368,,961,593,368,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Never to School (5-16),22796,9042,13754,,22796,9042,13754,,,,,
AMBAR UTMAN KHEL,MOHMAND,TEHSIL,Out of School Children (5-16),23757,9635,14122,,23757,9635,14122,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Population >=5,75084,38258,36825,1,75084,38258,36825,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,Population >=10,60903,31130,29772,1,60903,31130,29772,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,Literate >=10,27517,20766,6750,1,27517,20766,6750,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,Literate %,45.18,66.70999999999999,22.67,100,45.18,66.70999999999999,22.67,100,,,,
HALIM ZAI,MOHMAND,TEHSIL,Ever Attended,34753,25373,9379,1,34753,25373,9379,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,Primary Completed,3780,2628,1152,,3780,2628,1152,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Enrolment Primary,11347,7083,4264,,11347,7083,4264,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Enrolment Middle,3717,2823,893,1,3717,2823,893,1,,,,
HALIM ZAI,MOHMAND,TEHSIL,Enrolment Matric,1499,1294,205,,1499,1294,205,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Enrolment Intermidiate,1068,933,135,,1068,933,135,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Enrolment Graduation above,1087,976,111,,1087,976,111,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Never to School (all),40331,12885,27446,,40331,12885,27446,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Drop Out (5 - 16),1513,655,858,,1513,655,858,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Never to School (5-16),10955,3064,7891,,10955,3064,7891,,,,,
HALIM ZAI,MOHMAND,TEHSIL,Out of School Children (5-16),12468,3719,8749,,12468,3719,8749,,,,,
PINDIALI,MOHMAND,TEHSIL,Population >=5,92163,47085,45076,2,92163,47085,45076,2,,,,
PINDIALI,MOHMAND,TEHSIL,Population >=10,72155,36986,35167,2,72155,36986,35167,2,,,,
PINDIALI,MOHMAND,TEHSIL,Literate >=10,21006,16777,4228,1,21006,16777,4228,1,,,,
PINDIALI,MOHMAND,TEHSIL,Literate %,29.11,45.36,12.02,50,29.11,45.36,12.02,50,,,,
PINDIALI,MOHMAND,TEHSIL,Ever Attended,25409,20786,4622,1,25409,20786,4622,1,,,,
PINDIALI,MOHMAND,TEHSIL,Primary Completed,3333,2803,530,,3333,2803,530,,,,,
PINDIALI,MOHMAND,TEHSIL,Enrolment Primary,9240,6831,2409,,9240,6831,2409,,,,,
PINDIALI,MOHMAND,TEHSIL,Enrolment Middle,3116,2602,514,,3116,2602,514,,,,,
PINDIALI,MOHMAND,TEHSIL,Enrolment Matric,1099,970,128,1,1099,970,128,1,,,,
PINDIALI,MOHMAND,TEHSIL,Enrolment Intermidiate,758,656,102,,758,656,102,,,,,
PINDIALI,MOHMAND,TEHSIL,Enrolment Graduation above,554,514,40,,554,514,40,,,,,
PINDIALI,MOHMAND,TEHSIL,Never to School (all),66754,26299,40454,1,66754,26299,40454,1,,,,
PINDIALI,MOHMAND,TEHSIL,Drop Out (5 - 16),1592,1095,497,,1592,1095,497,,,,,
PINDIALI,MOHMAND,TEHSIL,Never to School (5-16),24393,8523,15870,,24393,8523,15870,,,,,
PINDIALI,MOHMAND,TEHSIL,Out of School Children (5-16),25985,9618,16367,,25985,9618,16367,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Population >=5,29652,14744,14908,,29652,14744,14908,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Population >=10,23715,11754,11961,,23715,11754,11961,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Literate >=10,8410,5793,2617,,8410,5793,2617,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Literate %,35.46,49.29,21.88,,35.46,49.29,21.88,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Ever Attended,10021,6738,3283,,10021,6738,3283,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Primary Completed,937,555,382,,937,555,382,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Enrolment Primary,3766,2137,1629,,3766,2137,1629,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Enrolment Middle,1303,823,480,,1303,823,480,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Enrolment Matric,573,425,148,,573,425,148,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Enrolment Intermidiate,398,301,97,,398,301,97,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Enrolment Graduation above,248,196,52,,248,196,52,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Never to School (all),19631,8006,11625,,19631,8006,11625,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Drop Out (5 - 16),446,214,232,,446,214,232,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Never to School (5-16),6385,2618,3767,,6385,2618,3767,,,,,
PRANG GHAR,MOHMAND,TEHSIL,Out of School Children (5-16),6831,2832,3999,,6831,2832,3999,,,,,
SAFI,MOHMAND,TEHSIL,Population >=5,89723,46347,43374,2,89723,46347,43374,2,,,,
SAFI,MOHMAND,TEHSIL,Population >=10,70705,36655,34048,2,70705,36655,34048,2,,,,
SAFI,MOHMAND,TEHSIL,Literate >=10,18530,15693,2835,2,18530,15693,2835,2,,,,
SAFI,MOHMAND,TEHSIL,Literate %,26.21,42.81,8.33,100,26.21,42.81,8.33,100,,,,
SAFI,MOHMAND,TEHSIL,Ever Attended,23301,19848,3451,2,23301,19848,3451,2,,,,
SAFI,MOHMAND,TEHSIL,Primary Completed,3016,2682,332,2,3016,2682,332,2,,,,
SAFI,MOHMAND,TEHSIL,Enrolment Primary,8911,7061,1850,,8911,7061,1850,,,,,
SAFI,MOHMAND,TEHSIL,Enrolment Middle,2614,2342,272,,2614,2342,272,,,,,
SAFI,MOHMAND,TEHSIL,Enrolment Matric,988,919,69,,988,919,69,,,,,
SAFI,MOHMAND,TEHSIL,Enrolment Intermidiate,677,625,52,,677,625,52,,,,,
SAFI,MOHMAND,TEHSIL,Enrolment Graduation above,438,410,28,,438,410,28,,,,,
SAFI,MOHMAND,TEHSIL,Never to School (all),66422,26499,39923,,66422,26499,39923,,,,,
SAFI,MOHMAND,TEHSIL,Drop Out (5 - 16),1562,1157,405,,1562,1157,405,,,,,
SAFI,MOHMAND,TEHSIL,Never to School (5-16),25811,8973,16838,,25811,8973,16838,,,,,
SAFI,MOHMAND,TEHSIL,Out of School Children (5-16),27373,10130,17243,,27373,10130,17243,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Population >=5,53608,26866,26742,,53608,26866,26742,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Population >=10,42504,21333,21171,,42504,21333,21171,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Literate >=10,9189,6875,2314,,9189,6875,2314,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Literate %,21.62,32.23,10.93,,21.62,32.23,10.93,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Ever Attended,11745,8794,2951,,11745,8794,2951,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Primary Completed,1500,1236,264,,1500,1236,264,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Enrolment Primary,4295,3167,1128,,4295,3167,1128,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Enrolment Middle,880,777,103,,880,777,103,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Enrolment Matric,282,268,14,,282,268,14,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Enrolment Intermidiate,149,133,16,,149,133,16,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Enrolment Graduation above,147,142,5,,147,142,5,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Never to School (all),41863,18072,23791,,41863,18072,23791,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Drop Out (5 - 16),836,471,365,,836,471,365,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Never to School (5-16),15817,6313,9504,,15817,6313,9504,,,,,
UPPER MOHMAND,MOHMAND,TEHSIL,Out of School Children (5-16),16653,6784,9869,,16653,6784,9869,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Population >=5,53953,27316,26637,,53953,27316,26637,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Population >=10,43924,22250,21674,,43924,22250,21674,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Literate >=10,18176,12478,5698,,18176,12478,5698,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Literate %,41.38,56.08,26.29,,41.38,56.08,26.29,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Ever Attended,23074,15434,7640,,23074,15434,7640,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Primary Completed,2229,1293,936,,2229,1293,936,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Enrolment Primary,7293,4178,3115,,7293,4178,3115,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Enrolment Middle,2656,1717,939,,2656,1717,939,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Enrolment Matric,1219,883,336,,1219,883,336,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Enrolment Intermidiate,866,672,194,,866,672,194,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Enrolment Graduation above,831,633,198,,831,633,198,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Never to School (all),30879,11882,18997,,30879,11882,18997,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Drop Out (5 - 16),996,392,604,,996,392,604,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Never to School (5-16),9019,3585,5434,,9019,3585,5434,,,,,
YAKE GHUND,MOHMAND,TEHSIL,Out of School Children (5-16),10015,3977,6038,,10015,3977,6038,,,,,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Population >=5,557677,285417,272245,15,554792,283911,270867,14,2885,1506,1378,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Population >=10,438878,224570,214293,15,436496,223307,213175,14,2382,1263,1118,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Literate >=10,144051,105412,38637,2,142516,104432,38083,1,1535,980,554,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Literate %,32.82,46.94,18.03,13.33,32.65,46.77,17.86,7.14,64.44,77.59,49.55,100
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Ever Attended,155409,120665,34742,2,153600,119519,34080,1,1809,1146,662,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Primary Completed,11887,8914,2973,,11782,8862,2920,,105,52,53,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Primary,50353,35633,14720,,49887,35403,14484,,466,230,236,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Middle,18535,13562,4972,1,18282,13434,4848,,253,128,124,1
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Matric,8435,6622,1813,,8334,6570,1764,,101,52,49,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Intermidiate,6240,5100,1140,,6144,5039,1105,,96,61,35,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Enrolment Graduation above,6334,5476,858,,6178,5365,813,,156,111,45,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Never to School (all),402268,164752,237503,13,401192,164392,236787,13,1076,360,716,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Drop Out (5 - 16),7440,4981,2459,,7424,4975,2449,,16,6,10,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Never to School (5-16),152760,62047,90706,7,152472,61925,90540,7,288,122,166,
NORTH WAZIRISTAN,NORTH WAZIRISTAN,DISTRICT,Out of School Children (5-16),160200,67028,93165,7,159896,66900,92989,7,304,128,176,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Population >=5,76392,38509,37882,1,76392,38509,37882,1,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Population >=10,60526,30558,29967,1,60526,30558,29967,1,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Literate >=10,18541,13309,5232,,18541,13309,5232,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Literate %,30.63,43.55,17.46,,30.63,43.55,17.46,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Ever Attended,15885,13395,2490,,15885,13395,2490,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Primary Completed,1371,1126,245,,1371,1126,245,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Enrolment Primary,5635,4405,1230,,5635,4405,1230,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Enrolment Middle,1882,1518,364,,1882,1518,364,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Enrolment Matric,655,542,113,,655,542,113,,,,,
DATTA KHEL,NORTH WAZIRISTAN,TEHSIL,Enrolment Intermidiate,581,519,62,,581,519,62,,,,,
