name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
CHAMAN,CHAMAN,DISTRICT,BALTI,,,,,,,,,,,,
CHAMAN,CHAMAN,DISTRICT,BRAHVI,15,5,10,,,,,,15,5,10,
CHAMAN,CHAMAN,DISTRICT,HINDKO,435,204,231,,6,2,4,,429,202,227,
CHAMAN,CHAMAN,DISTRICT,KALASHA,,,,,,,,,,,,
CHAMAN,CHAMAN,DISTRICT,KASHMIRI,22,7,15,,11,4,7,,11,3,8,
CHAMAN,CHAMAN,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
CHAMAN,CHAMAN,DISTRICT,MEWATI,,,,,,,,,,,,
CHAMAN,CHAMAN,DISTRICT,OTHERS,198,52,146,,179,45,134,,19,7,12,
CHAMAN,CHAMAN,DISTRICT,PUNJABI,892,434,458,,10,5,5,,882,429,453,
CHAMAN,CHAMAN,DISTRICT,PUSHTO,463265,203633,259619,13,335482,146160,189310,12,127783,57473,70309,1
CHAMAN,CHAMAN,DISTRICT,SARAIKI,333,158,175,,26,8,18,,307,150,157,
CHAMAN,CHAMAN,DISTRICT,SHINA,1,1,,,,,,,1,1,,
CHAMAN,CHAMAN,DISTRICT,SINDHI,143,67,76,,17,8,9,,126,59,67,
CHAMAN,CHAMAN,DISTRICT,TOTAL,466218,205011,261194,13,336079,146401,189666,12,130139,58610,71528,1
CHAMAN,CHAMAN,DISTRICT,URDU,502,248,254,,112,48,64,,390,200,190,
CHAMAN CITY,CHAMAN,SUB-DIVISION,BALOCHI,176,81,95,,,,,,176,81,95,
CHAMAN CITY,CHAMAN,SUB-DIVISION,BALTI,,,,,,,,,,,,
CHAMAN CITY,CHAMAN,SUB-DIVISION,BRAHVI,15,5,10,,,,,,15,5,10,
CHAMAN CITY,CHAMAN,SUB-DIVISION,HINDKO,429,202,227,,,,,,429,202,227,
CHAMAN CITY,CHAMAN,SUB-DIVISION,KALASHA,,,,,,,,,,,,
CHAMAN CITY,CHAMAN,SUB-DIVISION,KASHMIRI,11,3,8,,,,,,11,3,8,
CHAMAN CITY,CHAMAN,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
CHAMAN CITY,CHAMAN,SUB-DIVISION,MEWATI,,,,,,,,,,,,
CHAMAN CITY,CHAMAN,SUB-DIVISION,OTHERS,19,7,12,,,,,,19,7,12,
CHAMAN CITY,CHAMAN,SUB-DIVISION,PUNJABI,882,429,453,,,,,,882,429,453,
CHAMAN CITY,CHAMAN,SUB-DIVISION,PUSHTO,127783,57473,70309,1,,,,,127783,57473,70309,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,SARAIKI,307,150,157,,,,,,307,150,157,
CHAMAN CITY,CHAMAN,SUB-DIVISION,SHINA,1,1,,,,,,,1,1,,
CHAMAN CITY,CHAMAN,SUB-DIVISION,SINDHI,126,59,67,,,,,,126,59,67,
CHAMAN CITY,CHAMAN,SUB-DIVISION,TOTAL,130139,58610,71528,1,,,,,130139,58610,71528,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,URDU,390,200,190,,,,,,390,200,190,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,BALOCHI,236,121,115,,236,121,115,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,BALTI,,,,,,,,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,HINDKO,6,2,4,,6,2,4,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,KALASHA,,,,,,,,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,KASHMIRI,11,4,7,,11,4,7,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,MEWATI,,,,,,,,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,OTHERS,179,45,134,,179,45,134,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,PUNJABI,10,5,5,,10,5,5,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,PUSHTO,335482,146160,189310,12,335482,146160,189310,12,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,SARAIKI,26,8,18,,26,8,18,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,SHINA,,,,,,,,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,SINDHI,17,8,9,,17,8,9,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,TOTAL,336079,146401,189666,12,336079,146401,189666,12,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,URDU,112,48,64,,112,48,64,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,BALOCHI,6995,3434,3561,,6995,3434,3561,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,BALTI,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,BRAHVI,50,25,25,,50,25,25,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,HINDKO,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,KALASHA,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,KASHMIRI,5,2,3,,5,2,3,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,MEWATI,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,OTHERS,4,,4,,4,,4,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,PUNJABI,1,,1,,1,,1,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,PUSHTO,35,15,20,,35,15,20,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,SARAIKI,920,465,455,,920,465,455,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,SHINA,,,,,,,,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,SINDHI,24259,12056,12203,,24259,12056,12203,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,TOTAL,32276,16000,16276,,32276,16000,16276,,,,,
CHATTAR,NASIRABAD,SUB-DIVISION,URDU,7,3,4,,7,3,4,,,,,
DAK,NUSHKI,SUB-TEHSIL,BALOCHI,1277,618,659,,1277,618,659,,,,,
DAK,NUSHKI,SUB-TEHSIL,BALTI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,BRAHVI,14284,7098,7185,1,14284,7098,7185,1,,,,
DAK,NUSHKI,SUB-TEHSIL,HINDKO,14,4,10,,14,4,10,,,,,
DAK,NUSHKI,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,KASHMIRI,5,3,2,,5,3,2,,,,,
DAK,NUSHKI,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,OTHERS,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,PUNJABI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,PUSHTO,1344,661,683,,1344,661,683,,,,,
DAK,NUSHKI,SUB-TEHSIL,SARAIKI,3,1,2,,3,1,2,,,,,
DAK,NUSHKI,SUB-TEHSIL,SHINA,2,,2,,2,,2,,,,,
DAK,NUSHKI,SUB-TEHSIL,SINDHI,,,,,,,,,,,,
DAK,NUSHKI,SUB-TEHSIL,TOTAL,16929,8385,8543,1,16929,8385,8543,1,,,,
DAK,NUSHKI,SUB-TEHSIL,URDU,,,,,,,,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,BALOCHI,94883,45674,49208,1,76090,36509,39580,1,18793,9165,9628,
DALBANDIN,CHAGAI,SUB-DIVISION,BALTI,,,,,,,,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,BRAHVI,22435,10796,11639,,22404,10779,11625,,31,17,14,
DALBANDIN,CHAGAI,SUB-DIVISION,HINDKO,16,6,10,,12,5,7,,4,1,3,
DALBANDIN,CHAGAI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,KASHMIRI,39,23,16,,28,18,10,,11,5,6,
DALBANDIN,CHAGAI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,OTHERS,5,1,4,,5,1,4,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,PUNJABI,35,6,29,,17,,17,,18,6,12,
DALBANDIN,CHAGAI,SUB-DIVISION,PUSHTO,4399,2152,2247,,4179,2051,2128,,220,101,119,
DALBANDIN,CHAGAI,SUB-DIVISION,SARAIKI,666,342,324,,10,3,7,,656,339,317,
DALBANDIN,CHAGAI,SUB-DIVISION,SHINA,1,,1,,1,,1,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,SINDHI,97,37,60,,20,,20,,77,37,40,
DALBANDIN,CHAGAI,SUB-DIVISION,TOTAL,122763,59132,63630,1,102804,49385,53418,1,19959,9747,10212,
DALBANDIN,CHAGAI,SUB-DIVISION,URDU,187,95,92,,38,19,19,,149,76,73,
DASHT,KECH,SUB-DIVISION,BALOCHI,89957,44039,45905,13,89957,44039,45905,13,,,,
DASHT,KECH,SUB-DIVISION,BALTI,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,BRAHVI,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,HINDKO,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,KASHMIRI,33,17,16,,33,17,16,,,,,
DASHT,KECH,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,OTHERS,10,4,6,,10,4,6,,,,,
DASHT,KECH,SUB-DIVISION,PUNJABI,2,1,1,,2,1,1,,,,,
DASHT,KECH,SUB-DIVISION,PUSHTO,19,8,10,1,19,8,10,1,,,,
DASHT,KECH,SUB-DIVISION,SARAIKI,2,1,1,,2,1,1,,,,,
DASHT,KECH,SUB-DIVISION,SHINA,,,,,,,,,,,,
DASHT,KECH,SUB-DIVISION,SINDHI,30,12,16,2,30,12,16,2,,,,
DASHT,KECH,SUB-DIVISION,TOTAL,90080,44093,45971,16,90080,44093,45971,16,,,,
DASHT,KECH,SUB-DIVISION,URDU,27,11,16,,27,11,16,,,,,
DASHT,MASTUNG,SUB-DIVISION,BALOCHI,1430,667,763,,1430,667,763,,,,,
DASHT,MASTUNG,SUB-DIVISION,BALTI,,,,,,,,,,,,
DASHT,MASTUNG,SUB-DIVISION,BRAHVI,65062,29710,35352,,65062,29710,35352,,,,,
DASHT,MASTUNG,SUB-DIVISION,HINDKO,13,7,6,,13,7,6,,,,,
DASHT,MASTUNG,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DASHT,MASTUNG,SUB-DIVISION,KASHMIRI,2,1,1,,2,1,1,,,,,
DASHT,MASTUNG,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DASHT,MASTUNG,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DASHT,MASTUNG,SUB-DIVISION,OTHERS,112,54,58,,112,54,58,,,,,
DASHT,MASTUNG,SUB-DIVISION,PUNJABI,10,,10,,10,,10,,,,,
DASHT,MASTUNG,SUB-DIVISION,PUSHTO,927,415,512,,927,415,512,,,,,
DASHT,MASTUNG,SUB-DIVISION,SARAIKI,57,29,28,,57,29,28,,,,,
DASHT,MASTUNG,SUB-DIVISION,SHINA,34,13,21,,34,13,21,,,,,
DASHT,MASTUNG,SUB-DIVISION,SINDHI,203,76,127,,203,76,127,,,,,
DASHT,MASTUNG,SUB-DIVISION,TOTAL,67890,30986,36904,,67890,30986,36904,,,,,
DASHT,MASTUNG,SUB-DIVISION,URDU,40,14,26,,40,14,26,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,BALOCHI,57,22,35,,57,22,35,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,BALTI,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,BRAHVI,27361,12490,14865,6,27361,12490,14865,6,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,HINDKO,10,4,6,,10,4,6,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,KASHMIRI,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,OTHERS,56,26,30,,56,26,30,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,PUNJABI,,,,,,,,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,PUSHTO,2,1,1,,2,1,1,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,SARAIKI,4,2,2,,4,2,2,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,SHINA,5,1,4,,5,1,4,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,SINDHI,2,,2,,2,,2,,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,TOTAL,27503,12549,14948,6,27503,12549,14948,6,,,,
DASHT E GORAN,SURAB,SUB-DIVISION,URDU,6,3,3,,6,3,3,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,BALOCHI,351499,158915,192580,4,246470,109007,137460,3,105029,49908,55120,1
DERA BUGTI,DERA BUGTI,DISTRICT,BALTI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,BRAHVI,2,1,1,,,,,,2,1,1,
DERA BUGTI,DERA BUGTI,DISTRICT,HINDKO,15,8,7,,4,2,2,,11,6,5,
DERA BUGTI,DERA BUGTI,DISTRICT,KALASHA,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,KASHMIRI,201,86,115,,100,51,49,,101,35,66,
DERA BUGTI,DERA BUGTI,DISTRICT,KOHIOSTANI,1,,1,,1,,1,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,MEWATI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,OTHERS,23,10,13,,15,5,10,,8,5,3,
DERA BUGTI,DERA BUGTI,DISTRICT,PUNJABI,259,122,137,,22,15,7,,237,107,130,
DERA BUGTI,DERA BUGTI,DISTRICT,PUSHTO,449,204,245,,35,17,18,,414,187,227,
DERA BUGTI,DERA BUGTI,DISTRICT,SARAIKI,2281,1086,1195,,36,14,22,,2245,1072,1173,
DERA BUGTI,DERA BUGTI,DISTRICT,SHINA,6,2,4,,,,,,6,2,4,
DERA BUGTI,DERA BUGTI,DISTRICT,SINDHI,267,124,143,,19,8,11,,248,116,132,
DERA BUGTI,DERA BUGTI,DISTRICT,TOTAL,355274,160682,194588,4,246827,109165,137659,3,108447,51517,56929,1
DERA BUGTI,DERA BUGTI,DISTRICT,URDU,271,124,147,,125,46,79,,146,78,68,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,BALOCHI,49783,23697,26086,,22009,10268,11741,,27774,13429,14345,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,BALTI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,BRAHVI,2,1,1,,,,,,2,1,1,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,HINDKO,6,3,3,,2,1,1,,4,2,2,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,KASHMIRI,12,5,7,,4,2,2,,8,3,5,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,OTHERS,4,2,2,,,,,,4,2,2,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,PUNJABI,77,32,45,,8,5,3,,69,27,42,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,PUSHTO,188,85,103,,20,8,12,,168,77,91,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,SARAIKI,766,370,396,,6,3,3,,760,367,393,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,SHINA,,,,,,,,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,SINDHI,57,27,30,,,,,,57,27,30,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,TOTAL,50943,24247,26696,,22063,10291,11772,,28880,13956,14924,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,URDU,48,25,23,,14,4,10,,34,21,13,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,BALOCHI,122249,58258,63986,5,95021,44728,50288,5,27228,13530,13698,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,BALTI,,,,,,,,,,,,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,BRAHVI,54621,26870,27750,1,35288,17273,18014,1,19333,9597,9736,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,HINDKO,188,98,90,,112,60,52,,76,38,38,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,KASHMIRI,84,54,30,,59,38,21,,25,16,9,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,MEWATI,2,,2,,,,,,2,,2,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,OTHERS,351,173,177,1,323,161,161,1,28,12,16,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,PUNJABI,198,102,96,,16,8,8,,182,94,88,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,PUSHTO,1128,593,535,,857,473,384,,271,120,151,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,SARAIKI,35143,17588,17554,1,11322,5667,5655,,23821,11921,11899,1
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,SHINA,17,8,9,,13,6,7,,4,2,2,
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,SINDHI,51334,25893,25440,1,15427,7741,7686,,35907,18152,17754,1
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,TOTAL,265822,129871,135942,9,158870,76353,82510,7,106952,53518,53432,2
DERA MURAD JAMALI,NASIRABAD,SUB-DIVISION,URDU,507,234,273,,432,198,234,,75,36,39,
DHADAR,KACHHI,SUB-DIVISION,BALOCHI,33987,16499,17486,2,23862,11470,12390,2,10125,5029,5096,
DHADAR,KACHHI,SUB-DIVISION,BALTI,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,BRAHVI,6154,3046,3108,,4909,2384,2525,,1245,662,583,
DHADAR,KACHHI,SUB-DIVISION,HINDKO,37,16,21,,37,16,21,,,,,
DHADAR,KACHHI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,KASHMIRI,9,4,5,,7,3,4,,2,1,1,
DHADAR,KACHHI,SUB-DIVISION,KOHIOSTANI,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DHADAR,KACHHI,SUB-DIVISION,OTHERS,16,9,7,,14,8,6,,2,1,1,
DHADAR,KACHHI,SUB-DIVISION,PUNJABI,131,56,75,,50,15,35,,81,41,40,
DHADAR,KACHHI,SUB-DIVISION,PUSHTO,306,156,150,,200,91,109,,106,65,41,
DHADAR,KACHHI,SUB-DIVISION,SARAIKI,1951,980,971,,1009,500,509,,942,480,462,
DHADAR,KACHHI,SUB-DIVISION,SHINA,1,,1,,1,,1,,,,,
DHADAR,KACHHI,SUB-DIVISION,SINDHI,6607,3252,3355,,1871,809,1062,,4736,2443,2293,
DHADAR,KACHHI,SUB-DIVISION,TOTAL,49836,24187,25647,2,32560,15447,17111,2,17276,8740,8536,
DHADAR,KACHHI,SUB-DIVISION,URDU,637,169,468,,600,151,449,,37,18,19,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,BALOCHI,99,44,55,,99,44,55,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,BALTI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,BRAHVI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,HINDKO,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,KALASHA,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,KASHMIRI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,KOHIOSTANI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,MEWATI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,OTHERS,15,8,7,,15,8,7,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,PUNJABI,4,3,1,,4,3,1,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,PUSHTO,69602,33106,36493,3,69602,33106,36493,3,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,SARAIKI,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,SHINA,,,,,,,,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,SINDHI,17,5,12,,17,5,12,,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,TOTAL,69759,33177,36579,3,69759,33177,36579,3,,,,
DOBANDI,KILLA ABDULLAH,SUB-TEHSIL,URDU,22,11,11,,22,11,11,,,,,
DRUG,MUSAKHEL,TEHSIL,BALOCHI,8176,3925,4251,,8176,3925,4251,,,,,
DRUG,MUSAKHEL,TEHSIL,BALTI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,BRAHVI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,HINDKO,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,KALASHA,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,KASHMIRI,4,1,3,,4,1,3,,,,,
DRUG,MUSAKHEL,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,MEWATI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,OTHERS,383,186,197,,383,186,197,,,,,
DRUG,MUSAKHEL,TEHSIL,PUNJABI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,PUSHTO,13213,6590,6623,,13213,6590,6623,,,,,
DRUG,MUSAKHEL,TEHSIL,SARAIKI,1,1,,,1,1,,,,,,
DRUG,MUSAKHEL,TEHSIL,SHINA,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,SINDHI,,,,,,,,,,,,
DRUG,MUSAKHEL,TEHSIL,TOTAL,21792,10711,11081,,21792,10711,11081,,,,,
DRUG,MUSAKHEL,TEHSIL,URDU,15,8,7,,15,8,7,,,,,
DUKI,DUKI,DISTRICT,BALOCHI,9944,5032,4910,2,9724,4915,4807,2,220,117,103,
DUKI,DUKI,DISTRICT,BALTI,1,,1,,1,,1,,,,,
DUKI,DUKI,DISTRICT,BRAHVI,1409,728,681,,1400,723,677,,9,5,4,
DUKI,DUKI,DISTRICT,HINDKO,6,2,3,1,5,2,3,,1,,,1
DUKI,DUKI,DISTRICT,KALASHA,,,,,,,,,,,,
DUKI,DUKI,DISTRICT,KASHMIRI,29,10,18,1,26,9,16,1,3,1,2,
DUKI,DUKI,DISTRICT,KOHIOSTANI,1,,1,,,,,,1,,1,
DUKI,DUKI,DISTRICT,MEWATI,,,,,,,,,,,,
DUKI,DUKI,DISTRICT,OTHERS,825,404,418,3,670,333,335,2,155,71,83,1
DUKI,DUKI,DISTRICT,PUNJABI,175,78,92,5,100,46,49,5,75,32,43,
DUKI,DUKI,DISTRICT,PUSHTO,191249,90827,100389,33,182633,86906,95695,32,8616,3921,4694,1
DUKI,DUKI,DISTRICT,SARAIKI,708,367,340,1,177,95,81,1,531,272,259,
DUKI,DUKI,DISTRICT,SHINA,3,2,1,,3,2,1,,,,,
DUKI,DUKI,DISTRICT,SINDHI,470,221,247,2,406,197,207,2,64,24,40,
DUKI,DUKI,DISTRICT,TOTAL,205044,97775,107221,48,195261,93276,101940,45,9783,4499,5281,3
DUKI,DUKI,DISTRICT,URDU,224,104,120,,116,48,68,,108,56,52,
DUKI,DUKI,SUB-DIVISION,BALOCHI,5050,2589,2461,,4830,2472,2358,,220,117,103,
DUKI,DUKI,SUB-DIVISION,BALTI,,,,,,,,,,,,
DUKI,DUKI,SUB-DIVISION,BRAHVI,1409,728,681,,1400,723,677,,9,5,4,
DUKI,DUKI,SUB-DIVISION,HINDKO,4,2,1,1,3,2,1,,1,,,1
DUKI,DUKI,SUB-DIVISION,KALASHA,,,,,,,,,,,,
DUKI,DUKI,SUB-DIVISION,KASHMIRI,23,9,14,,20,8,12,,3,1,2,
DUKI,DUKI,SUB-DIVISION,KOHIOSTANI,1,,1,,,,,,1,,1,
DUKI,DUKI,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DUKI,DUKI,SUB-DIVISION,OTHERS,355,177,176,2,200,106,93,1,155,71,83,1
DUKI,DUKI,SUB-DIVISION,PUNJABI,89,41,48,,14,9,5,,75,32,43,
DUKI,DUKI,SUB-DIVISION,PUSHTO,129277,60821,68445,11,120661,56900,63751,10,8616,3921,4694,1
DUKI,DUKI,SUB-DIVISION,SARAIKI,553,281,272,,22,9,13,,531,272,259,
DUKI,DUKI,SUB-DIVISION,SHINA,3,2,1,,3,2,1,,,,,
DUKI,DUKI,SUB-DIVISION,SINDHI,370,185,185,,306,161,145,,64,24,40,
DUKI,DUKI,SUB-DIVISION,TOTAL,137294,64915,72365,14,127511,60416,67084,11,9783,4499,5281,3
DUKI,DUKI,SUB-DIVISION,URDU,160,80,80,,52,24,28,,108,56,52,
DUREJI,LASBELA,SUB-DIVISION,BALOCHI,40259,19833,20423,3,28519,14171,14347,1,11740,5662,6076,2
DUREJI,LASBELA,SUB-DIVISION,BALTI,6,,6,,6,,6,,,,,
DUREJI,LASBELA,SUB-DIVISION,BRAHVI,7068,3452,3616,,6747,3289,3458,,321,163,158,
DUREJI,LASBELA,SUB-DIVISION,HINDKO,365,176,189,,346,167,179,,19,9,10,
DUREJI,LASBELA,SUB-DIVISION,KALASHA,5,,5,,5,,5,,,,,
DUREJI,LASBELA,SUB-DIVISION,KASHMIRI,23,13,10,,12,7,5,,11,6,5,
DUREJI,LASBELA,SUB-DIVISION,KOHIOSTANI,7,4,3,,7,4,3,,,,,
DUREJI,LASBELA,SUB-DIVISION,MEWATI,,,,,,,,,,,,
DUREJI,LASBELA,SUB-DIVISION,OTHERS,82,24,58,,37,16,21,,45,8,37,
DUREJI,LASBELA,SUB-DIVISION,PUNJABI,1,1,,,1,1,,,,,,
DUREJI,LASBELA,SUB-DIVISION,PUSHTO,24,3,21,,16,2,14,,8,1,7,
DUREJI,LASBELA,SUB-DIVISION,SARAIKI,105,46,59,,103,46,57,,2,,2,
